seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1110162381,0,0.0183,0.0122407,0.009,1,6,5,6,5,1.33905,0.037674,0.323696,1.70437
1110162381,1,0.0232,0.014604,0.0099,1,6,5,6.04667,5.03333,0.976575,0.011381,0.281283,1.2722
1110162381,2,0.0238,0.016712,0.0099,1,6,5,6.10667,5.11333,1.16469,0.014421,0.215202,1.39751
1110162381,3,0.0265,0.018456,0.0104,1,7,6,6.08667,5.06,1.21854,0.014159,0.276906,1.51314
1110162381,4,0.0328,0.0191833,0.0109,1,7,6,6.15333,5.12667,1.318,0.014376,0.183719,1.51968
1110162381,5,0.038,0.0191787,0.0125,1,6,4,6.17333,5.12667,1.31319,0.015668,0.225593,1.55777
1110162381,6,0.0446,0.0211333,0.012,1,6,3,6.07333,4.96,1.43144,0.010806,0.323365,1.76809
1110162381,7,0.0726,0.0239413,0.0117,1,6,3,6.04667,4.38,1.70145,0.011831,0.325467,2.04089
1110162381,8,0.0831,0.0275627,0.0119,1,6,3,6.04,3.68667,1.83125,0.011542,0.253473,2.09856
1110162381,9,0.0719,0.0334873,0.0118,1,6,3,6.04,3.52667,2.0705,0.007024,0.179516,2.25898
1110162381,10,0.2129,0.047038,0.0116,1,6,3,6.03333,3.43333,2.94076,0.007085,0.173271,3.12294
1110162381,11,0.2135,0.0611967,0.0129,1,6,3,6.03333,3.41333,3.73688,0.00704,0.175934,3.92162
1110162381,12,0.2137,0.080592,0.0136,1,6,3,6.02667,3.35333,5.05036,0.009655,0.173491,5.2363
1110162381,13,0.2138,0.103139,0.013,1,6,3,6.01333,3.41333,6.17211,0.007567,0.192616,6.37439
1110162381,14,0.2138,0.117311,0.0118,1,6,3,6.02,3.32667,7.00435,0.008186,0.170569,7.18576
1110162381,15,0.214,0.111231,0.0117,1,6,3,6.03333,3.44,6.66668,0.00751,0.17764,6.85381
1110162381,16,0.2143,0.133552,0.0129,1,6,3,6.02,3.33333,7.62421,0.007307,0.177802,7.81133
1110162381,17,0.2146,0.12288,0.0147,1,6,3,6.02667,3.40667,7.18725,0.007834,0.1704,7.36765
1110162381,18,0.2148,0.127867,0.0115,1,6,3,6.02,3.42,7.7111,0.021851,0.197012,7.9334
1110162381,19,0.2148,0.135203,0.0114,1,6,3,6.01333,3.43333,8.10511,0.009107,0.169235,8.28654
1110162381,20,0.2151,0.133274,0.0107,1,6,4,6.03333,3.40667,7.91726,0.010543,0.1882,8.11905
1110162381,21,0.215,0.125612,0.0134,1,6,3,6.01333,3.44,7.24246,0.009642,0.17492,7.43036
1110162381,22,0.2151,0.137863,0.012,1,6,3,6.03333,3.43333,8.36175,0.008164,0.174256,8.54686
1110162381,23,0.4102,0.137311,0.0111,1,6,3,6.02667,3.46667,8.14378,0.010092,0.194293,8.35162
1110162381,24,0.4102,0.151832,0.0112,1,6,4,6.02667,3.54667,9.35654,0.007458,0.175031,9.54115
1110162381,25,0.4103,0.172794,0.0156,1,6,4,6.00667,3.38,11.1158,0.0103,0.175607,11.3052
1110162381,26,0.4102,0.176419,0.0109,1,6,4,6.02667,3.56667,10.2654,0.009381,0.186506,10.4649
1110162381,27,0.4102,0.192853,0.0092,1,6,3,6.02667,3.54,11.063,0.008517,0.171412,11.2454
1110162381,28,0.4102,0.200191,0.0132,1,6,3,6.00667,3.38,11.7473,0.007915,0.173928,11.9317
1110162381,29,0.4102,0.209425,0.0174,1,6,3,6.02,3.40667,11.9824,0.00844,0.171829,12.1659
1110162381,30,0.4102,0.203742,0.0108,1,6,3,6.02,3.42,13.1701,0.011104,0.184496,13.3687
1110162381,31,0.4102,0.216442,0.0106,1,6,3,6.04,3.36,12.2715,0.007703,0.182455,12.4639
1110162381,32,0.4102,0.215964,0.0098,1,6,4,6.02667,3.42,12.3106,0.007931,0.186439,12.5072
1110162381,33,0.4102,0.191703,0.011,1,6,4,6.01333,3.5,11.3294,0.008239,0.177092,11.5172
1110162381,34,0.4102,0.213414,0.0099,1,6,3,6.04,3.54667,12.1745,0.007316,0.16602,12.3497
1110162381,35,0.4102,0.204675,0.0106,1,6,3,6.04667,3.54,12.0001,0.008648,0.18886,12.1999
1110162381,36,0.4102,0.230037,0.0106,1,6,4,6.02667,3.44,13.5881,0.008107,0.186207,13.7848
1110162381,37,0.4102,0.22406,0.0106,1,6,4,6.02667,3.50667,12.6449,0.009384,0.192914,12.8503
1110162381,38,0.4102,0.208112,0.0106,1,6,3,6.02667,3.5,12.0549,0.007773,0.167423,12.2324
1110162381,39,0.4102,0.208447,0.0115,1,6,3,6.01333,3.55333,11.7227,0.007868,0.168239,11.9013
1110162381,40,0.4102,0.209484,0.012,1,6,5,6.00667,3.4,12.01,0.013223,0.208995,12.2356
1110162381,41,0.4102,0.230139,0.0114,1,6,3,6.02,3.36667,13.331,0.009155,0.170865,13.514
1110162381,42,0.4102,0.24815,0.0111,1,6,3,6.01333,3.36,14.2545,0.008851,0.179065,14.4453
1110162381,43,0.4102,0.225751,0.0118,1,6,4,6.00667,3.36,12.8481,0.008066,0.184024,13.0428
