seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
990430670,0,0.0211,0.0123347,0.0092,1,6,5,6,5,1.41975,0.041719,0.187268,1.65281
990430670,1,0.0225,0.0151493,0.0105,1,6,5,6.03333,5.03333,0.998566,0.013412,0.237878,1.25351
990430670,2,0.0339,0.0173427,0.0115,1,6,5,6.08,5.00667,1.19089,0.014292,0.342087,1.55043
990430670,3,0.0341,0.0188727,0.0124,1,6,5,6.14667,4.96667,1.2792,0.014503,0.21468,1.51128
990430670,4,0.0352,0.0198033,0.0117,1,6,4,6.18667,4.93333,1.30684,0.014609,0.249763,1.57434
990430670,5,0.0439,0.0212307,0.0126,1,6,4,6.2,4.66,1.38787,0.014646,0.362224,1.76824
990430670,6,0.0401,0.024194,0.0136,1,6,4,6.13333,4.45333,1.55433,0.015201,0.188149,1.76092
990430670,7,0.0578,0.0260993,0.011,1,6,4,6.06,4.31333,1.6961,0.010541,0.172196,1.8817
990430670,8,0.0547,0.0283513,0.0126,1,6,4,6.01333,4.14667,1.74212,0.014404,0.215365,1.97498
990430670,9,0.1253,0.0308153,0.0107,1,6,4,6.01333,4.14,2.26526,0.007422,0.175027,2.44964
990430670,10,0.1445,0.036024,0.0109,1,6,3,6.03333,4.06667,2.37172,0.007105,0.174017,2.55464
990430670,11,0.2129,0.0435413,0.0129,1,6,3,6.02,3.94,2.73949,0.00711,0.17285,2.92131
990430670,12,0.2129,0.0534047,0.0129,1,6,3,6.04667,3.7,3.67355,0.015576,0.411554,4.10351
990430670,13,0.2133,0.0673,0.0107,1,6,3,6.04,3.59333,4.59165,0.017582,0.366044,4.98084
990430670,14,0.2135,0.0889913,0.0134,1,6,3,6.06,3.42667,6.50666,0.015949,0.304684,6.83309
990430670,15,0.2136,0.100867,0.011,1,6,3,6.02,3.39333,6.66569,0.010124,0.177124,6.85688
990430670,16,0.2138,0.115563,0.0108,1,6,3,6.02667,3.34667,6.98287,0.01726,0.404863,7.40866
