seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1924562137,0,0.0252,0.012386,0.0092,1,6,5,6,5,1.65414,0.038741,0.206786,1.90406
1924562137,1,0.022,0.014928,0.0102,1,6,5,6.01333,5.01333,1.07589,0.014356,0.324232,1.41755
1924562137,2,0.0312,0.0172933,0.0101,1,6,5,6.02667,5.00667,1.26303,0.014003,0.193609,1.47337
1924562137,3,0.0279,0.0182753,0.0117,1,6,5,6.02,4.94667,1.2601,0.014224,0.304952,1.58202
1924562137,4,0.0441,0.0200027,0.0112,1,6,4,6.06,4.80667,1.33403,0.014928,0.21241,1.56427
1924562137,5,0.044,0.0218287,0.0116,1,6,4,6.04667,4.53333,1.47173,0.014455,0.184917,1.67384
1924562137,6,0.0439,0.024638,0.0115,1,6,4,6.05333,4.22667,1.54885,0.014115,0.254384,1.82089
1924562137,7,0.0666,0.027314,0.0103,1,6,3,6.03333,4.05333,1.81106,0.011696,0.210678,2.03544
1924562137,8,0.0728,0.032042,0.0115,1,6,3,6.03333,3.84667,2.00367,0.013711,0.192348,2.21254
1924562137,9,0.1622,0.037194,0.0133,1,6,3,6.01333,3.73333,2.33323,0.011647,0.322327,2.66896
1924562137,10,0.2133,0.0470887,0.0109,1,6,3,6.02,3.55333,3.06775,0.007337,0.170759,3.24773
1924562137,11,0.2132,0.0682747,0.0124,1,6,3,6.01333,3.36,4.46153,0.006943,0.179191,4.64928
1924562137,12,0.2135,0.0898073,0.0112,1,6,3,6.02667,3.37333,5.36795,0.007035,0.17017,5.5468
1924562137,13,0.2138,0.108065,0.0127,1,6,3,6.03333,3.40667,6.64632,0.007403,0.175596,6.83106
1924562137,14,0.2138,0.115879,0.0107,1,6,3,6.06,3.38667,6.78489,0.00703,0.168703,6.96236
1924562137,15,0.2139,0.128084,0.0124,1,6,3,6.02,3.4,7.78207,0.006543,0.173803,7.96477
1924562137,16,0.2139,0.113705,0.0112,1,6,3,6.01333,3.44667,6.58693,0.007246,0.187858,6.78372
1924562137,17,0.2141,0.118863,0.0137,1,6,3,6.02667,3.46667,7.13381,0.007267,0.168611,7.31156
1924562137,18,0.2143,0.132139,0.0114,1,6,3,6.00667,3.36,8.1666,0.009665,0.180906,8.36031
1924562137,19,0.2145,0.140651,0.0112,1,6,3,6.02667,3.29333,7.77785,0.007611,0.173744,7.96089
1924562137,20,0.2148,0.117985,0.012,1,6,3,6.02667,3.49333,7.08932,0.008112,0.179043,7.27856
1924562137,21,0.2149,0.132717,0.0145,1,6,3,6.02,3.38667,7.66614,0.0115,0.308625,7.98825
