seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
2059347214,0,0.0212,0.0123813,0.0091,1,6,5,6,5,1.3485,0.03722,0.217503,1.60704
2059347214,1,0.0221,0.0142893,0.0099,1,6,5,6.03333,5.02667,1.01654,0.013963,0.216856,1.25027
2059347214,2,0.028,0.01607,0.0105,1,6,5,6.02,5.00667,1.06538,0.013883,0.320981,1.40316
2059347214,3,0.028,0.017558,0.0117,1,6,5,6.08,5.04667,1.19912,0.014297,0.212741,1.4291
2059347214,4,0.0256,0.018116,0.0113,1,6,5,6.02667,4.96,1.20796,0.014436,0.325983,1.55113
2059347214,5,0.032,0.018556,0.0119,1,6,4,6.01333,4.94667,1.25791,0.01441,0.209124,1.48427
2059347214,6,0.0365,0.0193347,0.0114,1,6,5,6.03333,4.82667,1.30495,0.014641,0.326717,1.64929
2059347214,7,0.0375,0.0211413,0.0116,1,6,3,6.02667,4.51333,1.49021,0.007822,0.174748,1.67504
2059347214,8,0.0397,0.0248167,0.0119,1,6,4,6.02,4.1,1.93348,0.009925,0.179152,2.12579
2059347214,9,0.0524,0.02591,0.0125,1,6,4,6.03333,4.08,1.85905,0.012471,0.323134,2.19727
2059347214,10,0.0604,0.0285613,0.0128,1,6,4,6.01333,3.81333,1.85229,0.012277,0.243988,2.11125
2059347214,11,0.0628,0.0311787,0.0139,1,6,3,6,3.68,2.02036,0.007194,0.172765,2.20199
2059347214,12,0.0944,0.036214,0.0109,1,6,3,6.04667,3.60667,2.25367,0.008589,0.179891,2.44508
2059347214,13,0.2126,0.0393293,0.0112,1,6,3,6.01333,3.52667,2.57622,0.006331,0.168463,2.75255
2059347214,14,0.2132,0.046902,0.013,1,6,3,6.00667,3.52,3.49761,0.006598,0.19003,3.69614
2059347214,15,0.2132,0.0608213,0.0109,1,6,3,6.05333,3.46,3.97972,0.007522,0.173836,4.16295
2059347214,16,0.2134,0.0876413,0.0123,1,6,3,6.04,3.40667,5.4791,0.007304,0.181849,5.67022
2059347214,17,0.2135,0.110785,0.0104,1,6,3,6.04,3.41333,6.52379,0.007472,0.170934,6.70425
2059347214,18,0.2138,0.117323,0.0107,1,6,3,6.04,3.39333,7.19137,0.007233,0.18396,7.38439
2059347214,19,0.214,0.11476,0.0109,1,6,3,6.04667,3.4,7.01336,0.007319,0.179924,7.20254
2059347214,20,0.2143,0.115899,0.0116,1,6,3,6.04,3.44667,6.92151,0.00729,0.181554,7.1125
2059347214,21,0.2145,0.117658,0.0134,1,6,3,6.02,3.44667,7.67497,0.009416,0.179358,7.86923
2059347214,22,0.2146,0.139816,0.0118,1,6,3,6.02,3.32667,8.16138,0.008943,0.171761,8.3451
2059347214,23,0.2148,0.142181,0.0111,1,6,3,6.03333,3.24,8.26004,0.010276,0.17844,8.45173
2059347214,24,0.2149,0.122606,0.011,1,6,3,6.06667,3.38667,7.55272,0.01019,0.180229,7.74653
2059347214,25,0.2151,0.135731,0.0121,1,6,3,6.02667,3.40667,8.76296,0.007713,0.16857,8.94164
2059347214,26,0.2244,0.134939,0.0121,1,6,3,6.02,3.43333,8.43956,0.007736,0.179332,8.62847
2059347214,27,0.4102,0.13684,0.0132,1,6,3,6.02,3.42667,7.95974,0.008214,0.1707,8.14061
2059347214,28,0.2245,0.118191,0.011,1,6,3,6.05333,3.42667,7.23592,0.008873,0.20014,7.44781
2059347214,29,0.4102,0.147101,0.0118,1,6,4,6.02,3.46,8.86182,0.007263,0.186091,9.0571
2059347214,30,0.4102,0.156859,0.0115,1,6,3,6.01333,3.4,9.05403,0.009085,0.171518,9.23701
2059347214,31,0.4102,0.18514,0.0113,1,6,4,6.02,3.41333,10.607,0.00763,0.190095,10.8069
2059347214,32,0.4102,0.190669,0.011,1,6,4,6.02,3.43333,12.6473,0.01158,0.18822,12.852
2059347214,33,0.4102,0.184149,0.0107,1,6,3,6.03333,3.38,12.0253,0.014642,0.300184,12.3448
2059347214,34,0.4102,0.219891,0.0107,1,6,4,6,3.36,12.8633,0.009541,0.174785,13.0507
2059347214,35,0.4102,0.198945,0.0108,1,6,3,6.06,3.46,12.2463,0.008944,0.183703,12.4424
2059347214,36,0.4102,0.196487,0.0106,1,6,3,6.02667,3.46667,11.3821,0.008281,0.180603,11.5733
2059347214,37,0.4102,0.194907,0.0108,1,6,3,6.04667,3.44667,11.1535,0.008413,0.175291,11.3399
2059347214,38,0.4102,0.204629,0.0109,1,6,3,6.02667,3.39333,11.8964,0.008149,0.175568,12.083
2059347214,39,0.4102,0.224678,0.0099,1,6,4,6.02667,3.42,12.6808,0.006837,0.176495,12.8659
2059347214,40,0.4102,0.246969,0.0106,1,6,3,6.01333,3.36,13.8652,0.007886,0.179921,14.0556
2059347214,41,0.4102,0.224988,0.011,1,6,3,6.02667,3.40667,13.2259,0.008254,0.169661,13.4066
2059347214,42,0.4102,0.237031,0.0111,1,6,4,6.01333,3.44,14.1402,0.010459,0.170769,14.325
2059347214,43,0.4102,0.242909,0.0111,1,6,3,6.02,3.35333,13.795,0.007752,0.172653,13.9776
2059347214,44,0.4103,0.240529,0.0107,1,6,4,6.04,3.49333,13.9289,0.009396,0.185076,14.1273
2059347214,45,0.4103,0.22889,0.0111,1,6,4,6.04,3.57333,13.6851,0.008832,0.174801,13.871
2059347214,46,0.4102,0.235396,0.011,1,6,4,6.02,3.53333,13.6435,0.008968,0.18132,13.8365
2059347214,47,0.4102,0.223349,0.0106,1,6,3,6.06,3.56,12.5482,0.007527,0.174083,12.7325
2059347214,48,0.4102,0.218493,0.0108,1,6,4,6.06,3.6,12.7334,0.013865,0.1715,12.9226
2059347214,49,0.4102,0.251666,0.0116,1,6,3,6.02,3.43333,14.2283,0.00837,0.181042,14.4204
2059347214,50,0.4102,0.225987,0.0108,1,6,4,6.04,3.54,13.3299,0.008158,0.190032,13.5307
2059347214,51,0.4102,0.24027,0.0106,1,6,3,6.03333,3.42667,13.517,0.007993,0.180087,13.707
2059347214,52,0.4102,0.242369,0.0166,1,6,3,6.04,3.49333,13.8119,0.008233,0.169912,13.9923
2059347214,53,0.4102,0.242087,0.0106,1,6,3,6.02667,3.46,13.5399,0.007821,0.1756,13.7255
2059347214,54,0.4102,0.235101,0.0108,1,6,3,6.02667,3.38667,13.525,0.007831,0.164179,13.699
2059347214,55,0.4102,0.230307,0.0106,1,6,3,6,3.44,14.0966,0.011181,0.179279,14.2908
2059347214,56,0.4102,0.247893,0.01,1,6,3,6.04,3.52667,14.7848,0.010249,0.183708,14.9816
2059347214,57,0.4102,0.231904,0.0109,1,6,4,6.04,3.63333,13.6805,0.008933,0.178536,13.8706
2059347214,58,0.4102,0.251399,0.0155,1,6,4,6.03333,3.4,14.506,0.008807,0.187761,14.7055
2059347214,59,0.4102,0.217861,0.0108,1,6,3,6.03333,3.49333,12.7381,0.008569,0.181652,12.9308
2059347214,60,0.4102,0.245689,0.0113,1,6,3,6.04,3.48667,14.1925,0.009516,0.174152,14.3792
2059347214,61,0.4102,0.227848,0.0117,1,6,3,6.02667,3.48667,13.1124,0.007659,0.179716,13.3019
2059347214,62,0.4102,0.260971,0.0101,1,6,4,6.04,3.44667,15.2499,0.00959,0.176419,15.4391
2059347214,63,0.4102,0.238695,0.0151,1,6,3,6.00667,3.51333,13.4329,0.007623,0.175365,13.6178
2059347214,64,0.4102,0.256097,0.0106,1,6,4,6.03333,3.48667,15.0499,0.007406,0.180856,15.2405
2059347214,65,0.4102,0.277784,0.0108,1,6,3,6.02667,3.48667,15.5652,0.007684,0.175268,15.7505
2059347214,66,0.4102,0.274697,0.0108,1,6,4,6.03333,3.63333,15.6849,0.008913,0.183221,15.8798
2059347214,67,0.4102,0.251061,0.0143,1,6,5,6.00667,3.68667,14.5021,0.008142,0.182716,14.6952
2059347214,68,0.4102,0.227071,0.0109,1,6,3,6.04,3.6,13.4273,0.008057,0.186366,13.6241
2059347214,69,0.4102,0.239056,0.0108,1,6,3,6.04,3.60667,14.0778,0.007711,0.177515,14.2659
2059347214,70,0.4102,0.257713,0.0107,1,6,3,6.03333,3.52,15.2032,0.008028,0.173027,15.3867
2059347214,71,0.4102,0.218528,0.0107,1,6,3,6.02,3.5,13.0551,0.007369,0.170705,13.2364
2059347214,72,0.4102,0.255273,0.0104,1,6,4,6.02,3.52,14.7746,0.008099,0.178144,14.9629
2059347214,73,0.4102,0.220719,0.0108,1,6,3,6.03333,3.49333,12.7652,0.008408,0.174896,12.9508
2059347214,74,0.4102,0.248615,0.0111,1,6,3,6.02,3.36,14.5604,0.007465,0.17577,14.7462
2059347214,75,0.4102,0.258478,0.0108,1,6,4,6.02667,3.46667,14.5976,0.008231,0.178446,14.7873
2059347214,76,0.4102,0.246695,0.0106,1,6,3,6.03333,3.49333,14.1244,0.008722,0.17511,14.3107
2059347214,77,0.4102,0.215635,0.011,1,6,4,6.06667,3.48,12.6411,0.009325,0.182447,12.8358
2059347214,78,0.4102,0.233661,0.0111,1,6,3,6.03333,3.46667,13.274,0.008009,0.178859,13.4634
