seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1804417048,0,0.0182,0.0120367,0.0091,1,6,5,6,5,1.41482,0.037386,0.194356,1.65034
1804417048,1,0.0274,0.0140393,0.0096,1,6,5,6.04667,5.04667,0.954041,0.013563,0.23226,1.20287
1804417048,2,0.0251,0.0160693,0.0103,1,6,5,6.02667,5.02667,1.10609,0.014232,0.303079,1.42619
1804417048,3,0.0283,0.016856,0.0109,1,6,5,6.05333,5.01333,1.11766,0.013974,0.220029,1.35463
1804417048,4,0.0339,0.0183933,0.0103,1,6,5,6.03333,4.99333,1.18771,0.014605,0.213954,1.41958
1804417048,5,0.0336,0.0189767,0.0112,1,6,5,6.04667,4.92667,1.13201,0.014305,0.239266,1.38871
1804417048,6,0.0342,0.0200447,0.012,1,6,5,6.04667,4.84667,1.33765,0.013279,0.320763,1.67419
1804417048,7,0.038,0.0218493,0.0111,1,6,4,6.02667,4.68667,1.39207,0.010662,0.206773,1.61217
1804417048,8,0.038,0.0228407,0.0112,1,6,4,6.06,4.33333,1.46684,0.012578,0.228851,1.7106
1804417048,9,0.0407,0.0241067,0.0127,1,6,4,6.04,4.25333,1.51984,0.01466,0.202195,1.7394
1804417048,10,0.0497,0.0261407,0.0119,1,6,4,6.01333,4.22667,1.68992,0.014112,0.317924,2.02469
1804417048,11,0.0606,0.0285807,0.012,1,6,4,6.04,4.18,1.81242,0.006847,0.177346,1.9983
1804417048,12,0.1085,0.0335,0.0119,1,6,4,6,4.15333,2.19027,0.006794,0.177349,2.37616
1804417048,13,0.1641,0.034834,0.0112,1,6,4,6.02667,4.22667,2.13852,0.014222,0.185476,2.34106
1804417048,14,0.1024,0.0387013,0.0111,1,6,4,6.04,4.18,2.547,0.00682,0.177202,2.73277
1804417048,15,0.1863,0.0440127,0.0135,1,6,4,6.05333,4.12,2.72777,0.00712,0.17859,2.91533
1804417048,16,0.2133,0.054954,0.0122,1,6,4,6.03333,3.94667,3.51617,0.007444,0.17486,3.70039
1804417048,17,0.2138,0.0830407,0.0117,1,6,3,6.04667,3.59333,4.90336,0.006453,0.18015,5.09169
1804417048,18,0.2138,0.115811,0.0114,1,6,3,6.02667,3.38667,6.6143,0.007436,0.17918,6.80258
1804417048,19,0.214,0.120519,0.0108,1,6,3,6.04667,3.43333,7.18494,0.007433,0.177369,7.37193
1804417048,20,0.214,0.118019,0.0114,1,6,3,6.03333,3.48667,6.85097,0.007588,0.18276,7.04311
1804417048,21,0.2142,0.119299,0.0124,1,6,3,6.06667,3.45333,6.91467,0.00805,0.166787,7.09224
1804417048,22,0.2144,0.148293,0.0103,1,6,3,6.03333,3.42667,8.83284,0.01467,0.214348,9.06673
1804417048,23,0.2148,0.150054,0.0107,1,6,3,6.02,3.35333,8.71712,0.007508,0.17382,8.90147
1804417048,24,0.2148,0.13395,0.0103,1,6,3,6.02,3.42,7.739,0.007854,0.176046,7.92464
1804417048,25,0.2149,0.132103,0.0112,1,6,3,6.03333,3.39333,7.70784,0.008518,0.177804,7.89745
1804417048,26,0.2151,0.131163,0.0107,1,6,4,6.02,3.46,7.92787,0.007555,0.174812,8.1122
1804417048,27,0.2203,0.140917,0.0116,1,6,3,6.05333,3.38,8.5818,0.008023,0.176071,8.76783
1804417048,28,0.2207,0.141025,0.0123,1,6,3,6.01333,3.44,9.94503,0.007556,0.185631,10.14
1804417048,29,0.4102,0.144027,0.0114,1,6,3,6.03333,3.48,9.23902,0.011131,0.179838,9.43339
1804417048,30,0.4102,0.130563,0.0114,1,6,3,6.04667,3.53333,7.45465,0.007689,0.174528,7.63864
1804417048,31,0.4102,0.159268,0.0116,1,6,4,6.03333,3.49333,9.49477,0.008282,0.182025,9.68773
1804417048,32,0.4102,0.181007,0.0148,1,6,4,6.00667,3.41333,10.1488,0.007575,0.180035,10.3384
1804417048,33,0.4102,0.174317,0.0106,1,6,3,6.02667,3.56,10.0468,0.00741,0.186307,10.2425
1804417048,34,0.4102,0.212789,0.0106,1,6,3,6.02667,3.4,12.0989,0.009742,0.16749,12.2794
1804417048,35,0.4102,0.206123,0.0124,1,6,3,6.02667,3.34667,12.1594,0.009399,0.184236,12.3564
1804417048,36,0.4102,0.224373,0.01,1,6,3,6.04,3.45333,12.7031,0.007457,0.182856,12.8958
1804417048,37,0.4102,0.192072,0.0113,1,6,3,6.04,3.55333,11.0283,0.007771,0.180288,11.2186
1804417048,38,0.4102,0.237455,0.0129,1,6,3,6.02667,3.48,13.5406,0.007666,0.188755,13.7398
