seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
709273431,0,421,296.14,9,1,1.94664,0.082757,1.22188,3.26076
709273431,1,400,325.947,9,1,1.55612,0.061987,1.25727,2.8784
709273431,2,2023,343.26,9,1,1.5167,0.058711,1.33127,2.90916
709273431,3,1635,356.833,9,1,1.64124,0.059132,1.33669,3.03943
709273431,4,817,335.427,9,1,1.44006,0.061748,1.33946,2.8438
709273431,5,548655,2189.88,9,1,1.52853,0.060004,1.34038,2.93144
709273431,6,1657,351.483,9,1,1.51607,0.05777,1.30369,2.87957
709273431,7,459,347.777,9,1,1.53735,0.060404,1.3656,2.96648
709273431,8,2098,352.03,9,1,1.53075,0.058241,1.309,2.90026
709273431,9,825,340.717,9,1,1.48407,0.062138,1.2923,2.84122
709273431,10,25795,436.07,9,3,1.61912,0.087516,1.04105,2.75163
709273431,11,68357,692.263,9,3,1.70755,0.09485,1.13696,2.94203
709273431,12,6499,416.76,9,2,1.7453,0.064102,1.08421,2.89609
709273431,13,20149,453.127,9,3,1.76417,0.101423,1.30967,3.17775
709273431,14,411,379.303,9,2,1.69159,0.090292,1.33675,3.12291
709273431,15,6863,402.397,9,3,1.67626,0.10553,1.26929,3.0538
709273431,16,2103,257.237,9,3,1.15024,0.106262,1.08231,2.34144
709273431,17,1667,392.817,9,6,1.86189,0.101152,0.905129,2.8718
709273431,18,57989,572.073,9,7,2.39709,0.115139,1.08487,3.60031
709273431,19,14929,495.393,9,7,1.58411,0.133954,1.1774,2.89856
709273431,20,26265,519.9,9,5,1.59139,0.141699,1.32275,3.05903
709273431,21,314389,2005.01,9,7,1.42662,0.113876,1.3054,2.84838
709273431,22,20235,443.653,9,6,1.53304,0.139355,1.29331,2.96962
709273431,23,4135,442.547,9,6,1.51314,0.128214,1.3138,2.95829
709273431,24,58440,966.397,9,5,1.62097,0.112183,1.38132,3.11732
709273431,25,130129,995.46,9,4,1.26931,0.132842,1.39813,2.80308
709273431,26,103223,1841.06,9,5,1.11296,0.121871,1.4789,2.71703
709273431,27,14996,492.64,9,6,1.1823,0.127152,1.31582,2.62782
709273431,28,212376,2021.08,9,5,1.58447,0.116722,1.40015,3.10424
709273431,29,6490,417.02,9,8,1.53342,0.129176,1.30356,2.96939
709273431,30,177370,1936.36,9,5,1.63979,0.137401,1.41206,3.19194
709273431,31,314345,6151.43,9,7,1.39819,0.155254,1.3002,2.85718
709273431,32,337496,18356.1,9,5,1.42058,0.133223,1.49616,3.05291
709273431,33,811378,9799.31,9,6,1.57565,0.152389,1.48013,3.21174
709273431,34,436575,5910.33,9,8,1.60854,0.148572,1.50577,3.26538
709273431,35,1.3475e+06,7971.62,9,10,1.63552,0.161356,1.53103,3.33213
709273431,36,775759,29100.6,9,10,1.91583,0.186424,1.51165,3.61898
709273431,37,775782,15588.6,9,6,2.02922,0.161627,1.52709,3.72166
709273431,38,673916,23967.6,9,6,2.07958,0.173219,1.72821,3.98607
709273431,39,923602,37511.8,9,5,1.89929,0.153201,1.60827,3.66426
709273431,40,578880,16845.3,9,8,1.8868,0.159463,1.09522,3.14459
709273431,41,775833,15436.6,9,7,1.80111,0.179802,1.54638,3.53
709273431,42,923295,13085.5,9,7,1.9601,0.165184,1.65331,3.78174
709273431,43,811445,58336.4,9,8,2.31705,0.165895,1.56025,4.04727
709273431,44,922933,24972.7,9,9,1.97213,0.177336,1.52841,3.68123
709273431,45,885454,30988.9,9,6,2.08582,0.178609,1.46278,3.73134
709273431,46,885592,43424.8,9,4,2.04486,0.164652,1.45352,3.66751
709273431,47,848122,46461.7,9,5,2.11276,0.151137,1.45957,3.72675
709273431,48,741047,48986.1,9,4,2.29501,0.154213,1.61558,4.06813
709273431,49,740847,42218.3,9,7,2.04788,0.177006,1.5336,3.76182
709273431,50,811356,89066,9,6,2.58869,0.144154,1.63956,4.37562
709273431,51,848202,34761.1,9,7,2.06981,0.158812,1.49361,3.72724
709273431,52,885138,33171.1,9,9,1.86747,0.128995,1.55804,3.55742
709273431,53,1.00197e+06,52661.3,9,7,2.13383,0.156207,1.41099,3.70408
709273431,54,741325,41873.7,9,7,2.32314,0.169361,1.41531,3.91206
709273431,55,847881,55411.3,9,9,2.62074,0.174431,1.27339,4.07205
709273431,56,923375,25757.1,9,12,2.16468,0.186394,1.36067,3.71498
709273431,57,885615,74886.2,9,9,2.91651,0.183087,1.21078,4.31446
709273431,58,923046,79246.6,16,4,2.49128,0.16368,1.4988,4.15761
709273431,59,1.00208e+06,64503.6,9,4,2.28771,0.146779,1.61499,4.05323
709273431,60,962178,53844.4,9,3,2.25373,0.098247,1.65586,4.01166
709273431,61,811428,66620.3,9,3,2.46626,0.15781,1.55152,4.17939
709273431,62,1.0017e+06,44488.2,9,4,2.1673,0.144164,1.27255,3.58691
