seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
959372687,0,2109,306.223,9,1,1.78342,0.082416,1.32726,3.20464
959372687,1,432,332.86,9,1,1.48491,0.059723,1.29255,2.83958
959372687,2,400,342.84,9,1,1.51749,0.058882,1.32364,2.90222
959372687,3,4094,363.423,9,1,1.54886,0.057499,1.25289,2.8626
959372687,4,3670,338.737,9,1,1.44066,0.081615,1.26553,2.79015
959372687,5,423,345.747,9,1,1.5369,0.0582,1.33533,2.93369
959372687,6,418,340.633,9,1,1.59892,0.058221,1.32323,2.9829
959372687,7,419,345.89,9,1,1.51702,0.059533,1.3336,2.91257
959372687,8,434,359.097,9,1,1.64089,0.082477,1.31819,3.04435
959372687,9,4130,338.57,9,1,1.55584,0.059823,1.35243,2.97036
959372687,10,443,345.717,9,1,1.61795,0.059843,1.32389,3.00393
959372687,11,40220,507.793,9,2,1.57738,0.085081,1.10929,2.77427
959372687,12,6486,379.18,9,3,1.87168,0.087967,1.32009,3.28194
959372687,13,3735,382.793,9,1,1.66242,0.0683,1.40442,3.13718
959372687,14,400,358.607,9,1,1.70337,0.063891,1.40516,3.17608
959372687,15,413,349.53,9,1,1.62349,0.06866,1.41315,3.1078
959372687,16,3649,395.933,9,1,1.56611,0.065094,1.43324,3.07055
959372687,17,1649,360.023,9,2,1.68631,0.096523,1.04346,2.82873
959372687,18,400,366.46,9,2,1.61653,0.069101,1.17525,2.86342
959372687,19,437,371.847,9,3,1.66328,0.079411,0.91598,2.66076
959372687,20,10070,472.267,9,2,1.53489,0.090161,1.2764,2.90359
959372687,21,1989,449.147,9,3,1.47172,0.083649,1.0911,2.6489
959372687,22,440,384.803,9,2,1.6641,0.101553,1.30337,3.07125
959372687,23,422,378.103,9,2,1.69944,0.097335,1.33051,3.12968
959372687,24,3648,406.617,9,2,2.58922,0.068971,1.0525,3.71299
959372687,25,422,360.33,9,4,1.59966,0.100771,1.16954,2.87228
959372687,26,2114,354.283,9,4,1.53933,0.063801,1.19879,2.80416
959372687,27,855,321.703,9,6,1.44204,0.127943,1.08248,2.65483
959372687,28,400,366.397,9,7,2.23126,0.122192,0.937601,3.29348
959372687,29,820,388.73,9,6,1.65619,0.132882,1.18028,2.97168
959372687,30,6884,455.88,9,6,1.62094,0.116922,1.24218,2.98297
959372687,31,6900,407.113,9,9,1.64425,0.158902,1.05208,2.85786
959372687,32,740955,6929.25,9,10,1.31246,0.153371,1.36721,2.83553
