nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
connections
from,to,weight,enabled
0,13,-41.720865,1
0,14,0.9828663,1
0,15,-3.3854704,1
1,13,0.34910915,1
1,14,146.58416,1
1,15,9.7643073,1
2,13,0.01279713,1
2,14,0.072562462,1
2,15,7.1535997,1
3,13,-1.7619315,1
3,14,-2.5984867,1
3,15,2.0520991,1
4,13,3.2611876,1
4,14,-3.3163864,1
4,15,3.0342032,1
5,13,-3.6244124,1
5,14,5.4970909,1
5,15,1.9158537,1
6,13,2.1089538,1
6,14,2.3084372,1
6,15,-2.6024919,1
7,13,49.817583,1
7,14,-12.175993,1
7,15,2.6496985,1
8,13,3.465054,1
8,14,0.11291527,1
8,15,-0.52413828,1
9,13,-0.36054296,1
9,14,-0.14143007,1
9,15,-33.442309,1
10,13,0.63539951,1
10,14,2.1412942,1
10,15,-2.8437953,1
11,13,59.541083,1
11,14,-1.7284276,1
11,15,-2.6717751,1
12,13,-1.4984311,1
12,14,-2.2938357,1
12,15,3.8756598,1
7,16,-7.3152133,1
16,14,2.2453695,1
11,16,-1.2084136,1
5,16,-1.6660499,1
2,16,1.8306862,1
16,15,-5.2408759,1
6,16,-0.3791934,1
10,16,6.9005128,1
17,15,-3.1894246,1
8,17,2.1319909,1
1,17,0.36570516,1
5,17,0.87525814,1
3,17,1.1719875,1
16,13,-3.9478546,1
11,18,-0.82929726,1
18,16,-6.7351331,1
5,19,-5.373383,1
19,16,4.8284179,1
16,17,1.1266567,1
7,20,0.26727838,1
20,14,4.2841834,1
6,18,-0.42567737,1
0,19,0.063461916,1
10,20,-2.2934759,1
0,21,-4.761666,1
21,14,2.4836655,1
8,21,1.7298377,1
21,18,1.0484086,1
12,20,1.3823562,1
11,19,12.356849,1
10,18,-0.5388877,1
0,20,3.7365709,1
0,22,1.4441603,1
22,13,-3.3014836,1
23,15,6.8923836,1
17,23,0.33931442,1
6,24,-2.0997987,1
24,15,0.17041422,1
6,22,1.1588332,0
19,21,2.8360683,1
21,17,10.574421,1
1,25,1.9082869,1
25,15,-0.32845528,1
8,25,2.6168946,1
22,24,1.2297316,1
17,25,1.9465318,1
22,26,7.7340481,1
26,24,5.4271361,1
12,19,-2.296193,0
26,25,6.078542,1
0,27,1.0999022,1
27,20,-2.8529318,1
28,15,-2.0848983,1
12,28,-0.44840585,1
27,29,-0.37743702,1
29,20,-6.5737951,1
2,24,0.10466084,1
16,30,-9.4668602,1
30,17,5.7403783,1
21,31,-1.5584533,1
31,14,-8.0391355,1
8,32,-0.46302776,1
32,25,6.4813997,1
20,31,1.8694939,1
7,26,3.5958769,1
33,16,-6.6975068,1
5,33,-1.5333298,1
34,15,-0.74371357,1
5,34,-0.76014787,1
12,35,0.63773877,1
35,28,-4.591657,1
29,36,-0.96055681,1
36,20,-2.170478,0
11,17,-19.730309,1
27,37,0.38492326,1
37,29,-0.60956694,1
2,38,4.3296006,1
38,13,6.4101619,1
8,30,-8.1438283,1
12,16,-2.196084,1
24,31,-5.1456355,1
0,39,2.8819376,1
39,21,3.77312,1
11,40,-2.7145237,1
40,18,-3.0807167,1
6,25,-8.3846384,1
5,25,17.96495,1
36,17,2.4903529,1
12,41,-4.2640054,1
41,15,-6.5644163,1
28,42,2.640485,1
42,15,-1.8731351,1
0,34,-11.328207,1
3,35,4.9436246,1
29,39,-10.277884,1
39,35,-1.983763,1
1,22,-1.5062415,1
38,25,-0.90396087,1
38,24,2.3429307,1
9,22,2.4902312,1
8,33,7.4563244,1
4,17,0.79678681,1
11,43,-3.1732937,1
43,14,11.371822,1
38,31,-2.5490048,1
9,36,-6.8172175,1
