nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
connections
from,to,weight,enabled
0,13,33.076828,1
0,14,1.7894483,1
0,15,-1.2899504,1
1,13,174.11847,1
1,14,-3.0836771,1
1,15,1.1094442,1
2,13,5.3265094,1
2,14,-13.316552,1
2,15,0.84151925,0
3,13,-0.025049838,1
3,14,-5.1213744,1
3,15,-2.726582,1
4,13,11.043566,1
4,14,2.4695808,0
4,15,-4.3951602,1
5,13,-72.624526,1
5,14,-4.4289467,1
5,15,0.7986774,1
6,13,3.1275972,1
6,14,3.1161775,1
6,15,15.184144,1
7,13,1.9027828,1
7,14,-0.37308114,1
7,15,93.195112,1
8,13,-13.968749,1
8,14,0.74566103,1
8,15,3.0149514,1
9,13,-1.2922804,1
9,14,4.2600214,0
9,15,3.2857725,1
10,13,-0.78974738,1
10,14,0.79359351,1
10,15,-1.8230713,1
11,13,4.5273146,1
11,14,5.1130554,1
11,15,0.75828382,1
12,13,-8.8382058,0
12,14,3.0048154,1
12,15,-5.4327168,1
16,13,1.836839,1
4,16,1.6905022,1
2,17,-3.8390287,1
17,15,3.3237584,1
16,15,1.9939002,0
6,16,-0.89697034,1
4,18,-7.0019671,1
18,15,1.1034317,1
2,18,4.0252338,0
7,18,2.6206656,0
10,18,-0.98391137,1
16,18,0.12922432,1
8,16,-3.7696196,1
1,16,0.3489134,1
19,15,-2.6802115,1
16,19,3.9195674,1
18,13,0.2560971,1
6,17,-0.19864166,1
10,16,-3.666639,1
9,17,-2.6359576,1
0,16,-1.0839973,1
5,18,-3.0764331,1
20,14,1.8967296,1
1,20,3.9228634,1
3,20,1.7846157,1
6,18,2.0120828,1
6,20,-3.212991,1
10,21,-1.0192853,1
21,16,-7.1342515,1
10,20,-2.058281,1
8,18,5.494101,1
22,15,2.0421794,1
1,22,-0.68005293,1
3,23,2.4400779,0
23,20,-1.1940617,1
20,16,-1.1963309,1
18,19,-9.1052368,1
10,24,0.57501245,0
24,21,-4.4468874,1
0,25,5.5979371,1
25,15,-2.636597,1
1,17,1.093342,1
25,13,1.0212556,1
4,26,-0.1952367,1
26,16,4.570101,1
24,17,-1.3460555,1
6,27,0.48993279,1
27,15,-1.4488507,1
2,27,1.7836221,1
1,18,-3.927602,1
19,17,-3.8418194,1
20,24,-0.86935328,1
1,25,2.6734033,1
21,13,-2.6771919,0
12,16,5.5863425,1
24,27,4.842052,1
6,28,-5.0622598,1
28,27,-12.101276,1
7,29,4.9702507,1
29,13,-5.7057531,1
21,30,-12.679671,1
30,16,3.6583589,1
18,22,-8.731372,1
10,31,4.2728492,1
31,13,-8.8320754,1
29,27,0.70707317,1
6,25,1.4325399,1
22,25,-13.24754,1
26,31,3.8399586,1
23,19,-1.129914,1
4,29,1.6540446,1
17,28,-7.6162729,1
5,30,2.2883068,1
23,15,-2.7116717,1
11,32,12.390947,1
32,15,2.1930564,1
22,33,9.25897,1
33,25,1.4964978,1
28,13,-1.308744,1
19,31,0.094059927,1
12,26,0.56299439,1
26,28,-11.613866,1
6,34,5.5766333,1
34,13,-2.4643294,1
10,34,0.80072075,1
28,25,-3.0461486,1
10,35,-0.86683429,1
35,13,1.8110019,1
