nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
connections
from,to,weight,enabled
0,13,6.1991156,1
0,14,-10.690041,0
0,15,0.07356621,1
1,13,7.8123482,1
1,14,-0.04808248,1
1,15,-14.361338,1
2,13,-0.46143554,1
2,14,0.39144132,1
2,15,-1.4971018,0
3,13,2.6642116,1
3,14,1.298561,1
3,15,0.87765074,1
4,13,-1.7414999,1
4,14,1.0364391,1
4,15,-0.43827222,1
5,13,-12.667158,1
5,14,-0.42284147,1
5,15,2.004266,1
6,13,6.2161988,1
6,14,-3.8407222,1
6,15,0.010152152,0
7,13,1.5139457,1
7,14,114.16771,1
7,15,-0.90978847,1
8,13,-4.579594,1
8,14,-6.5851048,1
8,15,-9.2346742,1
9,13,-1.5691433,0
9,14,5.1498724,1
9,15,0.41588232,1
10,13,4.182438,1
10,14,-2.2501381,1
10,15,2.4105136,1
11,13,2.2774489,1
11,14,-0.037056577,1
11,15,-5.5919893,1
12,13,-3.3265066,0
12,14,-1.5372427,1
12,15,3.0913636,1
2,16,-2.2523259,1
16,14,-1.7772027,1
1,17,101.78507,1
17,13,41.79923,1
17,14,0.42736771,1
17,16,4.2279608,1
3,17,-9.9725558,1
18,15,0.71572901,1
1,18,-0.043574671,1
11,17,-0.56754374,1
2,18,0.56724144,1
3,19,1.3327837,1
19,13,-3.4954361,1
2,20,4.0643,1
20,16,1.6543298,1
20,15,2.5509761,1
21,14,-0.85025641,1
4,21,-3.7959731,1
0,16,-4.6543908,1
3,22,9.930385,0
22,19,4.5871126,0
22,15,-5.1671931,1
1,20,-8.7245559,1
23,14,-3.2192827,1
21,23,-4.1467389,1
23,17,-1.2674758,1
6,16,0.70362781,1
3,23,4.9415347,1
19,23,3.906738,1
9,19,-10.434025,1
2,24,-1.3286222,1
24,16,3.589451,1
25,13,1.2778086,1
4,25,1.3453868,1
8,26,-13.035455,1
26,15,0.71927855,1
7,19,2.5550218,1
0,19,0.79184407,1
19,27,3.2854297,1
27,23,-0.44428975,1
22,23,-0.70827867,1
12,28,0.27883912,1
28,15,-15.872581,1
22,24,2.128733,1
21,15,3.3098733,1
21,26,2.4934089,1
18,29,0.60999667,1
29,15,-5.1181488,1
9,25,0.37578484,1
30,14,-1.3699702,1
4,30,0.25110068,1
8,23,-3.1116687,1
2,30,0.2256824,1
31,13,1.2054503,1
3,31,-1.4209579,1
0,27,3.0013003,0
3,18,-8.3134044,1
24,27,-2.4410029,1
22,32,6.221495,0
32,19,-6.1674076,1
3,33,-2.7698995,1
33,18,-0.25338078,1
6,24,-0.4767688,1
16,34,-0.83256738,1
34,14,-0.029921075,1
5,23,-4.4704891,0
24,32,-2.2570817,1
11,25,6.6697384,1
5,35,-3.8530563,1
35,13,-6.8195865,1
12,21,-7.9455651,1
24,15,12.514916,0
7,35,6.2532595,1
8,36,2.6200937,1
36,13,-5.5897176,1
6,27,1.2098493,1
24,37,-1.249456,1
37,32,-0.9953008,1
18,19,-3.3071091,1
38,13,-2.1616374,1
36,38,2.3299988,1
23,30,-0.46004378,1
1,35,1.3692976,1
26,23,-6.1657981,1
29,39,-4.9739118,1
39,15,1.0874947,1
8,40,-0.83687455,0
40,26,4.8318448,1
6,30,-1.7529727,1
24,38,2.6095646,1
11,22,-1.7977197,1
22,28,3.8539833,1
37,39,-0.12191612,1
11,41,-1.0631902,1
41,14,-1.2234436,1
22,42,-0.99043609,1
42,28,-0.68288353,1
24,43,2.4234031,1
43,37,1.9107145,1
23,31,0.28566029,1
19,44,-0.1042597,1
44,27,-3.9051021,1
11,36,-0.48405258,1
24,45,2.0481129,1
45,15,0.025845999,1
39,19,-0.88943358,1
22,46,0.42126872,1
46,19,3.3731197,1
0,47,-0.61314045,1
47,14,-10.555032,1
