seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1644314674,0,825,259.653,9,1,16,39,16,39,10.3541,0.06984,1.95601,12.4076
1644314674,1,841,319.823,9,1,16,39,16.03,39.02,11.7211,0.059061,1.97449,13.7727
1644314674,2,2029,328.977,9,1,17,40,16.0467,38.9867,12.4429,0.060774,2.06773,14.5939
1644314674,3,4068,350.09,9,1,17,40,16.14,38.99,12.5189,0.056951,2.01575,14.6109
1644314674,4,496,345.74,9,1,16,39,16.17,38.9467,12.9204,0.111746,2.43721,15.5029
1644314674,5,400,357.267,9,1,16,38,16.21,38.8867,12.8724,0.064438,2.04381,14.999
1644314674,6,845,351.673,9,1,16,38,16.2133,38.8,13.0526,0.086854,2.05619,15.2166
1644314674,7,102892,684.123,9,1,16,38,16.1567,38.6433,12.4533,0.058989,1.98397,14.5122
1644314674,8,1647,336.55,9,1,16,39,16.1467,38.43,11.9989,0.099573,2.04055,14.1629
1644314674,9,6876,322.397,9,1,16,38,16.1767,38.2233,11.3575,0.061836,2.00011,13.4396
1644314674,10,437,340.333,9,2,17,40,16.1567,38.09,12.4443,0.138968,1.35555,13.9615
1644314674,11,7007,393.76,9,4,16,38,16.6,38.9433,13.5217,0.11505,1.42803,15.0872
1644314674,12,440,384.84,9,2,17,42,16.5233,38.6867,13.8918,0.065544,2.05706,16.0366
1644314674,13,841,341.763,9,3,16,39,16.5633,39.66,11.8566,0.08797,1.75034,13.7091
1644314674,14,400,384.737,9,3,17,41,16.42,38.7167,13.948,0.102119,2.03941,16.108
1644314674,15,419,380.76,9,3,18,42,16.4533,38.6067,14.2908,0.102203,2.1119,16.5254
1644314674,16,816,354.153,9,3,17,40,16.4967,38.7467,13.368,0.078192,1.71437,15.1814
1644314674,17,431,391.103,9,4,17,40,16.43,38.06,14.7731,0.121317,1.82343,16.741
1644314674,18,400,389.703,9,3,17,38,16.59,39.25,14.6681,0.077128,2.17074,16.9373
1644314674,19,400,372.69,9,6,17,43,16.32,38.3533,16.547,0.26696,2.51952,19.3673
1644314674,20,829,377.51,9,7,16,37,16.52,38.77,13.532,0.112587,1.82713,15.4889
