nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
48,HIDDEN
49,HIDDEN
connections
from,to,weight,enabled
0,13,-1.736516,1
0,14,0.099922289,1
0,15,-3.7108484,1
1,13,-5.4371146,1
1,14,-1.7509936,1
1,15,88.499553,1
2,13,-0.94551537,1
2,14,-10.670929,1
2,15,0.2075096,1
3,13,2.7265039,1
3,14,9.486842,1
3,15,-1.967214,1
4,13,2.2863799,1
4,14,7.471278,1
4,15,-3.8528229,1
5,13,1.2730971,1
5,14,77.842363,1
5,15,0.76840954,1
6,13,-4.2217045,1
6,14,0.35723427,1
6,15,13.937477,1
7,13,1.0538853,1
7,14,59.802724,1
7,15,11.865415,1
8,13,-0.46090617,1
8,14,0.79971328,1
8,15,-8.2482615,1
9,13,-0.7822617,1
9,14,-57.982121,1
9,15,4.5825505,1
10,13,1.0877217,1
10,14,-2.8440041,1
10,15,-19.944466,1
11,13,-9.3848471,1
11,14,-1.3993875,1
11,15,-0.67020756,1
12,13,-2.6948091,1
12,14,-3.4741707,1
12,15,2.3409358,1
16,14,-2.0092059,1
8,16,2.4477986,0
17,15,-0.42353961,1
6,17,-0.99831617,1
11,16,1.8060997,1
17,14,6.3823745,1
1,17,-9.0693094,1
5,17,2.3653262,1
17,18,10.321357,1
18,14,4.2103952,1
7,16,-1.0676671,1
4,16,-1.1316175,1
6,19,0.043674447,1
19,15,0.88785651,1
0,16,1.4739318,1
10,17,-5.1272006,1
20,17,0.85781529,1
1,20,2.2090807,1
9,17,-5.8749753,1
19,13,-19.427427,1
7,18,-2.1006316,1
2,16,0.79052188,1
6,21,5.923682,0
21,15,5.6386929,1
0,22,-4.054536,1
22,16,-0.35825202,1
7,23,-2.1637354,1
23,16,3.9746686,1
8,24,3.4272261,1
24,16,-5.3947781,1
25,18,-15.541955,1
17,25,2.5310412,1
2,24,4.3130512,1
3,25,1.0423196,1
19,21,-1.4410636,1
26,16,-0.74183062,1
11,26,-1.3028243,1
12,27,3.3753386,1
27,13,-1.9710453,1
28,16,-9.1422637,1
24,28,-2.9386429,1
0,18,-0.050581519,1
7,29,1.2609043,1
29,16,-1.992631,1
28,29,-3.395647,1
5,29,-4.0698723,1
25,30,-1.1775678,1
30,18,-1.7593966,1
22,31,-1.3475654,1
31,16,3.6271897,1
11,19,-16.510363,1
29,25,5.9133409,1
19,24,-0.18225399,1
32,16,-3.592347,1
0,32,0.077010966,1
10,33,10.262873,1
33,17,0.13522096,1
10,20,2.1373469,1
3,34,-1.4626786,1
34,25,1.2882043,1
20,16,-1.5079854,1
26,34,-1.1025773,1
2,32,-0.51031937,1
29,31,-5.1580874,1
28,14,-2.0175609,1
35,13,-5.0798767,1
11,35,-4.4488116,1
23,18,-4.9144174,1
28,21,-0.94715179,1
35,33,4.6895707,1
9,27,-2.0243898,1
16,18,-4.8109318,1
26,36,2.1022582,1
36,16,-7.4886261,1
10,37,6.5749883,1
37,20,-0.41728675,1
37,15,1.4262695,1
0,38,-0.83175879,1
38,32,-2.0360648,1
24,39,0.76513184,1
39,28,-6.5076786,1
20,30,2.1769209,1
11,40,0.71355327,1
40,14,4.9204039,1
17,24,-1.7990191,1
27,15,1.0480611,1
20,22,-0.33647345,1
41,13,2.3273539,1
1,41,2.2793294,1
42,16,-6.7332837,1
2,42,-1.1753281,1
11,43,-1.6943134,1
43,16,-0.11764645,1
36,13,10.272508,1
22,34,-5.2376641,1
2,21,1.2746332,1
8,44,0.11848197,1
44,15,-16.529307,1
7,45,0.13401656,1
45,29,2.3317125,1
38,16,0.030362069,1
16,25,3.0718848,1
8,46,-3.6858594,1
46,24,0.80999196,1
0,37,7.5577759,1
4,47,0.0052891626,1
47,13,-4.659334,1
48,15,-1.9341307,1
2,48,3.1149299,1
24,49,-4.4548876,1
49,16,-3.62598,1
33,28,-3.5095958,1
47,27,-3.234068,1
5,45,-0.80751327,1
