nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
connections
from,to,weight,enabled
0,13,-4.2719913,1
0,14,-4.353283,1
0,15,-3.6742333,1
1,13,-9.0696772,1
1,14,110.19868,1
1,15,-1.9814601,1
2,13,1.832193,1
2,14,9.563544,1
2,15,2.6695083,1
3,13,-0.7392896,0
3,14,5.767337,1
3,15,-1.4600389,1
4,13,-1.4056542,1
4,14,7.3267888,1
4,15,-0.67457731,1
5,13,-1.9263485,1
5,14,-8.410028,1
5,15,96.967582,1
6,13,2.306339,1
6,14,2.2572973,1
6,15,9.3713865,1
7,13,-1.2227378,1
7,14,-15.664995,1
7,15,-1.3398919,1
8,13,-5.9454638,1
8,14,-3.4443043,1
8,15,3.0664955,1
9,13,0.81277424,1
9,14,-2.1820496,1
9,15,-6.1326653,1
10,13,4.4815313,1
10,14,-1.1924322,1
10,15,2.3065996,1
11,13,-4.7213164,1
11,14,2.4321342,1
11,15,-2.5444552,1
12,13,-0.28785818,1
12,14,0.94382344,1
12,15,-0.80662384,0
16,15,9.6362339,1
3,16,-3.4577531,1
12,16,-18.055446,1
2,16,8.0849415,1
7,16,6.0133062,1
5,17,0.25537944,1
17,15,-4.0012262,1
4,18,3.2543265,1
18,13,-6.8689916,1
16,14,2.6816124,1
5,16,-0.2534594,1
0,17,3.113767,1
9,19,-1.0946601,1
19,13,0.49012956,1
0,20,-0.49502732,1
20,17,0.64421178,1
18,16,-1.7152913,1
8,21,0.2436259,1
21,15,2.5517491,0
22,13,-1.1466114,1
6,22,2.8778208,1
16,17,-0.50498769,1
10,17,0.028734581,1
2,20,-3.3068969,1
22,17,1.8986682,1
7,23,-4.1658371,1
23,16,-1.9796781,1
0,23,-4.0699137,1
0,24,-7.6972431,1
24,23,-4.4636267,1
2,25,1.4418728,1
25,20,1.4610087,1
4,26,-5.1523008,1
26,13,-4.2433032,1
7,20,0.80848084,0
11,17,-1.7776314,1
0,27,0.52800527,1
27,13,0.61115036,1
18,25,-2.9533316,1
28,13,1.9885003,1
12,28,13.279838,1
7,27,-2.2914059,1
24,20,0.39674742,1
29,13,-0.83146505,1
0,29,-3.595203,1
29,30,-2.0991287,1
30,13,-1.9507117,1
10,19,6.141256,1
3,18,-1.0327946,0
6,30,1.9589268,1
19,30,-0.69112925,1
24,13,-1.5772741,1
10,31,-4.6582409,1
31,13,1.6166635,1
32,15,4.4516488,1
9,32,3.2546424,1
18,17,-2.1656785,1
29,21,0.96729935,1
1,26,7.9146974,1
5,33,3.2119837,1
33,13,-2.3333607,1
1,25,2.2798182,1
3,34,2.5216068,1
34,15,-7.8127034,1
0,25,2.2607425,1
3,35,2.5458998,1
35,13,-1.6801217,1
16,36,-6.0076995,1
36,17,-5.6197219,0
28,21,-6.5217281,1
31,26,-2.8081574,1
31,37,0.77249832,1
37,13,1.4230354,1
9,38,-3.0300804,1
38,13,0.36025733,1
0,39,-1.7427696,1
39,25,0.26801952,1
39,26,-4.2567392,0
1,27,13.375075,1
27,18,-1.4404222,1
27,40,0.094566254,1
40,18,-0.14141342,1
32,37,-5.9748511,1
35,41,-2.0425385,0
41,13,-1.2905741,1
5,32,-2.4358385,1
0,31,-2.2076492,1
12,42,3.0354891,1
42,28,2.4436652,1
4,36,4.4572922,1
37,17,0.57111317,1
41,26,-2.298862,1
19,42,0.52292323,1
34,13,-4.0858242,1
28,20,-2.874923,1
10,40,0.59180102,1
3,43,-1.8009203,1
43,18,3.2106692,1
4,40,1.0587897,1
7,32,-3.1776459,1
36,44,-0.86863989,1
44,17,0.57971914,1
16,45,14.86148,1
45,36,-1.6577328,1
12,21,-0.15796748,1
