nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
connections
from,to,weight,enabled
0,13,0.64490884,1
0,14,-10.33799,1
0,15,-7.3826489,1
1,13,8.5333635,1
1,14,-1.6667749,1
1,15,-1.6981457,1
2,13,27.048835,1
2,14,11.93369,1
2,15,0.050856357,1
3,13,-1.8480134,1
3,14,-0.42835347,1
3,15,-0.47216497,1
4,13,1.1441877,1
4,14,0.13075822,1
4,15,4.7976734,1
5,13,1.4169831,1
5,14,5.9293944,1
5,15,70.372566,1
6,13,6.9810895,1
6,14,3.5691988,1
6,15,-23.010745,1
7,13,-10.917843,1
7,14,-0.36490664,1
7,15,91.684979,1
8,13,-11.884395,1
8,14,-0.36547028,1
8,15,1.702503,1
9,13,30.368864,1
9,14,4.3496146,0
9,15,-58.42643,1
10,13,-2.653625,1
10,14,-4.535907,1
10,15,1.8427689,1
11,13,-1.3114868,1
11,14,-2.0336751,0
11,15,-1.7519708,1
12,13,-3.7060043,1
12,14,1.5401759,0
12,15,-1.9377246,1
16,15,-1.068474,1
12,16,-3.4044704,0
10,17,3.7459854,1
17,15,0.60069134,1
6,17,1.5120398,1
8,17,1.5072387,1
11,16,1.3712795,1
5,17,-3.7336854,1
5,16,2.0701452,1
10,18,1.2242323,1
18,13,3.9944055,0
0,17,0.36832098,1
6,19,5.4892615,1
19,13,-0.97414587,1
9,19,-0.10733443,1
8,18,3.8492332,1
0,18,1.4227875,1
17,13,-1.4925343,1
10,19,-0.4202619,1
18,16,-2.0342223,1
5,20,-2.8708559,1
20,16,2.3405194,1
20,15,9.2315051,1
0,19,1.9435339,1
19,20,5.7456759,1
19,15,4.8029376,1
21,13,-1.678599,1
11,21,-3.7951493,1
1,17,-0.31967084,1
18,14,-4.5761159,1
22,15,-5.9705101,1
10,22,-2.8927581,1
9,23,-1.3868867,1
23,19,-5.4752563,1
3,17,1.3751942,1
24,14,0.016821963,1
2,24,-0.51624382,1
22,21,-9.6262509,1
11,17,4.3126173,1
11,25,0.32848992,1
25,16,2.7051667,1
0,21,11.663768,1
11,26,0.22875133,0
26,21,4.1440833,1
12,21,-1.9154568,1
10,27,2.4809142,1
27,19,1.9050821,1
17,28,1.4919632,1
28,13,1.4771531,1
2,16,-0.56375108,1
18,17,2.7995441,1
8,16,2.3138548,1
22,23,5.906029,1
7,24,0.75293501,1
8,27,-13.546899,1
24,28,0.98955028,1
1,16,5.4762345,1
5,23,7.5180587,1
24,25,0.25706537,1
27,18,3.9792373,1
2,27,9.8281156,1
21,23,3.5415156,1
26,16,-1.4728324,0
26,24,-0.46984261,1
6,29,-5.9894748,1
29,19,2.7163741,1
29,20,-17.734132,1
30,14,-5.1697713,1
0,30,-2.7320504,1
22,14,2.6555529,1
23,13,-5.3120801,1
12,28,-0.38800712,1
1,20,3.6320942,1
9,26,-2.8350155,1
24,31,8.4346606,0
31,25,-0.56029796,1
7,27,1.72508,0
31,21,1.9943026,1
3,32,-3.9720736,1
32,17,-2.9429392,1
24,22,-0.46754201,1
24,23,2.870008,1
28,23,-4.1580327,1
33,13,0.50547612,1
17,33,3.9272297,1
10,34,1.0166301,1
34,27,0.47116695,0
3,27,-1.8063511,1
29,28,6.2997009,1
11,24,0.76703845,1
9,16,1.7942032,1
9,17,-0.84238829,1
10,35,0.60496654,0
35,27,-3.9585836,1
35,26,-2.1358863,1
22,32,-0.7025143,1
26,27,7.9281066,1
11,19,-8.6704986,1
26,29,2.8756923,1
29,15,-1.6935111,1
11,36,-1.5040468,1
36,17,2.7916176,1
31,33,6.3156541,1
0,16,0.62690595,1
36,27,-8.2154902,1
35,15,-1.2174586,1
37,15,-7.2763924,1
11,37,-1.3106003,1
4,27,-3.0164262,1
10,38,1.9530098,1
38,35,-1.9098,1
2,39,-6.7882042,1
39,14,1.1357983,1
