nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
connections
from,to,weight,enabled
0,13,-0.98756927,1
0,14,-74.384988,1
0,15,82.178744,1
1,13,14.17903,1
1,14,-2.2404924,1
1,15,-0.94184209,1
2,13,2.3086205,1
2,14,-4.4186044,1
2,15,8.566571,1
3,13,8.1795747,1
3,14,-2.8475555,1
3,15,5.2050146,1
4,13,0.83381303,1
4,14,6.3258038,1
4,15,5.0366943,1
5,13,-5.2361768,1
5,14,-4.0872406,1
5,15,3.509296,1
6,13,-8.4234835,1
6,14,-0.77564787,1
6,15,0.65892077,1
7,13,4.9069451,0
7,14,146.37377,1
7,15,-5.0262751,1
8,13,-3.2192963,1
8,14,-2.6937195,1
8,15,0.71086493,1
9,13,-4.3543121,1
9,14,-20.629756,1
9,15,-1.6004957,1
10,13,0.65937226,0
10,14,2.1468664,1
10,15,0.92122334,1
11,13,-0.83680059,1
11,14,65.342488,1
11,15,-2.4361381,1
12,13,1.7652357,1
12,14,-0.62822327,1
12,15,3.8118079,1
16,13,1.9633931,1
4,16,-8.2549716,1
12,16,-9.3834688,1
12,17,-4.7542213,1
17,16,1.3922444,1
0,16,4.1806476,1
10,16,4.0506052,1
0,17,1.1451888,1
5,16,1.6675302,1
5,17,3.3870416,1
10,18,1.6927355,1
18,16,-2.2019842,1
17,13,3.2957797,1
19,15,-1.6133395,1
5,19,1.3919822,1
10,17,10.434862,1
19,14,-3.5613815,1
5,18,6.7934863,1
2,20,-1.4106958,1
20,14,1.4351906,1
10,19,-15.078561,1
7,17,8.1029252,1
20,16,1.9488752,1
0,20,-10.63081,1
1,19,-0.25300356,1
8,17,2.0144663,1
6,16,-0.530521,1
21,13,-1.3293649,1
3,21,0.3467109,1
12,21,1.9967437,1
9,21,4.5511972,1
19,13,4.2957831,1
10,22,4.292778,1
22,17,-3.2651899,1
11,16,-3.3219854,1
21,18,0.89195832,1
11,22,0.067358477,1
20,17,7.5316115,1
0,23,5.9417363,1
23,14,-3.7926423,1
2,24,-0.73057177,1
24,13,0.27765792,0
25,13,1.4861357,1
19,25,-0.054275612,1
3,24,-1.7222774,1
8,26,2.9588441,1
26,17,-0.98485356,1
1,27,0.41788958,1
27,14,-5.0874932,1
4,17,2.3198763,1
3,28,-1.2722833,1
28,14,5.3170342,1
9,25,-1.6885709,1
20,29,7.1860219,1
29,16,-4.5329726,1
4,22,0.66471389,0
6,29,-1.4790465,1
2,29,0.58479878,1
20,13,-0.57008296,1
22,25,-2.7303553,1
11,29,0.48149089,1
25,26,0.65421097,1
7,30,-3.2307466,1
30,17,7.5125836,0
21,29,-0.31425312,1
6,28,-1.5541664,1
9,31,1.6134388,1
31,21,3.1958516,1
24,14,6.7929967,1
32,15,0.44723042,1
1,32,0.12042937,1
29,25,-4.2358312,1
18,17,2.2726489,1
21,33,-1.1729131,1
33,29,-2.568349,1
12,34,-0.28766618,1
34,16,1.6035174,1
9,20,-2.5842885,1
9,35,1.8928849,1
35,13,-2.8266791,1
24,31,-2.0533249,1
6,36,1.785664,1
36,15,1.5232025,1
4,21,-1.4455561,1
23,25,-0.81554548,0
4,37,-0.66479957,1
37,21,4.1944316,1
7,19,0.80309553,1
29,32,-1.1015422,1
9,38,1.150201,1
38,21,-5.5499145,1
33,27,1.6893534,1
18,27,1.9890323,1
4,39,-1.7871981,1
39,22,7.2924659,1
