nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
connections
from,to,weight,enabled
0,13,-0.36929174,0
0,14,29.432053,1
0,15,-6.1133903,1
1,13,-1.0359845,1
1,14,160.00135,1
1,15,0.45445975,1
2,13,2.3632086,1
2,14,3.5989442,1
2,15,-18.391995,1
3,13,-3.0506833,1
3,14,-10.817073,1
3,15,-0.72086503,1
4,13,-15.056903,0
4,14,-0.34497701,0
4,15,-1.8878178,1
5,13,-3.6683589,1
5,14,-66.534553,1
5,15,-0.016123764,1
6,13,-0.92098859,1
6,14,3.0464827,1
6,15,1.5814978,1
7,13,27.518856,1
7,14,-1.8314524,1
7,15,-1.767642,1
8,13,-10.097979,1
8,14,0.13603219,1
8,15,0.4887322,1
9,13,-2.3575458,1
9,14,2.9204239,1
9,15,3.3634198,1
10,13,1.319421,1
10,14,-4.3429922,1
10,15,4.9473096,1
11,13,5.230873,1
11,14,-4.0817535,1
11,15,-7.170237,1
12,13,-0.15183869,1
12,14,-1.878376,1
12,15,0.35466508,1
11,16,-0.742484,1
5,16,1.2970317,0
16,15,-3.909649,1
12,16,-0.24746339,1
17,15,-1.449244,1
10,17,-5.5831473,1
0,17,-2.364978,1
9,16,-2.1835334,1
3,17,-7.7339736,1
11,18,-0.31992786,1
18,15,0.15396032,1
5,19,1.5853925,1
19,16,-0.80509873,1
18,19,6.0071807,0
11,20,-7.1098075,1
20,14,-1.1765057,1
0,20,-1.8969769,1
7,17,2.9382973,1
10,21,0.28874059,1
21,17,4.6485565,1
20,17,-2.607803,1
7,21,1.4282199,1
18,21,5.3711539,1
1,20,-5.849064,1
1,21,5.0865032,1
6,16,-0.77492002,0
21,16,0.66348923,1
10,16,1.1210389,1
5,20,-3.7065788,1
22,13,7.3144354,1
4,22,-2.2253291,1
19,20,2.6903333,1
7,23,5.9129097,1
23,17,-6.2742558,1
11,24,3.4962064,0
24,16,-0.5949234,1
20,21,-1.3711376,1
23,20,-3.894221,1
18,25,2.6186528,0
25,15,-0.066922198,1
24,15,1.3169652,1
25,20,0.10785076,1
24,26,-8.8842606,1
26,16,3.5125951,1
10,26,-0.62220462,1
23,25,0.37506268,1
12,25,-1.2007136,1
6,22,4.3860452,1
1,19,-1.2759605,1
7,24,0.78094556,1
8,17,0.21577111,1
3,24,-4.447416,1
19,24,0.49524728,1
23,27,0.46423231,1
27,20,-4.8430223,1
9,19,-2.6741274,1
10,28,0.60898174,1
28,13,-1.2247218,1
29,15,-0.525309,1
25,29,2.7511336,1
23,28,-0.97052581,1
10,27,-2.0416456,1
1,26,1.8118642,1
23,30,9.963964,1
30,17,8.6724862,0
12,19,0.41365032,1
19,25,5.1502764,1
6,24,-3.2079168,0
10,31,-2.5481508,1
31,26,0.78099738,1
11,22,-3.9884392,1
32,15,-0.86174013,1
29,32,-6.4045248,1
27,33,6.0637637,1
33,20,18.970841,1
3,27,-2.3939868,1
2,21,-6.4436554,1
18,14,-1.4416117,1
7,25,1.3286301,1
5,27,-0.29649309,1
21,34,-1.4831136,1
34,16,-2.360093,1
7,35,7.6385265,1
35,15,123.70588,1
1,30,-0.52362187,1
20,36,4.9757286,1
36,14,-1.3253722,1
35,33,-10.287435,1
0,27,-2.9334218,1
4,21,1.13943,1
6,37,-1.3614004,1
37,22,-0.61174434,1
18,38,-2.7221416,1
38,25,2.6535763,1
10,34,-0.64364645,1
