nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
connections
from,to,weight,enabled
0,13,0.67790544,1
0,14,-0.44366447,1
0,15,-1.1985979,1
1,13,-0.48172693,0
1,14,3.1598877,1
1,15,5.5094655,1
2,13,-19.939263,1
2,14,-3.6172508,1
2,15,-2.9615949,1
3,13,0.8006511,1
3,14,2.2728884,1
3,15,-0.30155594,1
4,13,-12.387423,1
4,14,1.0510487,1
4,15,10.345798,1
5,13,2.2367879,1
5,14,-2.0732021,1
5,15,8.8027689,1
6,13,-3.2110805,1
6,14,-2.21211,1
6,15,0.71926103,1
7,13,78.253767,1
7,14,0.22859176,1
7,15,1.570786,1
8,13,-3.3307766,1
8,14,-0.96743481,1
8,15,3.9034103,1
9,13,-13.997642,1
9,14,0.86288579,1
9,15,-4.1896569,1
10,13,-23.510294,1
10,14,-3.9251819,1
10,15,2.5313137,1
11,13,13.130235,1
11,14,-2.4808232,1
11,15,-46.862662,1
12,13,-2.8056756,1
12,14,-2.3929933,1
12,15,-3.6211029,1
16,14,1.300714,1
7,16,-0.4067239,1
3,16,1.090094,1
2,16,2.7250608,1
11,16,6.530285,1
10,16,2.0179845,1
17,14,3.8789633,0
7,17,1.203377,1
4,16,-0.55093449,1
17,16,-0.2909576,1
2,18,-1.4889856,1
18,16,-1.2354741,1
2,19,9.3956777,0
19,18,4.1733541,1
10,19,-2.6350056,1
12,16,2.1232043,0
8,18,2.8927754,1
20,14,-4.4003176,1
4,20,5.6944354,1
9,20,-8.6642996,1
3,21,5.1583649,0
21,15,-0.53724568,1
17,15,-12.578786,1
7,22,-1.0721092,1
22,15,-4.2399614,1
9,19,2.0561272,1
9,21,-1.558654,1
0,23,1.9907161,1
23,15,71.741992,1
4,22,-0.92257388,1
19,24,2.0625513,1
24,18,3.211759,1
9,18,4.1958604,1
25,14,4.2603991,1
5,25,-1.8378335,1
26,14,-11.37192,1
6,26,-0.16644595,1
26,23,-0.13066681,1
8,21,-6.1029262,1
12,17,-0.68901056,1
5,18,3.106039,1
2,27,5.6140675,1
27,14,-2.8582135,1
7,28,2.7699231,1
28,17,-2.2097214,1
22,28,-0.72395626,1
12,29,1.7022186,1
29,17,2.0398692,1
29,21,3.519698,1
18,14,-9.0296317,1
0,30,7.0556158,1
30,23,0.14580464,1
0,29,-1.124421,1
25,19,-2.4192876,1
25,30,9.2912605,1
0,31,1.6712796,1
31,14,1.6858176,1
5,17,1.7262305,0
32,13,3.6336584,1
3,32,-1.7170688,1
30,33,-4.1185289,1
33,23,9.0344187,1
24,21,4.8145671,1
5,19,-1.3012442,1
2,34,2.6770677,1
34,15,-2.5557741,1
33,29,3.3394216,1
3,33,-5.1845886,1
4,35,-2.5188076,1
35,15,-0.25997002,1
18,27,-0.40545955,1
36,14,7.0263581,1
9,36,-3.1723388,1
37,14,4.6065764,1
8,37,-1.227087,1
18,38,5.4341804,1
38,16,0.95321517,1
0,39,-2.3090311,1
39,23,0.60044437,1
16,40,0.35043701,1
40,14,-0.30454596,1
12,20,13.010403,1
35,37,-3.486444,0
35,41,2.6624153,1
41,15,-0.66465584,1
23,20,-1.0922755,1
5,42,-2.1259621,1
42,18,0.63943174,1
16,43,-1.4044353,1
43,40,10.088345,1
23,21,-0.17086572,0
2,29,3.1579182,1
9,44,2.3098716,1
44,36,1.7943525,1
37,41,-1.3996997,1
35,45,4.261137,1
45,37,-1.4725477,1
36,25,15.421977,1
4,29,-0.52803528,0
33,41,-5.0423869,1
44,13,-0.63561704,1
46,14,-3.5070733,1
17,46,3.3790628,1
2,47,13.70241,1
47,14,2.9381707,1
23,18,1.4661926,1
