seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
599621164,0,869,276.893,9,1,16,39,16,39,10.4195,0.066517,1.99682,12.5078
599621164,1,4100,350.183,9,1,16,39,16.0167,39.0133,12.5711,0.059323,2.01923,14.6675
599621164,2,2033,360.687,9,1,16,39,16.06,39.0367,12.2956,0.079748,2.00786,14.4004
599621164,3,4040,350.167,9,1,16,39,16.04,38.9833,12.316,0.058168,2.01543,14.4085
599621164,4,433,331.813,9,1,16,39,16.02,38.8933,12.2977,0.079286,2.05555,14.4663
599621164,5,177539,934.99,9,1,16,39,16.0467,38.8967,12.4028,0.058985,2.03092,14.5123
599621164,6,843,355.28,9,1,16,39,16.0567,38.7067,13.674,0.067974,1.98909,15.7537
599621164,7,1643,346.337,9,1,17,39,16.0467,38.5167,13.8847,0.079038,2.32903,16.3222
599621164,8,6907,404.957,9,2,16,39,16.1333,38.46,12.7883,0.155001,1.77351,14.7533
599621164,9,6898,393.203,9,2,16,39,16.11,38.7367,12.7171,0.080221,2.43146,15.2426
599621164,10,493,377.12,9,2,16,39,16.0433,38.97,13.5746,0.075181,2.6013,16.2658
599621164,11,819,375.373,9,1,16,39,16.0233,38.97,13.5769,0.058522,2.51791,16.1697
599621164,12,826,357.76,9,1,16,39,16.07,38.9867,12.7026,0.060917,2.01028,14.7885
599621164,13,2045,380.677,9,2,16,39,16.0833,38.8967,13.0898,0.084465,1.37639,14.5686
599621164,14,2039,381.073,9,2,17,39,16.04,38.4433,13.875,0.061593,1.36124,15.317
599621164,15,400,371.503,9,1,16,38,16.0433,38.0967,14.2148,0.143731,3.35255,17.7344
599621164,16,1699,398.623,9,1,16,38,16.0367,38.2,13.5424,0.108131,2.36724,16.038
599621164,17,400,378.243,9,1,16,38,16.07,38.29,14.6706,0.07872,2.63127,17.4033
599621164,18,400,358.77,9,1,16,38,16.0867,38.2433,14.7579,0.077173,2.08727,16.9407
599621164,19,2062,361.45,9,1,16,38,16.1367,38.2633,13.8546,0.065884,2.10499,16.0498
599621164,20,25916,536.873,9,2,16,38,16.1567,38.1167,13.4069,0.099788,1.75052,15.2829
599621164,21,1636,342.687,9,3,16,37,16.2333,37.9767,12.1546,0.091247,1.65686,13.9213
599621164,22,426,358.707,9,3,17,40,16.46,38.5833,13.986,0.11933,1.18352,15.3203
599621164,23,4055,368.31,9,3,17,42,16.5133,39.6233,12.6589,0.094858,1.44885,14.2246
599621164,24,1641,366.913,9,3,17,42,17.0333,41.2467,13.5146,0.04046,1.66633,15.2409
599621164,25,2043,380.26,9,2,17,42,17.0367,40.2033,13.4615,0.107011,2.14806,15.7368
599621164,26,816,374.41,9,2,17,41,17.0767,41.0467,13.4557,0.063257,2.27851,15.8122
599621164,27,813,377.347,9,2,17,41,17.0467,40.9467,14.2458,0.155514,2.34917,16.7911
599621164,28,400,362.587,9,3,17,42,17.07,40.9367,14.7866,0.164431,1.95451,16.95
599621164,29,830,378.837,9,6,18,43,17.08,41.29,14.4699,0.141098,1.83366,16.4792
599621164,30,822,359.483,9,6,17,40,17.1333,40.91,13.0779,0.115798,1.78961,15.0026
599621164,31,460,376.897,9,6,17,42,17.3233,41.65,13.6822,0.103953,1.77731,15.5809
599621164,32,838,379.97,9,8,17,42,17.1433,41.0767,13.9661,0.130167,1.71687,15.8301
599621164,33,2022,382.187,9,4,17,38,17.3667,40.6933,13.8353,0.079842,2.2777,16.2124
599621164,34,400,370.177,9,6,18,45,17.2467,40.6533,13.6029,0.116521,2.02451,15.7629
599621164,35,820,286.837,9,6,17,39,17.35,41.2533,10.4755,0.124632,1.37338,11.9955
599621164,36,460,342.13,9,6,17,40,17.1333,40.5,12.5903,0.144629,1.89803,14.6618
599621164,37,2062,382.73,9,6,17,42,17.3033,41.0033,15.1585,0.156467,1.96744,17.3171
599621164,38,14955,437.253,9,6,17,42,17.25,40.8833,15.8359,0.268696,3.33742,19.4851
599621164,39,90668,718.157,9,8,17,42,17.0733,40.5233,15.2507,0.200458,2.78723,18.2777
599621164,40,90634,658.173,9,10,17,42,17.2233,40.7167,14.7234,0.187265,1.87907,16.8284
599621164,41,25986,494.057,9,8,17,42,17.39,41.0267,13.1719,0.148892,1.85045,15.1956
599621164,42,841,372.39,9,7,17,41,17.2333,40.72,13.859,0.169199,2.04856,16.1057
599621164,43,1697,381.66,9,6,17,42,17.44,41.1567,14.0309,0.153641,1.99157,16.2069
599621164,44,820,373.673,9,7,18,43,17.39,41.0167,14.0186,0.15683,1.96949,16.1748
599621164,45,400,366.82,9,10,17,41,17.23,40.67,14.68,0.170503,2.00746,16.8918
599621164,46,400,366.517,9,11,17,41,17.4567,41.1467,14.5736,0.170323,1.83113,16.6016
599621164,47,484,369.39,9,10,17,41,17.5233,41.3433,13.5502,0.195059,2.31935,16.0834
599621164,48,416,364.37,9,11,17,40,17.6433,41.5233,13.2969,0.158835,1.85487,15.3298
599621164,49,436,345.693,9,14,17,41,17.3967,41.4633,13.462,0.240398,1.66499,15.4011
599621164,50,1633,354.82,9,13,18,42,17.3533,41.5433,12.9168,0.186378,2.04924,15.173
599621164,51,3637,380.88,9,11,17,40,17.62,41.7167,11.9708,0.215322,1.91979,14.1306
599621164,52,418,351.403,9,11,19,44,17.65,41.79,12.9949,0.22976,2.01944,15.2736
599621164,53,1675,314.82,9,10,18,44,17.5167,42.0067,12.6505,0.208621,2.29998,15.1845
599621164,54,836,361.443,9,11,17,41,17.55,42.0767,14.5228,0.181792,1.98052,16.7048
599621164,55,10106,400.34,9,8,17,41,17.69,42.4633,39.5443,0.24649,2.29778,42.1315
599621164,56,436,359.313,9,13,17,41,17.6267,42.72,16.1329,0.257069,1.79024,18.2259
599621164,57,423,386.447,9,12,17,42,17.86,43.2567,13.7928,0.193134,1.72416,15.7414
599621164,58,1646,411.81,9,12,18,46,17.83,43.1633,12.9742,0.243394,2.10391,15.3535
