nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
connections
from,to,weight,enabled
0,13,0.50434567,1
0,14,-0.24008808,1
0,15,0.4668802,1
1,13,0.8695569,1
1,14,1.2092941,1
1,15,2.1343327,1
2,13,2.3892546,1
2,14,-0.18975313,0
2,15,6.0025274,1
3,13,-0.46829879,1
3,14,0.73010195,1
3,15,-4.4796726,1
4,13,2.5955588,1
4,14,-4.2761967,1
4,15,-21.652867,1
5,13,-0.028395772,1
5,14,-6.2849337,1
5,15,-47.786732,1
6,13,-5.1674636,1
6,14,-7.9554512,1
6,15,1.5014303,1
7,13,2.2557668,1
7,14,-0.77279834,1
7,15,-60.032796,1
8,13,1.1150582,1
8,14,-2.3087405,1
8,15,2.5343071,1
9,13,-1.5914856,1
9,14,-6.5040053,1
9,15,-2.2461349,1
10,13,-3.7825816,1
10,14,-3.4761814,1
10,15,2.590927,1
11,13,4.8485677,1
11,14,3.3066125,1
11,15,-2.218465,1
12,13,-3.0793907,1
12,14,-4.6078393,1
12,15,0.26615471,1
16,13,-1.3208886,1
12,16,8.2976198,1
7,16,-0.78939543,1
16,17,3.4163766,1
17,13,-0.48805659,1
1,18,83.729238,1
18,15,112.71678,1
4,17,0.52193082,1
19,15,-5.2581054,1
3,19,-2.32443,1
11,16,3.413384,1
18,13,7.4810789,1
0,17,-2.1810079,1
12,20,-4.5708848,1
20,13,-0.5336653,1
16,21,-1.0166357,1
21,17,-2.4498753,1
2,19,-0.16504491,1
11,18,-2.7094934,1
16,20,-1.3164783,1
7,22,-0.21559632,1
22,14,2.855867,1
19,17,-1.6644379,1
18,23,-2.2363037,1
23,13,-0.76392425,1
19,16,0.29038981,1
7,24,1.5016978,1
24,16,-4.1832014,1
19,24,-1.5513335,1
0,25,-3.5531382,1
25,13,11.262072,1
11,19,3.6031602,1
3,20,-2.1901272,1
1,26,8.9270443,1
26,14,-1.8345641,1
11,21,1.4499952,1
27,15,-1.7562324,1
10,27,-0.74853101,1
28,15,-1.7900415,1
3,28,-2.0409255,1
3,26,1.2997909,1
8,29,4.8099586,1
29,14,2.366271,1
17,30,-1.8578192,1
30,13,1.667631,1
26,21,-2.041593,1
21,15,0.79124004,1
12,30,3.6920721,1
0,31,3.459994,1
31,14,-0.49510417,1
3,32,-0.3298019,1
32,20,-2.1725088,1
12,33,7.6257588,1
33,16,-2.664226,1
19,29,-0.41783568,1
4,23,-1.2371714,1
24,32,2.8058913,1
11,25,-7.1045348,1
4,34,0.51626545,1
34,23,-0.81124397,1
6,24,-2.0624835,1
23,35,-3.1891944,1
35,13,10.82643,1
35,14,2.814826,1
33,21,1.9736781,1
22,21,-0.46843253,1
0,36,3.129897,1
36,14,-6.2571044,1
1,23,-2.8393866,1
5,18,-0.96191794,1
7,37,0.006503319,1
37,14,6.9770177,1
1,38,0.98505417,1
38,23,-3.5157337,1
38,37,4.2840019,1
27,22,-5.3096932,1
26,27,10.580762,1
32,33,-5.4086994,1
9,26,-10.253461,1
11,39,1.2311781,1
39,21,6.0429845,1
19,31,-5.2741774,1
4,35,-5.2097479,1
26,25,2.9183156,1
1,40,-0.10085902,1
40,38,-1.148967,1
10,39,5.3401173,1
1,41,-1.0875451,1
41,14,1.6885436,1
22,42,5.8643588,1
42,21,4.8313777,1
1,20,2.5860636,1
39,43,-0.92227648,1
43,21,2.3232135,1
22,28,5.8612969,1
