nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
connections
from,to,weight,enabled
0,13,-1.9336612,1
0,14,1.7570127,1
0,15,1.3166429,1
1,13,-7.0652322,1
1,14,6.8564511,1
1,15,0.00087767961,1
2,13,-0.50864393,1
2,14,15.104553,1
2,15,3.8408198,1
3,13,-2.4909148,1
3,14,-1.9348904,1
3,15,-3.7008607,1
4,13,6.1559813,1
4,14,-2.0722954,1
4,15,-3.733738,1
5,13,2.3960603,1
5,14,4.8836929,1
5,15,2.0835014,1
6,13,-1.0050327,1
6,14,-1.595471,1
6,15,-0.9515984,1
7,13,86.817618,1
7,14,1.827034,1
7,15,6.4630129,1
8,13,-9.7147986,1
8,14,-5.5821054,1
8,15,5.9349612,1
9,13,14.979296,1
9,14,3.8151499,1
9,15,3.2318917,1
10,13,23.195801,1
10,14,3.7539429,1
10,15,-3.6078821,1
11,13,49.160807,1
11,14,4.5632113,1
11,15,-1.2516473,1
12,13,4.9762195,1
12,14,1.168336,1
12,15,-13.581233,1
16,15,1.0416629,1
12,16,-0.78364294,1
16,14,-1.5812532,1
1,16,2.7675221,1
3,16,2.9857879,1
6,16,2.3669909,1
8,17,1.532535,1
17,14,1.9368337,1
6,18,-9.3424797,1
18,14,1.7376531,1
0,19,3.8325865,1
19,13,1.0858706,1
1,18,64.914976,1
20,15,2.684956,1
6,20,-0.96852113,1
1,17,-4.2902965,1
21,15,-4.2495517,1
2,21,-0.23237715,1
7,22,1.9057696,1
22,15,-1.4935918,1
18,16,0.37612668,1
12,23,-1.9503538,1
23,14,41.299172,1
1,24,3.9822213,1
24,14,-1.3385642,1
22,14,-1.7424328,1
24,21,0.65750503,1
3,23,3.7897936,1
4,19,-5.4788945,1
9,25,-0.19785378,1
25,15,3.1212883,1
26,13,-1.0142627,1
1,26,-5.3090109,1
0,17,-8.2916123,1
27,14,6.882316,1
6,27,-4.9950986,1
9,27,0.96428414,1
0,28,-1.8728564,1
28,19,-5.3715739,1
24,15,0.77353016,1
7,23,-0.64978353,1
2,29,0.24053116,1
29,15,11.8195,1
18,13,-81.129455,1
0,27,-3.9430803,1
20,22,-1.1787874,1
2,30,6.0591254,1
30,29,-6.4398889,1
10,16,6.2310081,1
25,31,-0.80324638,1
31,15,0.7662485,1
5,32,2.6208094,1
32,14,-10.445284,1
2,27,-0.62210748,1
1,20,-1.0427242,1
3,33,-2.3933364,1
33,23,10.442343,1
1,30,0.14707572,1
25,17,3.8295216,1
12,30,-0.86956672,1
1,34,-2.4749803,1
34,26,0.94997216,1
28,26,-0.26347617,1
8,34,1.1944343,1
27,24,2.0970673,1
2,35,-2.1932839,1
35,30,10.584569,1
18,25,0.35837608,1
19,15,0.6417649,1
0,25,3.9656714,1
8,28,2.5699978,1
26,15,0.43977414,1
34,19,9.7219163,1
10,36,2.6188837,1
36,15,-14.740696,1
10,28,-0.69562126,1
16,26,9.4733069,1
27,37,-3.5265044,1
37,24,-2.3587698,1
26,29,-3.8516628,1
0,38,1.9309713,1
38,14,-1.1030151,1
11,24,1.0268945,1
5,30,0.62247325,1
9,39,-7.6428364,1
39,13,-0.17666124,1
9,22,-6.159951,1
39,36,-9.2125562,1
2,16,2.4181016,1
24,35,-1.1530417,1
31,20,-0.92318547,1
12,34,-2.3459608,1
