seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1239877385,0,422,288.283,9,1,16,39,16,39,11.196,0.071384,2.13146,13.4283
1239877385,1,400,340.317,9,1,16,39,16.0367,39.03,13.021,0.104446,2.28011,15.4249
1239877385,2,1655,331.333,9,1,16,39,16.0367,39.0267,12.2299,0.054979,2.03987,14.3422
1239877385,3,412,341.83,9,1,16,39,16.1133,39.06,12.4457,0.051174,2.24431,14.7562
1239877385,4,10141,371.38,9,1,16,38,16.1833,39.1367,12.4536,0.070105,1.98064,14.5302
1239877385,5,4087,354.007,9,1,16,38,16.18,39.0367,12.4121,0.061142,2.03677,14.5308
1239877385,6,1629,361.457,9,1,17,40,16.13,38.87,13.8448,0.071661,2.05127,15.9881
1239877385,7,4143,363.15,9,1,16,39,16.2267,39.0267,13.3814,0.09494,2.02695,15.5283
1239877385,8,6935,376.813,9,1,17,41,16.2433,38.9433,13.6114,0.082936,2.14192,15.8663
1239877385,9,2099,342.36,9,2,17,41,16.3133,38.66,12.4358,0.090377,1.39579,13.9413
1239877385,10,400,372.83,9,1,16,37,17.22,39.9033,13.692,0.087518,2.28256,16.0835
1239877385,11,6963,435.353,9,1,18,41,18.0133,41.4,14.5437,0.060456,2.22008,16.8479
1239877385,12,14925,483.91,9,1,18,42,17.9867,41.5033,13.3894,0.13331,2.19992,15.752
1239877385,13,6913,490.807,9,1,19,42,18.1233,41.7933,12.1522,0.06463,2.26925,14.5083
1239877385,14,2045,335.767,9,1,18,42,18.1733,41.8467,11.7388,0.070695,2.2469,14.0792
1239877385,15,6473,351.403,9,1,18,42,18.2633,42.12,11.4305,0.093627,2.32881,13.8742
1239877385,16,10132,430.26,9,2,19,43,18.35,42.1667,12.1719,0.100206,2.35007,14.6475
1239877385,17,2048,339.21,9,2,19,44,18.4333,42.36,13.304,0.167148,2.29915,15.7962
1239877385,18,6900,474.06,9,3,18,41,18.46,42.2133,14.5629,0.110197,1.41627,16.1135
1239877385,19,2026,392.447,9,3,18,40,19.4367,43.0133,15.8481,0.119516,1.79155,17.7852
1239877385,20,6462,432.197,9,5,18,41,19.2933,42.8833,17.1225,0.115889,1.85125,19.1289
1239877385,21,1675,393.473,9,3,18,42,18.4167,42.0167,13.8617,0.156843,2.26295,16.3156
1239877385,22,424,388.68,9,3,19,42,18.2767,42.0933,15.1381,0.080428,2.34188,17.5856
1239877385,23,4065,401.517,9,2,18,41,18.4533,42.5667,14.7212,0.095011,2.45779,17.3009
1239877385,24,3648,378.17,9,3,19,43,18.6333,43.0467,13.2598,0.117871,1.82396,15.2208
1239877385,25,2033,366.967,9,5,18,42,18.8567,42.72,13.3667,0.116195,2.12595,15.627
1239877385,26,103147,795.37,9,6,19,43,18.7367,42.5967,12.9562,0.120688,2.02146,15.1199
1239877385,27,2103,359.453,9,6,19,44,18.7533,43.15,12.9411,0.077729,1.36794,14.4044
1239877385,28,437,349.933,9,8,19,45,18.9767,43.8367,13.1939,0.146469,1.76926,15.1296
1239877385,29,842,368.253,9,6,19,44,19.16,44.3533,13.8957,0.129719,2.10881,16.1556
1239877385,30,2077,345.66,9,6,19,46,18.9167,44.13,12.4542,0.134471,1.81008,14.4189
1239877385,31,2077,356.73,9,7,18,42,18.6067,43.44,13.3271,0.147521,2.20891,15.7024
1239877385,32,846,377.24,9,7,19,45,18.5733,43.68,14.668,0.164939,2.61718,17.4732
1239877385,33,10192,417.947,9,6,19,47,18.55,43.7433,13.66,0.14472,2.48473,16.31
1239877385,34,6550,386.597,9,9,19,47,18.64,44.1633,13.3176,0.159679,1.70629,15.2041
1239877385,35,15020,405.147,9,10,19,45,18.7433,44.53,12.4494,0.17145,1.67635,14.3199
1239877385,36,3713,389.09,9,11,19,45,18.3533,43.6433,13.6498,0.351104,1.87519,15.9205
1239877385,37,103103,1046.56,9,11,20,47,18.91,44.7033,11.6742,0.193043,2.10744,14.0058
1239877385,38,15027,658.907,9,10,18,43,18.7333,44.32,12.5102,0.213862,1.13415,13.8978
1239877385,39,410889,3005.52,9,8,18,44,18.1933,43.28,15.1777,0.202369,1.95055,17.3643
1239877385,40,436662,3093.71,9,6,18,43,18.1167,43.1833,10.4667,0.116302,2.19059,12.7994
1239877385,41,10619,875.397,9,6,18,44,18.28,43.51,12.3841,0.127117,2.2465,14.7834
1239877385,42,314992,3001.74,9,5,18,44,18.7533,44.27,11.6584,0.152934,2.48,14.3169
1239877385,43,130693,1938.7,9,6,18,43,18.2433,43.62,12.2031,0.171388,2.35784,14.7649
1239877385,44,160655,2670.4,9,6,20,46,19.6467,45.9167,9.84811,0.162556,2.44879,12.4829
1239877385,45,740850,12021.9,9,5,20,46,19.87,46.1,10.5199,0.183198,2.41954,13.148
1239877385,46,923448,12454.5,9,3,20,47,19.8967,46.2633,11.175,0.179723,2.48504,13.8794
1239877385,47,463522,12765.4,9,5,20,47,19.57,45.5933,12.9591,0.221041,2.96598,16.1993
1239877385,48,642071,14343.8,9,4,18,44,19.5533,45.8733,13.9659,0.125222,2.45595,16.5794
1239877385,49,673800,10180.4,9,5,18,43,18.6267,44.2833,12.0654,0.169666,2.43202,14.6928
1239877385,50,811295,16358.4,9,7,18,43,18.2267,43.79,12.9912,0.193517,1.69141,14.9092
1239877385,51,641426,17094.7,9,5,18,43,19.24,45.2933,12.7552,0.167078,2.28065,15.2252
1239877385,52,491263,22346.3,9,6,19,44,18.6967,44.2333,13.2433,0.131973,2.46473,15.8637
1239877385,53,885446,15476,9,5,18,43,19.1567,45.0833,12.8104,0.091456,2.50893,15.4308
1239877385,54,609871,30429.7,9,5,19,44,19.6133,46.4933,14.5791,0.179214,2.46259,17.2442
1239877385,55,775904,24925,9,5,18,41,19.4133,45.99,12.0081,0.148545,2.4684,14.6465
1239877385,56,811241,28717.1,9,5,18,41,19.71,46.3567,13.8082,0.144529,2.14405,16.1171
1239877385,57,463416,20830.6,9,5,19,45,19.1167,45.2167,13.423,0.146211,2.42869,16.015
1239877385,58,775976,18266.7,9,5,18,41,19.1433,45.6367,11.7028,0.154845,2.45711,14.3366
1239877385,59,641438,31378.2,9,7,18,41,19.2067,45.33,12.9101,0.150857,2.41727,15.5007
1239877385,60,410769,20555.9,9,8,19,44,19.1767,45.6167,12.0877,0.138232,2.31884,14.5634
1239877385,61,741066,43148.5,9,9,19,44,19.0967,44.5133,16.7316,0.161493,2.42546,19.3394
1239877385,62,775882,25287.9,9,9,20,47,19.3267,45.73,14.1525,0.157144,2.36489,16.6972
1239877385,63,740832,60870.1,9,6,20,48,19.7067,47.2133,15.5342,0.091965,2.49512,18.1415
1239877385,64,491145,45930.6,9,5,19,46,19.3933,46.2667,13.9907,0.132799,2.50036,16.6441
1239877385,65,811787,77142.4,9,6,19,46,19.31,45.9467,18.2013,0.177308,2.59055,20.9968
1239877385,66,1.08374e+06,53515.8,9,5,19,46,19.5467,46.74,13.7231,0.094883,2.62768,16.4693
1239877385,67,923325,36199.7,9,3,19,46,19.6667,47.1067,12.7148,0.08053,2.82458,15.6384
1239877385,68,923306,49941.5,9,3,20,48,19.86,47.39,14.9034,0.084821,2.68547,17.6953
1239877385,69,463567,12556.6,9,3,20,49,19.79,47.1633,11.5139,0.070916,2.82994,14.4329
1239877385,70,811550,25892.6,9,3,19,45,19.6333,46.97,13.2977,0.086156,2.73233,16.1389
1239877385,71,385372,14777.3,9,5,19,45,19.6233,47.0067,12.5925,0.146019,2.51129,15.2749
1239877385,72,923080,21448.1,9,4,19,45,19.7833,47.6167,11.2563,0.12061,2.5924,13.9898
1239877385,73,811559,29573.1,9,7,20,50,19.6633,47.1533,13.7174,0.156065,2.49704,16.3941
1239877385,74,811487,10285.4,9,5,20,50,19.6433,47.4067,12.4286,0.141304,2.71539,15.3079
1239877385,75,641788,46486.8,9,5,20,49,20.2767,49.9,13.8071,0.098864,2.6528,16.5807
1239877385,76,641633,26364.9,9,6,20,50,20.1667,49.9733,13.5388,0.127654,2.36608,16.0569
1239877385,77,707281,22844.1,9,4,21,51,20.09,49.44,13.6932,0.087411,2.69347,16.4989
1239877385,78,1.08349e+06,27830.4,9,4,20,49,20.2033,49.6933,13.827,0.118265,2.68467,16.653
1239877385,79,490890,27221.3,9,5,20,49,19.93,47.9267,14.1393,0.143448,2.44373,16.751
1239877385,80,741371,90213.9,9,6,20,47,19.93,47.6233,17.7951,0.144565,2.33381,20.2977
1239877385,81,1.04202e+06,117846,9,4,20,47,20.02,48.26,17.6199,0.132172,2.83223,20.6024
1239877385,82,463628,42330,400,2,20,47,20.0733,48.1533,13.9571,0.120347,2.75827,16.8588
1239877385,83,961978,81098.3,9,3,20,46,20.15,47.9967,15.752,0.138314,2.69141,18.6109
1239877385,84,848173,35122.8,9,2,21,48,20.19,47.9267,14.6179,0.082338,2.25503,16.9815
1239877385,85,641664,23462.1,9,2,20,47,20.1667,48.6733,11.9129,0.1309,2.63934,14.7094
1239877385,86,673671,11810,9,2,21,49,20.3433,47.6733,10.8267,0.115051,2.51939,13.4824
1239877385,87,463514,2907.15,9,3,20,46,20.3367,47.3967,5.91745,0.155441,2.60853,8.69815
1239877385,88,437033,7727.57,9,2,21,50,20.4967,47.47,11.8909,0.083588,2.69422,14.6915
1239877385,89,437138,17823,9,3,20,46,20.2267,49.6467,12.2945,0.135871,2.69251,15.1453
1239877385,90,1.04192e+06,20513.9,9,4,20,51,20.12,49.3967,12.3698,0.104091,2.79673,15.2908
1239877385,91,641403,33260.6,9,4,20,51,20.09,50.9167,12.702,0.084416,2.76344,15.5688
1239877385,92,519560,4949.72,9,3,20,52,20.1233,51.16,9.51356,0.12455,2.55442,12.2111
1239877385,93,292516,4842.07,9,4,20,51,20.2233,51.2967,11.5576,0.11968,2.65122,14.3519
