nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
connections
from,to,weight,enabled
0,13,-9.9435418,1
0,14,-1.9316507,1
0,15,-11.097822,1
1,13,4.2024829,1
1,14,158.89274,1
1,15,3.2754869,1
2,13,-19.177324,1
2,14,-3.5445145,1
2,15,3.7644118,1
3,13,1.9840035,0
3,14,-1.0602433,1
3,15,1.1803593,1
4,13,1.0226087,1
4,14,-6.8979964,1
4,15,3.5283421,1
5,13,0.32851775,1
5,14,5.4246459,1
5,15,-7.9348126,1
6,13,-1.9146298,1
6,14,0.43969243,1
6,15,1.8293202,0
7,13,54.694771,1
7,14,7.5870248,1
7,15,12.403334,1
8,13,-0.58554234,1
8,14,-0.29622452,0
8,15,-6.6707548,1
9,13,-7.1508285,1
9,14,3.8415814,1
9,15,-4.8657884,1
10,13,-2.2316563,1
10,14,14.20319,1
10,15,4.8955863,1
11,13,36.336454,1
11,14,7.4908207,0
11,15,3.068759,1
12,13,-5.2126886,1
12,14,-0.79232098,1
12,15,3.587708,1
16,15,-1.7012924,1
1,16,1.5350294,1
4,16,-7.4260688,1
7,16,-0.17424138,1
11,16,-0.50872755,0
8,16,4.1337895,1
3,16,0.86982344,1
9,17,-0.59818256,1
17,14,-3.6157045,1
10,16,-1.4703224,1
3,17,-2.2760828,1
6,17,-0.1584003,1
12,16,-5.802806,1
9,16,-1.2748046,0
7,17,-4.6807094,1
16,14,3.0650732,1
6,16,-6.8474582,1
2,16,18.54522,1
11,17,-0.46283495,1
18,16,0.12827222,1
12,18,-3.2178667,1
6,18,-1.381979,0
16,13,-4.3165845,1
17,13,-2.2273681,0
2,17,1.9870734,1
9,19,-1.9727749,1
19,16,-0.80078266,1
8,17,-6.6857246,1
17,20,-2.4704245,1
20,14,11.376958,1
21,15,-4.4377185,1
1,21,6.0784505,1
9,21,1.7690791,1
5,17,-0.85701819,0
22,15,8.9183383,1
6,22,4.06734,1
10,22,-2.1431874,1
3,18,1.6416961,1
19,18,4.2445837,1
22,14,-0.27739278,1
3,20,6.8236793,1
22,18,2.8748676,1
2,19,0.65781898,1
18,13,1.174863,1
0,18,-0.017237656,1
1,19,-3.4387885,1
1,22,-8.2840676,1
7,23,3.7746208,1
23,15,-4.2727802,1
12,23,2.0591529,1
22,16,-8.9383879,1
9,23,-0.78178607,1
12,19,0.49787045,1
1,17,0.64831715,1
1,20,-4.8514704,1
3,24,10.068851,1
24,14,1.3327589,1
11,19,-0.70600212,1
10,19,5.1441099,1
10,20,-6.3501981,1
22,24,2.6204591,1
9,25,-4.1400944,1
25,21,-1.1677063,1
26,16,-3.0027448,1
8,26,-5.2887964,1
27,13,-1.886877,1
10,27,-0.52760601,1
9,26,-3.146622,1
22,20,2.889779,1
2,28,3.2795378,1
28,13,-2.6781504,1
3,29,3.9079153,1
29,20,-10.648117,1
30,16,-0.7757756,1
3,30,-2.4883796,1
6,31,0.75177482,1
31,15,2.0824995,1
22,32,10.287127,1
32,18,-2.6103625,1
12,32,-8.8026515,1
7,33,0.20878903,1
33,14,-2.0050492,0
4,34,-1.1971014,1
34,13,-7.694965,1
9,27,0.72623049,1
4,35,-1.45805,1
35,15,-1.8345304,1
3,36,6.4385961,1
36,30,-1.216032,1
37,15,-2.7099541,1
9,37,-0.86500171,1
12,38,-2.5118323,1
38,13,-0.20002966,1
32,28,0.54689618,1
17,25,-11.069646,1
39,16,-4.6517536,1
4,39,-1.8023412,1
24,16,-1.8321827,1
31,40,2.4128537,1
40,15,-15.908833,1
9,24,1.9938989,1
12,41,0.71729867,1
41,23,-9.4735336,1
28,15,-0.29576064,1
24,15,1.9116622,1
3,42,2.0903245,1
42,14,-7.0831722,1
18,43,-4.4161493,1
43,16,-6.7957859,1
19,33,-0.72408532,1
