nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
connections
from,to,weight,enabled
0,13,-0.48911452,1
0,14,-8.6465776,1
0,15,-0.55100819,1
1,13,-83.181419,1
1,14,-1.7458699,1
1,15,65.543001,1
2,13,3.3367411,1
2,14,3.6872348,1
2,15,10.532278,1
3,13,-4.1591093,1
3,14,-2.900525,0
3,15,-5.8008232,0
4,13,4.2382502,1
4,14,-1.6735867,1
4,15,9.2314392,1
5,13,-3.1670718,1
5,14,-1.2743011,1
5,15,0.58111996,1
6,13,-0.62430162,1
6,14,-0.26281418,1
6,15,1.2883835,1
7,13,11.69682,1
7,14,-8.2029206,1
7,15,-3.5439035,1
8,13,3.9990083,1
8,14,1.2218544,1
8,15,-2.4645978,0
9,13,-5.9004234,1
9,14,-2.072281,1
9,15,0.20423261,1
10,13,-4.2395991,1
10,14,-7.6947019,1
10,15,3.6145744,1
11,13,76.553921,1
11,14,3.8351455,1
11,15,4.6602264,1
12,13,-1.8572071,1
12,14,1.4123671,0
12,15,-3.3855744,1
16,14,6.4990086,0
5,16,4.8860298,1
12,16,7.1482525,1
17,15,-0.28396374,1
9,17,8.501507,1
0,16,2.5976074,0
4,17,-3.882392,0
17,13,1.4014502,1
18,14,2.0273793,1
7,18,-1.5104347,1
11,19,-0.84739063,1
19,14,10.277516,1
2,18,-0.43035845,1
4,18,6.2322148,1
3,17,4.3787455,1
19,18,-1.7677227,1
18,16,12.957792,1
12,18,-0.31375585,1
12,17,-0.10865665,1
7,19,0.96001924,1
20,16,1.2524337,1
0,20,-5.5373463,1
8,16,-2.8344564,1
17,19,-4.048583,1
3,20,-1.9366987,1
8,17,0.99974221,1
6,16,-4.4028909,1
17,18,-0.076714503,1
21,14,1.3704558,1
2,21,-4.7541381,1
2,20,1.3969661,1
19,21,4.3940787,1
20,21,4.8623035,1
4,22,0.14685956,1
22,17,-2.0200018,1
18,23,-1.8449966,1
23,14,-2.9702614,1
9,19,-11.901396,1
20,13,-0.53575526,1
7,17,-5.7448538,1
12,23,0.13547079,1
11,24,-2.9666359,1
24,19,4.7512232,1
9,22,0.3224332,1
9,25,0.55391625,1
25,17,-3.9266696,1
2,26,4.8855251,1
26,13,-0.34607306,1
3,25,-4.2076119,1
21,18,-0.21049514,1
3,21,-0.076103263,1
12,20,-3.5754376,1
12,27,1.2212405,1
27,18,15.325318,1
24,21,-2.1594607,1
28,19,10.409389,1
11,28,-5.9768183,1
5,25,4.6692421,1
10,22,-0.52168511,1
17,24,-3.8721557,1
24,29,-0.88482079,1
29,21,1.8370869,1
5,21,-8.8989454,1
7,30,0.61855418,1
30,18,2.1164115,1
25,23,1.1646632,1
31,14,2.1030602,1
3,31,-4.3428774,1
22,32,0.55062358,1
32,17,-8.3997864,1
8,22,-0.28972894,1
30,17,-1.0643576,1
1,19,-1.3250036,1
27,14,8.0857681,1
7,33,-8.221189,1
33,17,4.6964115,1
2,28,-7.7082039,1
10,34,-2.3649241,1
34,15,5.1079004,1
22,35,-2.56458,1
35,32,4.0289928,0
2,36,-0.42852503,1
36,28,1.9358199,1
8,26,1.5735487,1
9,32,8.7486997,1
3,37,-2.8846415,1
37,20,0.52115349,1
30,38,0.73334099,1
38,17,2.3539258,1
12,39,-7.2019021,1
39,27,-0.18156892,1
33,28,2.3759317,1
5,40,9.1015734,1
40,21,0.1096737,1
0,41,-5.6067721,1
41,13,-3.4133726,1
20,42,-4.2155415,1
42,13,1.427972,1
6,41,2.7073048,1
5,43,-0.89958174,1
43,13,3.7646258,1
18,44,3.2774278,0
44,23,2.123708,1
29,18,-6.0041633,1
30,45,6.4891992,1
45,38,-5.7398474,1
43,23,-7.9515594,1
21,31,6.9802027,1
45,33,-4.33542,1
37,13,1.9279893,1
20,46,-0.44043773,1
46,21,5.1265707,0
47,14,4.0906584,1
16,47,0.10923796,1
8,21,7.0636886,1
