nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
connections
from,to,weight,enabled
0,13,-0.24431611,1
0,14,14.096487,1
0,15,-2.6933525,1
1,13,-1.3342249,1
1,14,99.322439,1
1,15,-3.2373964,1
2,13,-10.508393,1
2,14,10.675476,1
2,15,-4.3442297,1
3,13,-0.23833623,1
3,14,0.71847924,1
3,15,-1.9394209,1
4,13,-1.8336258,1
4,14,7.7038324,1
4,15,0.7605855,1
5,13,-3.0452553,1
5,14,-0.81265587,1
5,15,-16.547549,1
6,13,0.56266036,1
6,14,1.6783862,1
6,15,3.704296,1
7,13,23.810357,1
7,14,-9.46394,1
7,15,1.1695946,1
8,13,-3.7553309,1
8,14,0.26560913,1
8,15,-6.8889572,1
9,13,0.51015431,1
9,14,5.1923772,1
9,15,0.45676766,1
10,13,-0.15618328,1
10,14,18.710159,1
10,15,-0.56939761,1
11,13,-3.0801072,1
11,14,-65.002238,1
11,15,2.4021099,1
12,13,1.9471854,1
12,14,1.4002193,1
12,15,3.7942265,1
11,16,2.6197472,1
16,15,-6.4928027,1
9,16,0.88397313,1
9,17,11.303784,1
17,14,-6.7218295,1
11,18,-0.0061658743,1
18,15,0.77325896,1
8,17,2.6495742,1
2,17,0.4966026,1
18,19,1.3626693,1
19,15,14.002084,1
8,20,-0.98652138,1
20,15,-0.057391282,1
7,21,4.0774093,1
21,15,1.4603354,1
12,22,-4.3118373,1
22,14,-0.67329818,1
16,14,5.6246034,1
7,22,-9.9328151,1
19,14,4.5608059,1
23,15,3.8413472,1
10,23,-3.0845194,1
11,21,10.331413,1
20,21,17.312755,1
12,24,3.9374906,1
24,13,5.991828,0
23,18,3.3303019,1
25,15,2.4465076,1
5,25,-2.6272794,1
19,25,1.3660104,1
10,18,2.6605768,1
10,26,-3.9511118,1
26,23,-1.1952121,1
26,24,2.4672379,1
12,16,2.0312997,1
5,27,0.6981775,1
27,13,-2.694696,1
2,18,2.2456316,1
28,14,-10.654188,1
22,28,-0.70394764,1
17,26,-0.62426612,1
7,17,-3.9945516,1
10,29,-4.0069924,1
29,26,0.11318557,1
2,30,-1.3113675,1
30,13,3.1719362,1
21,29,-6.2002664,1
8,21,1.7419452,1
3,19,-10.451802,1
28,16,-1.9184451,1
22,27,-3.8666068,1
20,31,0.02971408,1
31,15,-0.51032168,1
10,32,-8.1404914,1
32,15,5.1034455,1
0,23,18.315621,1
17,33,0.44130849,1
33,26,2.5326046,1
6,34,-11.885295,1
34,13,3.659068,1
12,33,2.5639421,1
9,18,-12.075013,1
21,30,-1.227335,1
12,35,3.0904149,1
35,16,-1.9518484,1
4,25,-0.66476469,1
11,35,-1.934088,1
33,22,4.5687029,1
8,36,-7.6022586,1
36,14,-2.2039643,1
17,25,-0.44327595,1
30,36,0.41660881,1
25,24,-0.48958596,1
31,35,2.449469,1
12,37,-1.3905258,1
37,16,-1.029156,1
5,21,-0.91941016,1
8,37,6.3720869,1
6,23,-3.9905439,1
35,26,1.6560003,1
6,17,-3.761992,1
31,38,-1.9311056,1
38,35,0.83632284,1
3,30,3.9832334,1
