nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
48,HIDDEN
49,HIDDEN
50,HIDDEN
51,HIDDEN
connections
from,to,weight,enabled
0,13,2.2229299,1
0,14,7.9407603,1
0,15,-0.64537282,1
1,13,0.8775085,1
1,14,145.96057,1
1,15,-10.931683,1
2,13,1.171655,1
2,14,-3.8598795,1
2,15,-8.9742639,1
3,13,2.8607042,1
3,14,5.2630814,1
3,15,0.66628976,1
4,13,-4.1506709,1
4,14,1.976104,1
4,15,-0.9837911,1
5,13,-4.0299278,1
5,14,-67.675843,1
5,15,3.623894,1
6,13,-2.0209247,1
6,14,-5.2119383,1
6,15,2.0865461,1
7,13,-3.102813,1
7,14,-10.222962,1
7,15,0.32228156,0
8,13,-6.5620321,1
8,14,1.7782421,1
8,15,2.4678432,1
9,13,5.4198349,1
9,14,1.1523771,1
9,15,-0.35522684,1
10,13,-4.4439616,0
10,14,3.0776016,0
10,15,2.354863,1
11,13,-4.8863008,1
11,14,1.0865457,1
11,15,0.1755171,1
12,13,0.24359949,1
12,14,-2.5138453,1
12,15,-1.756718,1
16,15,3.9681015,1
4,16,6.123052,1
12,16,2.7857843,1
17,15,3.2826805,1
3,17,-0.49552279,0
0,16,-9.6260623,1
6,17,1.0079251,1
2,16,-3.6444512,1
17,14,-5.4834923,1
1,16,3.2823632,1
8,17,-3.0412333,1
18,15,6.0967295,1
2,18,-0.058344872,0
1,18,0.58278976,1
19,14,0.87654258,1
11,19,17.12963,1
19,15,1.2944839,0
1,20,6.0146538,1
20,18,0.056635186,1
19,20,2.321828,1
0,20,1.9674991,1
3,20,1.8584512,1
18,14,2.8210295,1
1,21,-2.6603188,1
21,16,0.84260431,1
20,21,-5.8327917,1
22,21,-2.9977567,1
20,22,1.3518186,1
17,20,-1.2430765,1
2,23,1.6068793,0
23,13,2.0760547,1
12,24,-3.7920898,1
24,16,-1.908379,1
16,25,-1.0720084,1
25,15,-4.901958,1
5,19,-4.3023235,1
9,26,-5.8059675,1
26,15,-4.4612186,1
19,23,2.8266589,1
18,26,-0.42996762,1
5,20,-1.1851476,1
10,27,-2.0779616,1
27,14,2.0215507,1
0,28,0.36507534,1
28,13,-1.070454,1
17,23,1.9987772,1
9,18,-21.383732,1
9,29,-5.2458192,1
29,14,7.528706,1
6,25,6.059087,1
1,30,-0.43181865,1
30,13,-0.41579,1
0,26,-1.6629657,1
27,16,-0.90426133,1
19,31,-1.718324,1
31,20,-0.31055547,1
3,32,0.58839786,1
32,13,-3.8642467,1
30,33,4.3028668,0
33,13,-9.0515315,1
23,14,2.2466784,1
2,26,4.0689692,1
9,23,-6.8288508,1
8,18,4.6456136,1
4,21,-17.092357,1
17,22,3.8635253,1
7,23,-1.6624747,1
34,26,0.059506231,1
2,34,-2.5798856,1
10,35,4.0442292,1
35,14,-1.0629716,0
11,36,2.1992075,1
36,19,8.2079191,1
36,37,-1.9208332,1
37,19,-4.6045417,1
24,17,4.9848604,1
18,38,-2.7992735,1
38,26,-3.5539551,1
29,37,2.2661132,1
27,33,-0.84904652,1
39,23,3.0451299,1
17,39,1.1426199,1
10,36,1.1265291,1
36,39,-1.51459,1
12,40,0.40715434,1
40,14,1.9602226,1
2,41,-0.8541834,1
41,13,-17.645718,1
7,42,0.21880007,1
42,13,-3.8187284,1
40,35,2.1062056,1
40,18,3.2209515,1
18,22,-0.16973464,1
42,21,-2.1453577,1
12,39,1.9602616,1
0,43,-0.35679323,1
43,15,9.760772,1
40,23,0.56209958,1
2,27,0.41453307,1
10,44,-1.6450865,1
44,35,-6.0376724,1
29,45,0.41940378,0
45,37,4.5130228,1
24,14,1.9908018,1
8,33,-8.6832311,1
43,14,0.5621778,1
40,25,-5.2900256,1
1,44,1.2796353,1
6,46,3.1243321,1
46,17,-3.5197627,1
1,47,13.9032,1
47,30,2.2280998,1
19,26,0.16690113,1
30,38,3.3859922,1
0,48,7.5476372,1
48,28,-4.1887826,1
10,49,23.177332,1
49,35,-1.3004829,1
47,31,3.5720376,1
34,39,-1.6406543,1
3,18,-4.1797825,1
10,50,-2.2540125,1
50,14,0.92074885,0
12,51,-1.820255,1
51,40,4.2932237,1
