nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
48,HIDDEN
connections
from,to,weight,enabled
0,13,-57.085949,1
0,14,12.66996,1
0,15,2.5473088,1
1,13,-63.391965,1
1,14,1.0007039,1
1,15,1.1019181,1
2,13,-3.8022673,1
2,14,-5.2227836,1
2,15,1.3866663,1
3,13,0.11574048,1
3,14,-6.4913359,1
3,15,-4.9274065,1
4,13,2.9415254,1
4,14,-0.62185153,1
4,15,-3.9267856,1
5,13,-1.9953277,1
5,14,0.018899677,1
5,15,2.3334617,1
6,13,-2.7848566,1
6,14,-0.81010576,1
6,15,1.6263973,1
7,13,87.436178,1
7,14,-6.0722262,1
7,15,-1.5350424,1
8,13,-1.395175,1
8,14,-11.70325,1
8,15,6.3056882,1
9,13,14.355601,1
9,14,89.851224,1
9,15,0.98361326,1
10,13,-0.44358492,0
10,14,-2.6960253,1
10,15,-1.1717323,1
11,13,63.85039,1
11,14,-1.204512,1
11,15,-1.1429027,1
12,13,1.7987327,1
12,14,-9.1357221,1
12,15,-0.17180058,1
16,15,-1.3794136,1
8,16,0.40799741,1
7,16,-5.0946663,1
2,16,-3.3177993,1
3,16,-0.30241702,1
16,14,2.6080192,1
6,17,1.088415,1
17,15,0.40805948,1
4,18,1.3990672,1
18,14,-2.9215313,1
19,16,1.9341953,1
2,19,5.5493758,1
12,16,-1.0419221,1
20,15,-1.5427805,1
16,20,-1.0625106,1
19,18,7.0022101,1
1,19,-0.03388476,1
18,15,-0.69225502,1
21,14,0.59949164,1
11,21,1.7817166,1
0,22,-14.976391,1
22,15,-8.1981039,1
10,18,1.8149141,1
4,23,5.2722743,1
23,13,1.047759,1
0,24,2.3767725,0
24,15,-5.4308471,1
12,22,-2.0682456,1
18,16,-4.8861086,1
19,21,1.2239266,0
11,24,-1.027092,1
11,16,-1.3179774,1
6,25,-1.6117473,1
25,17,-0.41861838,1
5,25,-1.0282153,1
25,26,0.85803143,1
26,17,-1.9304368,1
26,16,0.64530117,1
0,21,-3.9817956,1
4,27,-1.7235222,1
27,23,2.1695448,0
8,17,-0.17345303,1
25,19,-6.0015668,1
20,17,5.2277261,1
12,28,-4.9913943,1
28,15,-0.77187299,1
12,29,1.3777405,0
29,15,1.7286094,1
0,26,-1.2543404,1
11,30,1.6343126,1
30,15,-0.85128838,1
24,18,13.568103,1
11,31,-1.2302473,1
31,24,0.18029152,1
7,24,0.61851143,1
5,19,4.4082902,1
8,32,-3.1004462,1
32,16,0.28213459,1
8,26,-2.146487,1
31,21,0.89312617,1
3,25,-1.0185355,1
8,33,2.6119407,1
33,26,0.59952115,1
26,23,-1.3189432,1
17,34,-0.90166499,1
34,15,-3.6546498,1
12,24,-5.3720421,1
25,16,2.1338403,1
26,35,1.2826571,1
35,23,0.37236894,1
0,25,10.061676,1
4,29,8.2466652,1
9,18,-0.85328109,0
19,23,-0.1512985,1
30,17,0.78798763,1
21,16,5.7931582,1
33,20,-11.733099,1
8,36,-4.3467796,1
36,26,0.29528225,1
24,21,-1.6740516,1
1,20,-3.6632133,1
23,30,-2.0741249,1
8,30,0.88331345,1
32,37,2.6416181,1
37,16,-0.16550966,1
0,38,2.5633128,1
38,22,-2.9084114,1
29,14,-3.6118642,1
23,38,1.9472162,1
8,39,0.28967936,1
39,13,2.9343949,1
5,21,0.60808893,1
32,39,4.5667467,1
36,27,-1.8962532,1
1,40,-2.6622556,1
40,20,-4.9114184,1
27,41,-1.7056317,0
41,23,-2.5081092,1
11,42,0.30260981,1
42,31,1.2819466,1
0,28,-1.915045,1
38,37,0.41608995,1
24,35,-5.5643452,1
9,41,2.2492641,1
7,43,-5.2775518,1
43,16,-3.039333,1
31,22,0.87470636,0
44,15,0.60722126,0
28,44,7.5278682,1
17,45,3.1084128,1
45,15,1.0493498,1
41,45,-3.1123049,1
9,46,1.5025234,1
46,18,0.88532328,1
6,32,0.13558911,1
24,47,8.8971316,1
47,21,-0.75846558,1
0,36,-2.519329,1
31,48,-0.10841943,1
48,22,0.16910976,1
