nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
48,HIDDEN
49,HIDDEN
connections
from,to,weight,enabled
0,13,-59.832229,1
0,14,64.684856,1
0,15,-6.3516058,1
1,13,-9.0240785,1
1,14,-0.58886716,1
1,15,3.3375676,1
2,13,0.077224579,1
2,14,-3.2430234,1
2,15,0.21444825,1
3,13,0.90478234,0
3,14,-0.85749707,1
3,15,3.0624353,1
4,13,5.4619081,1
4,14,1.6701595,1
4,15,3.2760452,1
5,13,-2.226068,1
5,14,-0.037832856,1
5,15,13.861134,1
6,13,-3.5991098,1
6,14,1.1536514,1
6,15,-2.6045634,1
7,13,104.17336,1
7,14,-2.5723489,1
7,15,-0.99305911,1
8,13,4.5011467,1
8,14,-0.34914256,1
8,15,4.4332765,1
9,13,-1.5657961,1
9,14,1.6751139,1
9,15,-13.526689,1
10,13,0.76829875,1
10,14,-9.2946739,0
10,15,-0.47280495,1
11,13,48.403655,1
11,14,-0.44033102,1
11,15,-4.3211908,1
12,13,4.0398517,1
12,14,2.3828634,1
12,15,-0.36976611,1
16,15,-2.8320493,1
7,16,3.4362307,1
11,16,3.8673018,0
17,15,-3.5133414,1
5,17,12.560245,1
10,16,1.5437493,1
8,18,3.036161,1
18,14,3.158571,1
10,19,0.6935417,1
19,15,-0.69799105,1
10,17,0.88868849,1
10,20,9.6277933,1
20,17,3.1251266,1
11,17,-0.094020023,1
5,21,2.0867115,1
21,17,4.4247517,1
4,22,0.48509211,1
22,15,0.90685068,1
7,19,2.1657837,1
8,16,-8.2852347,1
21,14,-13.071045,1
6,19,1.4184333,1
6,18,-3.973144,1
23,14,0.68038859,1
12,23,2.2288808,1
24,15,3.644136,1
2,24,-1.5409291,1
5,23,-3.3526773,1
12,25,-1.7394661,1
25,15,7.939367,1
10,26,-12.166555,1
26,13,0.41615534,1
2,23,0.95706271,1
6,27,-1.51411,1
27,14,1.2088648,1
7,21,3.7596686,1
24,17,2.8354171,1
5,28,-2.3279574,1
28,17,-5.8585445,1
24,29,1.0538837,1
29,17,-0.32404759,1
19,29,-18.249199,1
7,25,8.4160093,1
26,15,-1.661737,1
2,30,3.6328912,1
30,15,3.9974366,1
2,31,5.6331778,1
31,14,-0.25901839,1
11,19,1.7667869,1
21,15,-2.8250943,1
8,23,-1.0352958,1
4,32,-3.1272839,1
32,15,10.441868,1
9,33,15.471281,1
33,14,-2.8544883,1
5,34,-5.2187024,1
34,17,-1.2851516,1
11,22,-1.0643095,1
4,19,10.879024,1
18,19,1.9547842,1
35,14,-2.060308,1
10,35,-6.1414689,1
3,25,3.5358747,1
29,21,1.7291022,1
25,33,3.1293727,1
10,36,-1.6842672,1
36,20,1.4452815,1
12,18,-2.122961,1
10,37,1.0851715,1
37,26,5.8480069,1
23,20,-1.358328,1
1,38,-1.5827174,1
38,14,-4.1223789,1
10,28,1.2750341,1
29,39,-0.83682309,1
39,21,1.4056907,1
10,40,11.162041,0
40,37,-2.5948701,1
34,15,-8.3189405,1
16,18,-0.9550134,1
0,34,-1.1915043,1
18,40,-1.5925642,1
10,41,-3.4928104,1
41,17,-3.0477606,1
30,16,-1.3523481,1
21,32,-2.3898814,1
35,26,1.6065122,1
30,35,-2.0049347,1
5,42,-1.4949605,1
42,28,2.5414002,1
0,24,0.44540106,1
0,26,-0.07682221,1
11,43,-0.59523903,0
43,17,-9.3235764,1
35,43,5.3649399,1
30,26,-0.49539149,1
40,15,5.1047882,1
16,44,-0.70805415,0
44,18,13.349845,1
2,45,0.93128832,1
45,24,5.4843966,1
16,46,1.2337809,1
46,15,-9.5262472,1
0,25,-7.8388642,1
30,47,-0.22293826,1
47,15,1.4848591,1
10,48,12.072513,1
48,40,-0.14872937,1
42,49,6.8533992,1
49,28,0.11624446,1
49,46,-5.0430457,1
12,21,1.3722963,1
