nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
connections
from,to,weight,enabled
0,13,-3.1854066,1
0,14,-1.5157312,1
0,15,-5.1651083,1
1,13,-1.7079675,1
1,14,3.0355009,1
1,15,4.6303489,1
2,13,-2.3729438,1
2,14,1.675751,1
2,15,-0.18276271,1
3,13,52.140717,1
3,14,-3.8047179,1
3,15,3.3785881,1
4,13,-81.96315,1
4,14,-0.75319277,1
4,15,-2.4121685,1
5,13,0.68229058,1
5,14,0.10820308,1
5,15,-74.24038,1
6,13,4.5112092,1
6,14,-10.188862,1
6,15,1.1343241,1
7,13,2.5157941,1
7,14,-4.0393325,1
7,15,-1.3580312,1
8,13,-1.8131261,1
8,14,-4.052564,1
8,15,-2.0809526,1
9,13,-5.7605776,1
9,14,-24.395086,1
9,15,-0.78086161,1
10,13,6.6631663,1
10,14,-4.0076441,0
10,15,4.2757969,1
11,13,-3.8023458,1
11,14,-3.2315048,1
11,15,4.2772435,1
12,13,5.082705,1
12,14,1.3630627,1
12,15,2.4861108,1
2,16,-0.99635847,1
16,15,-1.6930092,1
2,17,-3.5500096,1
17,14,-2.185483,1
1,16,-108.2445,1
16,14,119.95895,1
11,17,12.270623,1
5,18,-1.4096652,1
18,14,-4.6748269,1
16,18,-10.808511,1
1,18,-5.1924576,0
9,18,-0.25003952,1
6,18,-4.337967,1
1,19,0.92208273,1
19,18,-3.7979432,0
19,20,-7.5042718,1
20,18,-2.954602,1
2,20,-8.5136294,0
21,14,1.9235333,1
7,21,0.085377695,1
1,17,-5.3207492,1
7,19,-7.7584692,1
22,14,-3.5979199,1
18,22,3.8861068,0
11,20,1.726157,1
5,21,0.87695677,1
12,20,8.4090759,1
18,23,-1.6890421,1
23,22,0.4705492,1
19,15,0.12963513,1
19,24,-0.89082758,1
24,15,-3.8785896,1
2,25,7.8621923,1
25,14,-4.4015445,1
25,20,-3.1113597,1
24,25,-11.913725,1
12,17,0.88465428,1
23,21,1.8125139,1
5,26,0.6937007,1
26,21,-7.4021288,1
2,27,2.0504876,1
27,15,9.1999344,1
10,23,-6.13234,1
6,21,3.1814335,1
28,14,0.32385073,1
3,28,-25.40035,1
19,29,8.2670008,1
29,15,2.3880216,1
8,22,-0.81422387,1
30,14,3.5133359,1
28,30,-1.1437682,1
8,23,0.1001396,1
2,24,-0.77352848,1
1,31,3.4513323,1
31,17,-0.74635651,1
16,28,0.74408417,1
17,20,-2.4784034,1
8,32,-1.8732835,1
32,23,-8.5057385,1
19,22,2.7266988,1
20,29,0.39520375,1
31,29,-3.2304617,1
33,14,1.5972195,1
22,33,-3.9905081,1
7,25,0.64481304,1
34,15,-0.76952221,1
19,34,-2.5786176,1
8,30,4.9909619,1
4,34,-3.9058275,1
31,32,1.9155935,1
27,17,2.1337809,1
5,19,-0.16537014,1
29,18,-2.4210509,1
32,22,2.1569175,1
31,28,-1.7305625,1
35,29,-1.3957636,1
20,35,2.8740005,1
29,36,-0.47855555,1
36,15,-2.0559584,1
19,37,-8.187667,1
37,34,-5.8410921,1
28,25,-1.9449872,1
0,18,1.1877775,1
7,38,0.81997315,1
38,19,-6.1931543,1
12,19,-1.5216968,1
39,18,-0.97818113,1
19,39,-0.23015765,1
11,38,6.2400453,1
16,22,-2.3452384,1
37,31,-0.30607506,1
