nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
connections
from,to,weight,enabled
0,13,4.2337497,1
0,14,6.7727598,1
0,15,-8.2867711,1
1,13,-2.3679466,1
1,14,2.1558923,1
1,15,4.3108121,1
2,13,-6.4434993,1
2,14,1.5091228,1
2,15,-14.868571,1
3,13,1.9668749,1
3,14,7.82831,1
3,15,0.29276146,1
4,13,0.52452399,1
4,14,-3.74195,1
4,15,0.79708136,1
5,13,6.6281878,1
5,14,5.9795204,1
5,15,36.732136,1
6,13,4.5526695,1
6,14,12.84525,1
6,15,-1.5752211,1
7,13,-2.0456784,1
7,14,1.5364939,1
7,15,74.594102,1
8,13,-0.94383773,1
8,14,3.7477343,1
8,15,0.55308702,1
9,13,-4.3457316,1
9,14,-5.2479407,1
9,15,-58.745922,1
10,13,-6.6274604,1
10,14,-3.2472603,1
10,15,2.0843626,1
11,13,0.11024443,1
11,14,3.1187836,1
11,15,2.1333749,1
12,13,-3.8936302,1
12,14,2.8793728,1
12,15,3.5779763,1
10,16,0.17004935,1
16,15,-2.7117813,1
11,16,-2.771728,1
0,16,-3.5844076,0
12,16,-0.94710053,1
8,16,-1.8547353,1
4,16,-1.5087571,1
6,16,-1.7509882,0
7,16,3.0365434,1
1,16,-0.55376448,1
7,17,-4.1347772,1
17,16,-0.15096191,1
2,16,7.4491268,1
11,17,-2.527613,1
3,16,-7.9421286,1
8,17,0.45845787,1
10,18,-4.3400072,1
18,16,20.667755,1
11,19,1.6296102,1
19,16,2.2846654,1
19,18,-6.1641404,1
12,19,4.9479071,1
4,17,1.2859563,1
7,20,4.0522342,1
20,16,-16.411677,1
16,14,7.8106574,1
19,20,-3.3220272,1
4,21,-12.118117,1
21,13,1.1183546,1
10,22,0.88307369,1
22,13,-1.4467752,1
21,23,8.4566803,1
23,13,-0.74563637,1
4,18,-0.45973129,1
12,20,-1.0673441,1
8,22,-3.3939891,1
9,23,-2.2167521,1
19,13,-1.9450405,1
11,22,-3.711497,1
6,22,-6.2813479,1
5,16,-0.65924247,1
7,24,-0.85477215,1
24,20,-0.31618547,1
8,18,-0.99677126,1
10,17,-1.9508095,1
24,14,0.34957812,0
11,20,1.9636617,1
23,18,-7.6494769,1
10,25,-2.1578719,1
25,18,-2.0634151,1
22,23,0.50270155,1
17,24,-17.234167,1
11,26,3.8862725,1
26,16,0.75863008,1
4,27,9.618269,1
27,16,-0.8541332,1
7,28,-1.0683082,1
28,16,0.1026221,1
2,21,-10.424152,1
9,22,0.35337713,1
12,25,-1.3399375,1
29,16,6.0618431,1
18,29,8.9105334,1
7,21,1.3454929,1
20,27,6.1963514,1
9,17,1.6051691,1
21,30,1.1796024,1
30,23,-0.89092557,1
30,31,1.0422975,1
31,23,3.2303198,1
10,32,-3.1279213,1
32,18,-4.0651115,1
27,29,1.585043,1
11,33,5.6065839,1
33,16,0.17394094,1
18,28,-4.4845583,1
8,25,-1.2642428,1
8,34,1.9639077,1
34,18,-0.45156699,1
4,35,10.117365,1
35,27,-1.2651389,1
0,23,1.3175348,1
30,20,1.8809166,1
4,36,-1.5630642,1
36,14,1.1765185,1
24,22,-15.496228,1
17,19,-5.4001847,1
28,15,-2.41453,1
6,24,0.54398231,1
36,22,-4.2854866,1
17,14,1.5470995,1
12,18,0.91541194,1
19,14,-1.9681225,1
22,31,1.6601254,1
36,34,-0.40701935,1
37,14,1.0451673,1
11,37,5.1913612,1
11,38,-6.9960983,1
38,16,3.9086999,1
32,39,0.68872948,1
39,18,-1.0231082,1
10,23,1.8787313,1
23,37,-5.3548509,1
40,17,0.43262385,1
8,40,0.98457477,1
11,28,0.91987522,1
0,41,-1.3406387,1
41,16,-1.7970046,1
31,25,6.2352037,1
39,29,2.4777799,1
42,16,-1.8356074,1
5,42,1.1011058,1
4,33,-0.20818848,1
38,41,1.9265377,1
0,43,-1.8203306,1
43,13,-1.677891,1
9,44,4.4189206,1
44,14,1.5824971,1
2,30,1.8260679,1
45,16,-0.15153969,1
6,45,-3.2136725,1
31,38,0.32485332,1
6,27,-0.32527057,1
