nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
48,HIDDEN
49,HIDDEN
connections
from,to,weight,enabled
0,13,-3.8158204,1
0,14,1.2478386,1
0,15,0.23261951,1
1,13,-1.7790488,1
1,14,-2.828111,1
1,15,150.43636,1
2,13,2.1426633,0
2,14,0.91864066,1
2,15,-1.0112131,1
3,13,-0.99268453,1
3,14,2.0123373,1
3,15,3.3762748,1
4,13,-8.8401934,1
4,14,-0.60268117,1
4,15,-6.2114926,1
5,13,-0.64293014,1
5,14,0.37572499,1
5,15,-3.4063479,1
6,13,-3.1208628,1
6,14,-0.83375995,1
6,15,-2.6663047,1
7,13,1.28448,1
7,14,-4.1356783,0
7,15,3.9361031,1
8,13,-0.47696937,1
8,14,-0.69341958,0
8,15,-0.1911871,1
9,13,7.0405292,1
9,14,3.5375636,1
9,15,0.22693137,1
10,13,1.6598292,1
10,14,2.9605588,1
10,15,-0.069051366,1
11,13,-13.164145,0
11,14,-0.99502918,1
11,15,-71.162081,1
12,13,-3.5031129,1
12,14,2.5429984,1
12,15,-4.9000164,1
16,15,6.2233077,1
10,16,2.6026459,1
16,14,-3.5360753,1
11,17,0.34807203,1
17,13,-4.6618651,1
6,17,5.7363485,1
9,16,-0.73314899,1
5,18,-1.3794787,1
18,15,-5.2911083,1
0,19,1.8003201,1
19,13,1.3226283,1
2,19,-2.9498144,1
1,20,6.3793131,1
20,13,0.44232281,1
9,18,-2.4935663,1
4,21,0.57184663,1
21,15,1.7366708,1
0,17,1.0333615,1
6,22,-4.3003476,1
22,15,0.76218453,1
12,23,1.076777,1
23,13,-1.9313206,1
24,14,2.1955204,1
4,24,1.0685162,1
16,23,4.1929217,1
22,19,0.35217012,1
10,19,-0.026260892,1
4,25,2.8319013,1
25,15,8.3892453,1
18,17,-5.2374414,1
5,26,-0.38210698,1
26,18,-2.8837661,1
0,20,3.573159,1
27,19,2.0563961,1
2,27,3.418162,0
5,22,1.6071477,1
21,23,0.51064897,1
3,22,-0.64845538,1
11,28,4.4006815,1
28,17,-5.3041945,1
10,29,-1.4342405,1
29,13,-5.7998211,1
9,30,-4.6559368,1
30,16,0.30562623,1
27,16,2.1191784,1
31,14,0.26921125,1
9,31,1.0361522,1
4,16,-0.55229895,0
2,32,-1.96035,1
32,14,2.7697802,1
26,21,-7.4657982,1
3,33,-4.1197576,1
33,13,-0.26004588,1
5,34,0.40037284,1
34,13,4.0554375,1
1,21,-1.9130625,1
26,35,3.4777304,1
35,21,-1.8609526,1
17,16,-7.4295193,1
24,29,7.8628125,1
28,24,-10.12954,1
19,17,8.8894495,1
5,33,9.9105175,1
33,28,-1.0919501,1
16,36,5.0345662,1
36,23,2.9520874,1
19,14,-5.4152323,1
0,26,1.6093335,1
32,28,1.2759879,1
6,29,-0.43895703,1
22,18,2.0370002,1
22,17,-0.32136704,1
24,15,1.6576369,1
33,37,-6.781309,1
37,28,-0.046723051,1
10,38,-2.7841874,1
38,29,1.9223034,1
2,39,5.0246456,1
39,13,-2.7131293,1
21,40,4.0013949,1
40,23,1.3512933,1
27,17,0.32626617,1
39,28,-2.4873647,1
35,36,-6.8848407,1
36,15,-11.389202,1
2,41,-3.3343804,1
41,19,-3.6598107,1
10,42,-1.469399,1
42,14,0.30052313,1
41,43,1.4128548,1
43,19,-4.3753159,1
5,44,1.7706262,1
44,14,-0.013977308,1
36,14,0.44580117,1
23,45,3.3662685,1
45,13,-2.6699825,1
19,46,-1.3495666,1
46,14,9.8796324,1
38,19,-3.5675394,1
12,47,-2.9078727,1
47,23,-5.2223888,1
16,48,-1.4086887,1
48,36,-0.4105624,1
11,36,-0.36335333,1
4,49,-0.63023905,1
49,16,0.93395373,1
3,37,-1.6116023,1
