nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
44,HIDDEN
45,HIDDEN
46,HIDDEN
47,HIDDEN
48,HIDDEN
49,HIDDEN
50,HIDDEN
51,HIDDEN
52,HIDDEN
connections
from,to,weight,enabled
0,13,-4.6639158,1
0,14,22.392511,1
0,15,0.43295606,1
1,13,-85.033675,1
1,14,5.2796093,1
1,15,3.7968961,1
2,13,-2.7020042,1
2,14,0.24939828,1
2,15,-9.3624182,1
3,13,4.3612874,1
3,14,0.26681036,1
3,15,2.7175839,1
4,13,1.3951851,1
4,14,11.04153,1
4,15,4.4921548,1
5,13,-0.69823909,1
5,14,15.068765,1
5,15,-0.63376358,1
6,13,-3.2173678,1
6,14,5.7709118,1
6,15,-3.9362793,1
7,13,80.627432,1
7,14,-3.2364471,1
7,15,-3.1799093,1
8,13,-5.0707767,1
8,14,-2.0895804,1
8,15,1.8833607,0
9,13,-35.940668,1
9,14,14.530731,1
9,15,-12.601417,1
10,13,-1.5775493,1
10,14,-10.070001,1
10,15,9.7954748,1
11,13,58.98598,1
11,14,-17.56176,1
11,15,-12.161737,0
12,13,-4.2963987,1
12,14,0.47062505,1
12,15,3.0172206,1
7,16,-7.1793071,1
16,15,0.0050909835,1
17,15,1.8722645,0
11,17,0.91582432,1
5,18,-7.1631725,1
18,15,-3.2302155,1
6,16,5.6229553,1
2,16,0.46933059,1
9,18,-1.9291631,1
4,18,-0.24216555,1
19,15,1.9298657,1
1,19,0.11298353,1
7,20,-1.1377089,1
20,16,3.2544138,1
1,20,-1.573712,1
17,16,2.6003733,1
18,20,-4.055157,1
10,18,0.97726568,1
9,20,-0.44653371,0
3,19,-4.0416892,1
21,14,5.9586787,1
10,21,2.3604402,1
3,22,12.874531,1
22,13,1.2646542,1
2,18,-6.823536,1
11,20,-4.0672047,1
1,16,1.5272179,1
6,21,2.2018477,1
20,14,17.350835,1
10,23,-1.2906295,1
23,15,-1.6397677,1
5,19,-2.3828293,1
21,17,9.0585991,1
20,24,-2.3009284,1
24,16,-4.7323179,1
7,25,-1.5680803,1
25,15,3.1373863,1
2,22,-4.8405758,1
26,13,-3.1415196,1
5,26,-4.2098176,1
3,17,11.322883,1
8,18,-0.52154072,1
25,22,6.4953142,1
10,27,15.210403,1
27,13,4.9725169,1
7,28,0.9871093,1
28,14,-0.93436434,1
21,23,0.025442866,1
19,14,1.8691938,1
4,28,-7.4128716,1
3,29,-1.6155749,1
29,17,-11.006739,1
26,16,4.1389554,1
26,22,5.686661,1
29,24,-0.21621152,1
1,30,2.323294,1
30,15,-1.4146456,1
28,16,7.6207014,1
31,15,11.989206,0
30,31,3.7342643,1
2,21,-8.8505539,0
30,32,0.65775184,1
32,31,-0.29115645,1
17,33,0.080337338,1
33,15,2.2754117,1
4,34,-3.5694584,1
34,18,8.8572836,1
30,35,-1.3958199,1
35,31,-0.49866627,1
23,20,-1.9605386,1
30,18,0.22342904,1
32,36,1.0366045,1
36,31,9.4583569,1
4,37,1.3268548,1
37,18,1.4613673,1
22,38,-2.937559,1
38,13,-6.3025067,1
36,20,-2.5631102,1
23,13,6.4714359,1
37,19,1.2443572,1
6,22,16.203896,1
10,36,-0.45399448,1
2,17,6.2814347,1
30,39,-2.7287814,1
39,35,11.09225,1
0,40,8.4493589,1
40,14,13.586635,1
41,15,8.2633088,1
30,41,-1.5243975,1
29,22,3.1892746,1
8,21,5.2701023,1
30,42,4.2109393,1
42,31,1.7695972,1
40,22,0.21220939,1
2,33,-6.6369774,1
24,33,10.580093,0
10,38,-15.878663,1
7,17,-13.042383,0
10,43,0.66503536,1
43,23,3.6115158,1
2,41,-5.7797082,1
26,34,10.749503,1
29,15,-8.7397476,1
7,44,15.096528,1
44,14,-1.055651,1
21,45,-0.408421,1
45,23,2.3944516,0
28,21,3.4117956,1
6,46,-4.2694407,1
46,14,3.2297974,1
42,47,0.64446067,1
47,31,-4.4204248,1
48,20,0.59781862,1
11,48,-0.72587251,1
36,19,6.1689502,1
0,49,2.4155916,1
49,14,-0.29526895,1
18,50,-1.9075166,1
50,15,-0.38800765,1
2,19,-1.3587339,1
9,51,6.562498,1
51,15,0.53983374,1
11,52,-2.221351,1
52,14,7.865438,1
25,51,-0.55432235,1
21,24,0.071203626,1
6,28,-0.4920077,1
52,41,0.40576542,1
