nodes
id,type
0,BIAS
1,INPUT
2,INPUT
3,INPUT
4,INPUT
5,INPUT
6,INPUT
7,INPUT
8,INPUT
9,INPUT
10,INPUT
11,INPUT
12,INPUT
13,OUTPUT
14,OUTPUT
15,OUTPUT
16,HIDDEN
17,HIDDEN
18,HIDDEN
19,HIDDEN
20,HIDDEN
21,HIDDEN
22,HIDDEN
23,HIDDEN
24,HIDDEN
25,HIDDEN
26,HIDDEN
27,HIDDEN
28,HIDDEN
29,HIDDEN
30,HIDDEN
31,HIDDEN
32,HIDDEN
33,HIDDEN
34,HIDDEN
35,HIDDEN
36,HIDDEN
37,HIDDEN
38,HIDDEN
39,HIDDEN
40,HIDDEN
41,HIDDEN
42,HIDDEN
43,HIDDEN
connections
from,to,weight,enabled
0,13,1.8728268,1
0,14,2.3809179,0
0,15,0.96596478,1
1,13,1.5134513,1
1,14,6.2089842,1
1,15,-4.6404733,1
2,13,4.7948784,1
2,14,6.2076469,0
2,15,-8.8046015,1
3,13,-12.666814,1
3,14,1.1876756,1
3,15,-1.2999118,1
4,13,1.8558773,1
4,14,1.8873029,1
4,15,0.34490753,1
5,13,4.1562841,1
5,14,-6.0808974,1
5,15,57.928139,1
6,13,-1.4557617,1
6,14,10.440584,1
6,15,-11.118099,1
7,13,-3.1456957,1
7,14,4.6317188,1
7,15,90.59763,1
8,13,-1.5738245,1
8,14,3.1374201,1
8,15,-2.4281877,1
9,13,-25.868868,1
9,14,-2.4253529,0
9,15,-0.08284965,1
10,13,0.11931791,1
10,14,0.34058133,1
10,15,2.3035104,1
11,13,4.2419682,1
11,14,3.6673797,1
11,15,1.08222,1
12,13,-0.12688584,1
12,14,-6.096735,0
12,15,3.9676123,0
16,15,-82.273825,1
12,16,3.4127393,1
1,16,104.33462,1
3,16,4.0244535,1
6,16,-7.7942554,1
17,14,3.1071537,1
2,17,4.9082754,1
18,15,-4.6432153,1
6,18,-4.4123477,1
11,19,-2.7040733,1
19,14,-2.4116134,1
8,20,3.6584467,1
20,15,6.8913785,1
6,17,6.4146525,1
21,13,-1.37274,1
2,21,-1.2977521,1
22,14,1.3330615,1
4,22,-3.0519855,1
1,17,-2.2147277,1
2,18,14.910464,1
3,23,4.1849543,1
23,14,2.957573,1
22,16,-0.78005199,1
20,22,-4.7188958,1
11,23,-2.0970167,1
8,24,1.9505826,0
24,13,2.8080885,1
9,21,-2.8969924,1
21,17,-2.499953,1
2,22,-2.5741449,1
11,20,1.4326281,1
3,19,-3.0931841,1
1,20,-4.8579652,1
19,18,1.1071631,1
23,25,-6.9427505,1
25,14,0.76970089,1
11,26,1.3868872,1
26,19,3.5866303,1
9,27,2.0561065,1
27,13,5.2800834,1
11,21,-2.2911046,1
11,28,-9.1387042,1
28,13,0.12047696,1
21,27,-0.39483772,1
18,29,1.439613,1
29,15,-1.5908402,1
7,24,-2.9025694,1
9,30,-0.30097015,1
30,15,2.368252,0
4,31,-5.1660525,1
31,13,1.0219771,1
31,27,-5.0984104,0
24,15,0.55735032,1
19,32,0.79474945,1
32,18,-1.9171824,1
4,24,-3.3266739,1
0,28,-5.1708024,1
21,25,1.5602343,1
11,33,3.3900783,0
33,15,-11.168738,1
26,18,1.1386722,1
11,34,1.113738,1
34,19,-2.7977494,1
35,14,13.883582,1
19,35,-1.2604683,1
1,21,-0.17704655,1
11,36,0.076612034,1
36,13,1.9091147,1
36,28,-2.5158988,1
37,15,1.4980843,1
12,37,5.2384551,1
7,29,-3.9549783,1
5,17,6.8673237,1
1,22,-2.4901994,1
7,28,2.0453448,1
5,34,-4.683446,1
38,15,0.10322938,1
20,38,3.588841,1
6,39,1.6900623,1
39,14,2.8742392,1
25,35,0.66144148,1
8,28,4.6558771,0
31,22,-3.7339129,1
23,33,0.77476666,1
6,34,0.99855946,1
19,25,0.61737089,0
37,35,6.364871,1
30,29,0.54188109,1
3,40,-3.3597369,1
40,15,-1.8317636,1
12,31,5.6663171,1
22,38,18.408855,1
40,19,-1.4670005,1
6,41,4.6451346,1
41,17,-4.347238,1
42,14,3.4867591,1
10,42,4.1262106,1
3,43,-2.4447913,1
43,23,-5.4474062,0
41,32,-0.12110494,1
8,23,1.840314,0
23,22,0.5901647,1
0,35,-3.3901373,1
2,32,0.31242246,1
34,14,-1.1459997,1
34,15,1.7857728,1
24,17,-5.1426114,1
