seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1691304130,0,1677,300.73,9,1,1.85093,0.076946,1.29003,3.22672
1691304130,1,455,319.77,9,1,1.42514,0.041189,1.00186,2.47006
1691304130,2,2033,357.687,9,1,1.57936,0.0526,0.958741,2.59333
1691304130,3,1615,368.283,9,1,1.62967,0.04186,0.936759,2.61025
1691304130,4,2091,356.87,9,1,1.66846,0.041288,0.948341,2.66023
1691304130,5,464,348.287,9,1,1.56696,0.062699,0.998376,2.63137
1691304130,6,1634,354.383,9,1,1.5305,0.042761,1.11882,2.69403
1691304130,7,419,344.883,9,1,1.53104,0.047239,0.977627,2.55864
1691304130,8,433,365.403,9,1,1.59979,0.04739,0.937871,2.58698
1691304130,9,3629,380.043,9,1,1.59427,0.060315,0.965413,2.62286
1691304130,10,472,357.403,9,1,1.64797,0.043352,0.979911,2.67355
1691304130,11,90837,681.19,9,1,1.63119,0.04191,1.01187,2.68713
1691304130,12,6492,393.257,9,1,1.70099,0.044364,0.95286,2.7006
1691304130,13,67976,678.697,9,1,1.62926,0.04207,0.952809,2.62657
1691304130,14,2041,380.58,9,1,1.59146,0.04198,1.05623,2.69182
1691304130,15,6955,400.043,9,1,1.63107,0.051077,0.955725,2.64034
1691304130,16,4055,377.263,9,1,1.53277,0.0421,0.936508,2.51356
1691304130,17,3709,373.337,9,1,1.61163,0.047049,0.956126,2.61745
1691304130,18,821,350.287,9,1,1.54871,0.062208,1.01141,2.62493
1691304130,19,58346,566.7,9,1,1.64308,0.041168,0.979099,2.66536
1691304130,20,102826,723.247,9,1,1.6561,0.048963,1.04449,2.75199
1691304130,21,4086,356.897,9,1,1.4448,0.061917,1.30186,2.81119
1691304130,22,1664,379.73,9,1,1.66361,0.063641,0.977887,2.7081
1691304130,23,4111,379.303,9,1,1.4328,0.06304,1.30862,2.80881
1691304130,24,4134,466.86,9,1,1.60774,0.063611,1.34142,3.01492
1691304130,25,10185,430.93,9,1,1.43782,0.057139,1.3374,2.83479
1691304130,26,177636,957.19,9,1,1.33125,0.062238,1.30638,2.70216
1691304130,27,6867,263.257,9,1,0.944904,0.063812,1.35238,2.36328
1691304130,28,1665,296.707,9,1,1.31771,0.062238,1.28242,2.66484
1691304130,29,824,345.517,9,1,1.46367,0.060455,1.30659,2.83296
