seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1310744396,0,3695,288.857,9,1,1.68779,0.076115,1.31531,3.08779
1310744396,1,419,331.627,9,1,1.54519,0.063511,1.31562,2.92686
1310744396,2,2027,352.827,9,1,1.57377,0.060184,1.27507,2.91127
1310744396,3,1651,354.7,9,1,1.69416,0.058361,1.30624,3.06063
1310744396,4,433,323.917,9,1,1.53745,0.066907,1.31727,2.92414
1310744396,5,400,345.583,9,1,1.5262,0.064032,1.3073,2.89996
1310744396,6,418,362.9,9,1,1.55975,0.064322,1.31377,2.94018
1310744396,7,419,351.187,9,1,1.54342,0.057579,1.28029,2.88343
1310744396,8,20162,424.85,9,1,1.57758,0.060565,1.30427,2.94453
1310744396,9,6920,411.363,9,1,1.57789,0.058952,1.28587,2.9251
1310744396,10,2035,378.347,9,1,1.60289,0.059773,1.29897,2.96356
1310744396,11,6897,391.223,9,1,1.59113,0.058812,1.28545,2.93744
1310744396,12,400,370.33,9,1,1.62474,0.058932,1.28259,2.9683
1310744396,13,1696,377.453,9,1,1.50756,0.063211,1.27497,2.84774
1310744396,14,412,365.25,9,1,1.58599,0.061206,1.27755,2.92703
1310744396,15,4049,379.61,9,1,1.54404,0.05803,1.32276,2.92696
1310744396,16,3641,323.813,9,1,1.3457,0.060655,1.26588,2.67454
1310744396,17,10477,398.837,9,1,1.58877,0.059523,1.31056,2.96093
1310744396,18,430,383.32,9,1,1.63252,0.060104,1.31031,3.00494
1310744396,19,2076,392.797,9,1,1.6309,0.05784,1.27851,2.9694
1310744396,20,2021,388.733,9,1,1.60691,0.057299,1.30433,2.97092
1310744396,21,57952,572.313,9,1,1.49873,0.061587,1.32397,2.88632
1310744396,22,808,365.203,9,1,1.62692,0.061557,1.3163,3.00684
1310744396,23,4113,367.04,9,1,1.56463,0.058622,1.30526,2.93071
1310744396,24,3648,419.073,9,1,1.6458,0.058932,1.27487,2.98173
1310744396,25,412,361.943,9,1,1.45899,0.063099,1.28178,2.80594
1310744396,26,1681,352.293,9,1,1.3189,0.059192,1.29657,2.67675
1310744396,27,58118,396.607,9,1,0.94228,0.070695,1.31487,2.33017
1310744396,28,49087,525.727,9,1,1.64625,0.062328,1.27187,2.98287
1310744396,29,830,372.467,9,1,1.59712,0.059122,1.31363,2.97232
1310744396,30,4067,362.723,9,1,1.39363,0.058572,1.30693,2.76137
1310744396,31,10625,474.65,9,1,1.4348,0.061988,1.27212,2.77112
