seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
556573057,0,88.58,7.22494,3,1,2.78783,0.117392,3.07064,5.99193
556573057,1,62.2,14.2803,3,1,3.22002,0.153973,2.89561,6.27326
556573057,2,68.8733,21.0361,3,1,3.74423,0.183148,2.90753,6.83885
556573057,3,91.3617,22.8858,3,1,4.43038,0.15789,2.88168,7.47359
556573057,4,91.3617,23.2344,3,1,4.74503,0.159062,2.87851,7.78651
556573057,5,90.23,22.7366,3,1,4.0669,0.160044,3.04323,7.27498
556573057,6,90.0383,23.0507,3,1,4.03991,0.164512,3.10037,7.31027
556573057,7,115.2,25.3665,3,1,4.3129,0.235287,3.09714,7.65081
556573057,8,90.4483,25.3276,3,1,4.37369,0.160315,3.52673,8.06497
556573057,9,111.417,27.2923,3,1,5.22789,0.11593,2.9086,8.25628
556573057,10,90.6467,27.3079,3,1,5.15235,0.109017,3.03537,8.30249
556573057,11,120.958,26.4838,3,1,5.28633,0.13699,2.99151,8.4198
556573057,12,91.6017,27.1787,3,1,4.63337,0.157429,3.08946,7.88375
556573057,13,90.4183,27.0325,3,1,4.30187,0.159553,3.61145,8.07668
556573057,14,90.385,25.7011,3,1,4.39704,0.2476,3.33183,7.98355
556573057,15,120.84,26.5482,3,1,4.29746,0.17381,3.19904,7.67832
556573057,16,121.005,26.0331,3,1,4.97504,0.166195,3.27199,8.41837
556573057,17,90.6433,24.7447,3,1,4.36349,0.164252,3.32186,7.8542
556573057,18,90.6433,26.3648,3,1,4.3598,0.164833,3.28085,7.81035
556573057,19,114.342,26.0558,3,1,4.62271,0.154864,3.22705,8.01049
556573057,20,90.6133,26.6398,3,1,6.20359,0.161276,3.16925,9.53963
556573057,21,90.6417,26.7753,3,1,4.66652,0.167929,3.31722,8.15583
556573057,22,115.2,26.683,3,1,4.86269,0.166646,3.14944,8.18411
556573057,23,115.2,27.8141,3,1,4.53216,0.159553,3.34528,8.04124
556573057,24,120.963,26.2782,3,1,4.31215,0.16349,3.43786,7.91808
556573057,25,120.072,27.6478,3,1,4.74162,0.169893,3.30084,8.21789
556573057,26,120.072,28.1689,3,1,4.60569,0.169241,3.31577,8.09549
556573057,27,120.655,27.9801,3,1,4.72869,0.165744,3.24535,8.14467
556573057,28,120.798,27.6803,3,1,5.02117,0.166797,3.4764,8.66941
556573057,29,121.017,28.368,3,1,4.9385,0.253531,3.29777,8.49428
556573057,30,120.958,29.8916,3,1,5.04293,0.176405,3.37636,8.60053
556573057,31,121.397,30.1727,3,1,5.04758,0.170925,3.37223,8.59551
556573057,32,115.2,29.7961,3,1,4.63042,0.187306,3.50515,8.32806
556573057,33,105.243,29.3104,3,1,4.74064,0.170974,3.44608,8.36327
556573057,34,121.017,30.3369,3,1,5.57336,0.145256,3.39392,9.11809
556573057,35,120.96,30.2475,3,1,4.91627,0.247079,3.37879,8.54807
556573057,36,121.005,29.1257,3,1,4.5226,0.176475,3.63799,8.34186
556573057,37,121.005,30.089,3,1,5.2367,0.176525,3.62016,9.03908
556573057,38,120.642,28.7627,3,1,4.91752,0.130418,3.50557,8.55928
556573057,39,126.497,30.4988,3,1,5.56742,0.180353,3.61795,9.37184
556573057,40,121.005,30.2842,3,1,6.28304,0.21097,3.46372,9.96224
556573057,41,121.005,30.817,3,1,4.88953,0.196553,3.75688,8.84829
556573057,42,121.005,29.5047,3,1,4.97708,0.212313,3.82143,9.01678
556573057,43,121.005,29.5319,3,1,5.16373,0.18419,3.91972,9.27285
556573057,44,120.958,28.5566,3,1,4.79773,0.294849,3.67663,8.77597
556573057,45,120.952,29.3726,3,1,5.22511,0.193307,3.51664,8.93976
556573057,46,121.005,29.516,3,1,5.0916,0.183619,3.7397,9.0205
556573057,47,121.005,30.0937,3,1,4.91105,0.187606,3.74944,8.85277
556573057,48,121.005,28.3442,3,1,5.48332,0.134345,3.55511,9.17691
556573057,49,120.958,28.9364,3,1,4.98434,0.180573,3.72991,8.89962
556573057,50,120.958,29.7887,3,1,5.99026,0.142019,3.55567,9.69385
556573057,51,127.73,28.6683,3,1,5.38355,0.182297,3.73246,9.30336
556573057,52,150.005,29.8528,3,1,4.93468,0.216741,3.75455,8.91082
556573057,53,150.005,28.4223,3,1,4.70206,0.185682,3.7511,8.6438
556573057,54,115.2,27.9835,3,1,4.64926,0.182527,3.79957,8.63688
556573057,55,91.685,28.3508,3,1,4.62563,0.184019,3.73933,8.55321
556573057,56,121.005,27.5206,3,1,5.60055,0.127111,3.61563,9.34745
556573057,57,99.1517,28.406,3,1,4.78249,0.186815,3.78606,8.75999
556573057,58,121.002,29.7388,3,1,5.10496,0.276074,3.70911,9.09483
556573057,59,105.918,29.2911,3,1,4.88497,0.202805,3.82789,8.92002
556573057,60,120.868,28.1113,3,1,5.2876,0.187336,3.60962,9.09079
556573057,61,121.005,28.441,3,1,4.41473,0.300762,3.8227,8.54388
556573057,62,99.9217,27.8653,3,1,4.57615,0.191944,3.91692,8.68963
556573057,63,99.9217,28.0843,3,1,4.50891,0.184029,4.00837,8.70773
556573057,64,120.98,28.7073,3,1,4.62295,0.192505,4.07961,8.90005
556573057,65,99.1883,27.7904,3,1,5.20156,0.146659,3.76566,9.12018
556573057,66,115.45,29.8225,3,1,4.99531,0.199458,3.88221,9.08246
556573057,67,155.148,28.9497,3,1,4.79748,0.188418,4.03097,9.02181
556573057,68,93.2,29.4573,3,1,4.69497,0.198186,3.92083,8.82063
556573057,69,99.9217,30.0516,3,1,4.64189,0.195111,4.05199,8.8934
556573057,70,99.9217,28.3581,3,1,4.66,0.193788,3.90999,8.76892
556573057,71,116.2,29.841,3,1,5.20718,0.190602,3.95302,9.35664
556573057,72,120.958,29.2022,3,1,4.43701,0.280332,3.965,8.68744
556573057,73,120.958,28.4453,3,1,5.46324,0.201433,3.9929,9.66198
556573057,74,120.958,31.0383,3,1,5.55077,0.196804,3.84891,9.60063
556573057,75,114.35,28.1757,3,1,4.52582,0.203406,4.12659,8.86105
556573057,76,115.2,27.8578,3,1,5.09491,0.205701,4.01053,9.31715
556573057,77,121.005,28.3211,3,1,5.1807,0.207654,4.05221,9.44718
556573057,78,115.2,29.0801,3,1,5.16989,0.200511,4.00627,9.38242
556573057,79,120.868,28.3068,3,1,4.99649,0.199729,4.16236,9.36329
556573057,80,99.21,28.1251,3,1,5.13101,0.200631,4.18773,9.52418
556573057,81,100.035,28.9404,3,1,5.17223,0.201613,4.07024,9.44878
556573057,82,115.2,29.9052,3,1,5.27044,0.200721,3.95417,9.43032
556573057,83,115.2,30.112,3,1,4.90915,0.200491,4.17238,9.28674
556573057,84,115.2,28.3815,3,1,5.60639,0.195331,3.94198,9.74822
556573057,85,99.9217,27.1547,3,1,4.98018,0.196042,4.17059,9.35168
556573057,86,120.997,27.1177,3,1,4.68712,0.212313,4.21349,9.11843
556573057,87,121.005,27.368,3,1,4.96575,0.211351,4.10951,9.29264
556573057,88,121.005,27.7823,3,1,5.74607,0.206091,4.19429,10.1512
556573057,89,121.005,28.7837,3,1,5.02849,0.203556,4.25698,9.49376
556573057,90,115.2,29.694,3,1,5.26492,0.211662,4.22171,9.70321
556573057,91,115.2,28.9447,3,1,5.14165,0.334926,4.12816,9.61178
556573057,92,115.2,28.5997,3,1,5.59946,0.208636,4.25431,10.0689
556573057,93,121.005,28.2235,3,1,5.32381,0.20521,4.27023,9.80398
556573057,94,121.005,29.0982,3,1,5.61148,0.212934,4.26039,10.0897
556573057,95,116.257,28.9451,3,1,5.46204,0.203276,4.23063,9.90092
556573057,96,115.582,30.0351,3,1,6.11473,0.196513,4.1982,10.5139
556573057,97,115.2,29.8087,3,1,6.47122,0.207084,4.08759,10.7718
556573057,98,115.2,30.1579,3,1,5.61457,0.202104,4.24261,10.0654
556573057,99,119.258,32.2275,3,1,6.54154,0.202495,4.32195,11.0712
556573057,100,115.2,32.9311,3,1,7.01422,0.207524,4.29263,11.5229
556573057,101,120.958,35.9596,3,1,6.79089,0.210229,4.32456,11.3325
556573057,102,120.973,36.8838,3,1,7.09167,0.278539,4.26644,11.6422
556573057,103,120.973,38.2726,3,1,7.33775,0.211341,4.25603,11.8121
556573057,104,120.593,37.963,3,1,7.29605,0.2954,4.20589,11.8023
556573057,105,120.788,40.3665,3,1,7.61097,0.212082,4.34083,12.1694
556573057,106,138.065,37.7593,3,1,7.06354,0.211652,4.36762,11.6481
556573057,107,121.005,39.3239,3,1,7.07304,0.330367,4.24695,11.6554
556573057,108,115.45,42.2862,3,1,7.53194,0.323384,4.09736,11.9575
556573057,109,1192.62,42.7904,3,1,8.06047,0.218164,4.30466,12.5906
