seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1380161202,0,2867.1,1292.12,289.424,1,12.5047,0.034064,0.222032,12.7635
1380161202,1,5865.39,1517.51,188.202,1,13.0043,0.014758,0.304197,13.3248
1380161202,2,10287.5,1914.7,92.554,1,12.3409,0.016571,0.292385,12.6513
1380161202,3,9693.16,2128.56,687.45,1,12.2285,0.016361,0.303586,12.5498
1380161202,4,10196.7,2472.02,185.035,1,11.9501,0.017273,0.339745,12.3085
1380161202,5,15426.9,2839.96,214.87,1,12.1432,0.012774,0.184861,12.3423
1380161202,6,13493.9,3343.85,42.1625,1,11.9814,0.01579,0.365034,12.3637
1380161202,7,13493.9,3524.54,231.039,1,11.8339,0.016872,0.314197,12.1661
1380161202,8,14609.8,3883.48,536.671,1,12.5802,0.012374,0.191924,12.7858
1380161202,9,14829.5,4840.6,11.328,1,13.9761,0.012424,0.206321,14.1965
1380161202,10,14689.2,4785.19,960.261,1,13.4066,0.018254,0.23215,13.6587
1380161202,11,15172.1,5811.98,835.638,1,12.5183,0.016121,0.340697,12.8766
1380161202,12,15645.5,7037.42,1019.08,1,12.0332,0.016171,0.34219,12.393
1380161202,13,15661.2,7507.78,721.479,1,13.0895,0.011031,0.240146,13.3416
1380161202,14,15653.3,7440.32,854.917,1,12.9968,0.01589,0.260855,13.2749
1380161202,15,15653.3,8206.51,921.166,1,12.7917,0.010379,0.234225,13.0372
1380161202,16,15735.4,9030.78,1070.02,1,12.8093,0.015339,0.347771,13.1738
1380161202,17,15735.4,9173.74,1129.29,1,13.4894,0.012414,0.228083,13.7315
1380161202,18,15652.2,8696.49,914.722,1,14.8015,0.01025,0.233002,15.0458
1380161202,19,15650.5,8529.03,909.702,1,13.5917,0.018004,0.399338,14.0116
1380161202,20,15513.2,8333.83,1096.04,1,13.2865,0.012584,0.24726,13.5478
1380161202,21,15542.5,9225.89,856.541,1,12.3035,0.0211,0.315789,12.6422
1380161202,22,15679.2,9145.94,1119.34,1,12.4115,0.01593,0.312303,12.7416
1380161202,23,15666.5,9216.29,958.143,1,11.5944,0.017413,0.33717,11.9507
1380161202,24,15652.9,10536.8,692,1,12.4334,0.01597,0.209398,12.6606
1380161202,25,15663.8,9387.23,1099.42,1,11.3684,0.021441,0.378809,11.7703
1380161202,26,15652.9,9791.91,811.681,1,11.8033,0.016412,0.307614,12.1288
1380161202,27,15667.6,10292.7,924.458,1,11.8032,0.016501,0.297335,12.1189
1380161202,28,15638.7,10292.6,1027.93,1,11.6755,0.012113,0.182116,11.8711
1380161202,29,15636.8,9321.07,896.924,1,11.9658,0.011502,0.185783,12.1644
1380161202,30,15627.6,9327.18,1025.28,1,11.7696,0.0162,0.30012,12.0874
1380161202,31,15689,9358.8,909.932,1,12.528,0.012273,0.205029,12.7467
1380161202,32,15689,9634.15,1102.34,1,12.3534,0.012934,0.184871,12.5528
1380161202,33,15697.8,9441.31,1011.24,1,12.0349,0.012524,0.193988,12.2428
1380161202,34,15666.1,9331.1,828.205,1,12.7366,0.017393,0.344604,13.1003
1380161202,35,15658.8,11271.4,1095.33,1,12.1308,0.013495,0.234335,12.3802
1380161202,36,15672.6,10290,937.031,1,12.1031,0.013726,0.217753,12.3361
1380161202,37,15610.7,10186.2,856.063,1,12.522,0.011502,0.219306,12.7541
1380161202,38,15622.8,10332.8,804.842,1,11.758,0.018615,0.336269,12.1149
1380161202,39,15622.8,11059.5,1037.61,1,11.4601,0.016341,0.339495,11.8174
1380161202,40,15622.8,11009.6,1023.2,1,12.3654,0.01044,0.235107,12.6121
1380161202,41,15639.9,11439.3,124.782,1,12.9211,0.011662,0.239906,13.1742
1380161202,42,15655.6,10678.6,996.434,1,12.5411,0.017653,0.367458,12.9279
1380161202,43,15656.7,10861.9,936.283,1,12.4375,0.016061,0.383719,12.8387
1380161202,44,15735.1,10327.2,1013.39,1,13.89,0.012463,0.244475,14.1486
1380161202,45,15629.5,9596.58,494.486,1,13.4493,0.019827,0.386184,13.8567
1380161202,46,15703.6,9996.06,1089.79,1,13.2073,0.016872,0.265685,13.4946
1380161202,47,15670.9,9507.7,1019.19,1,13.8541,0.013205,0.271545,14.1405
1380161202,48,15693.1,10827.2,531.678,1,13.8601,0.011522,0.290061,14.1627
1380161202,49,15693.1,11110.5,1106.7,1,13.9851,0.014397,0.273359,14.2746
1380161202,50,15693.1,10446.7,1098.45,1,13.3089,0.018496,0.393808,13.723
1380161202,51,15693.1,11000.1,936.414,1,13.5331,0.013346,0.269321,13.8174
1380161202,52,15631.6,10978.8,1095.45,1,13.8792,0.018916,0.312493,14.2125
1380161202,53,15655.1,10556,1121.72,1,13.653,0.019437,0.410139,14.0844
1380161202,54,15651.2,11528,1075.06,1,13.3814,0.013335,0.272969,13.6691
1380161202,55,15647.9,10673,1137.4,1,13.4559,0.018986,0.386344,13.8627
1380161202,56,15652.4,10647.6,694.206,1,13.4653,0.017624,0.336459,13.821
1380161202,57,15631.2,10188.2,78.9585,1,13.7878,0.014026,0.256918,14.0604
1380161202,58,15706.4,10747.2,1027.37,1,13.8363,0.014036,0.270584,14.1223
1380161202,59,15676.1,11272.4,1065.33,1,13.2119,0.018064,0.32092,13.5526
