seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
138558718,0,0.0202,0.0124153,0.0091,1,0.600109,0.027001,0.137061,0.766185
138558718,1,0.0247,0.0148887,0.0108,1,0.182828,0.008647,0.156898,0.349264
138558718,2,0.0258,0.0172727,0.0101,1,0.196363,0.009688,0.142761,0.349745
138558718,3,0.0273,0.0185533,0.0129,1,0.945105,0.010119,0.140808,1.09688
138558718,4,0.0344,0.0193573,0.0102,1,0.227863,0.009918,0.144635,0.383338
138558718,5,0.0317,0.019646,0.0116,1,0.240858,0.009388,0.134575,0.385693
138558718,6,0.0355,0.019574,0.0119,1,0.383187,0.009307,0.145065,0.538452
138558718,7,0.0323,0.0199973,0.0124,1,0.254484,0.009718,0.14236,0.407364
138558718,8,0.0465,0.0203133,0.0111,1,0.245576,0.010029,0.136349,0.392786
138558718,9,0.0355,0.0214093,0.0116,1,0.270444,0.01016,0.144244,0.425669
138558718,10,0.0582,0.0225653,0.0119,1,0.274391,0.01052,0.14239,0.428203
138558718,11,0.055,0.023604,0.011,1,0.277276,0.01055,0.141369,0.430177
138558718,12,0.1091,0.027376,0.0134,1,0.335647,0.009839,0.133674,0.480102
138558718,13,0.2131,0.0325413,0.0104,1,0.444514,0.009688,0.139646,0.59473
138558718,14,0.2129,0.0400073,0.0121,1,1.63122,0.006132,0.092946,1.73134
138558718,15,0.2132,0.057152,0.0124,1,0.733533,0.011271,0.140107,0.885833
138558718,16,0.2135,0.0807647,0.0123,1,0.982235,0.009408,0.142601,1.13514
138558718,17,0.2136,0.108269,0.0124,1,1.87688,0.008757,0.140257,2.02665
138558718,18,0.2138,0.111558,0.0122,1,1.32232,0.009568,0.141349,1.47414
138558718,19,0.2139,0.122621,0.0122,1,1.92299,0.009748,0.140868,2.07468
138558718,20,0.2142,0.131588,0.0135,1,1.61331,0.009137,0.143913,1.76734
138558718,21,0.2145,0.113015,0.0111,1,1.33421,0.009378,0.143923,1.48842
138558718,22,0.2147,0.143406,0.0106,1,1.59334,0.008887,0.139815,1.7429
138558718,23,0.2148,0.128131,0.0135,1,1.44614,0.009258,0.148131,1.60436
138558718,24,0.2148,0.138993,0.0106,1,1.62328,0.008146,0.133894,1.76615
138558718,25,0.215,0.141391,0.0108,1,1.61653,0.009378,0.135167,1.762
138558718,26,0.2234,0.129209,0.0118,1,1.30736,0.009638,0.139365,1.45717
138558718,27,0.2234,0.137081,0.0155,1,1.49125,0.008937,0.140597,1.64169
138558718,28,0.4102,0.147141,0.0105,1,1.60003,0.008997,0.144955,1.75477
138558718,29,0.4102,0.151506,0.0116,1,1.64197,0.008637,0.140196,1.79167
138558718,30,0.4102,0.152747,0.0106,1,1.60373,0.009438,0.139215,1.75325
138558718,31,0.4102,0.177738,0.0158,1,2.74435,0.008095,0.139395,2.89266
138558718,32,0.4102,0.191505,0.0112,1,2.30859,0.009689,0.139515,2.45863
138558718,33,0.4102,0.200325,0.0106,1,2.12859,0.009057,0.138874,2.2774
138558718,34,0.4102,0.225228,0.0106,1,2.88099,0.008947,0.148071,3.03917
138558718,35,0.4102,0.195932,0.0124,1,2.09496,0.009889,0.144294,2.25012
138558718,36,0.4103,0.217325,0.011,1,2.37804,0.008887,0.13696,2.52465
138558718,37,0.4102,0.191466,0.0108,1,1.98196,0.009177,0.139154,2.13128
138558718,38,0.4102,0.192116,0.0142,1,1.97803,0.009087,0.136579,2.12461
138558718,39,0.4102,0.23265,0.0108,1,2.45441,0.009207,0.134305,2.59875
138558718,40,0.4103,0.225735,0.0109,1,2.36094,0.009788,0.140657,2.51245
138558718,41,0.4102,0.198952,0.0113,1,3.05656,0.006062,0.093247,3.15705
138558718,42,0.4102,0.246483,0.0155,1,3.3971,0.005941,0.091083,3.49526
138558718,43,0.4102,0.222417,0.0136,1,2.48449,0.009698,0.137982,2.63313
138558718,44,0.4102,0.205827,0.01,1,2.17618,0.008737,0.140817,2.32661
138558718,45,0.4102,0.229543,0.0102,1,2.30606,0.008947,0.140086,2.45586
138558718,46,0.4102,0.21813,0.0108,1,2.29685,0.008135,0.139255,2.44511
138558718,47,0.4102,0.196023,0.0111,1,2.00049,0.008315,0.138963,2.14869
138558718,48,0.4102,0.215065,0.0145,1,2.29767,0.009538,0.13153,2.43969
138558718,49,0.4102,0.227685,0.0107,1,2.30307,0.008185,0.138664,2.45072
138558718,50,0.4103,0.20279,0.0109,1,2.24674,0.009368,0.139525,2.39653
138558718,51,0.4103,0.223381,0.0106,1,2.31056,0.008065,0.133744,2.4532
138558718,52,0.4102,0.225077,0.0108,1,2.18843,0.009238,0.139986,2.33869
138558718,53,0.4102,0.240407,0.0118,1,2.52346,0.009518,0.142681,2.67677
138558718,54,0.4102,0.225687,0.0106,1,2.40832,0.008676,0.143182,2.56108
138558718,55,0.4102,0.216875,0.0108,1,2.17646,0.009037,0.140968,2.32746
138558718,56,0.4102,0.225385,0.0115,1,2.54943,0.007735,0.140186,2.69815
138558718,57,0.4102,0.232198,0.011,1,2.25546,0.009418,0.14233,2.40803
138558718,58,0.4102,0.222953,0.0105,1,2.35622,0.009437,0.146819,2.51341
138558718,59,0.4102,0.235079,0.0108,1,2.40541,0.007825,0.139485,2.55359
138558718,60,0.4102,0.256769,0.011,1,2.90159,0.008736,0.143253,3.05437
138558718,61,0.4102,0.236735,0.0112,1,2.44049,0.008205,0.145216,2.59478
138558718,62,0.4102,0.241376,0.0102,1,3.09464,0.007875,0.135738,3.23905
138558718,63,0.4102,0.225935,0.0109,1,2.23828,0.009177,0.133824,2.38211
138558718,64,0.4102,0.248843,0.0121,1,2.70427,0.009238,0.135517,2.85002
138558718,65,0.4102,0.241607,0.0106,1,2.69766,0.007965,0.143853,2.85029
138558718,66,0.4102,0.226519,0.0106,1,2.22987,0.009738,0.14223,2.38267
138558718,67,0.4102,0.239727,0.0108,1,2.36705,0.009087,0.139866,2.51682
138558718,68,0.4102,0.234159,0.0106,1,3.25616,0.006082,0.090261,3.35362
138558718,69,0.4102,0.225769,0.0106,1,2.25146,0.009328,0.149514,2.4112
138558718,70,0.4102,0.234609,0.0132,1,2.34023,0.009298,0.140086,2.49055
138558718,71,0.4102,0.231599,0.0106,1,3.16531,0.005961,0.089039,3.26155
138558718,72,0.4102,0.240285,0.0153,1,2.56473,0.009638,0.154854,2.73014
138558718,73,0.4102,0.222748,0.011,1,2.21656,0.009969,0.140547,2.36803
138558718,74,0.4102,0.239724,0.0122,1,2.47591,0.009838,0.147921,2.63461
138558718,75,0.4102,0.223017,0.0108,1,2.46946,0.009509,0.14213,2.62208
138558718,76,0.4102,0.237978,0.0111,1,2.65153,0.009077,0.143082,2.80455
