seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
379597890,0,0.0206,0.0123773,0.0093,1,0.757318,0.029426,0.146839,0.935567
379597890,1,0.0224,0.014358,0.011,1,0.197856,0.009488,0.153241,0.361426
379597890,2,0.0379,0.01716,0.0104,1,0.212153,0.009308,0.143863,0.366145
379597890,3,0.0379,0.0192973,0.0123,1,0.254784,0.009588,0.145697,0.411081
379597890,4,0.0358,0.0196,0.011,1,0.281505,0.010109,0.145727,0.438232
379597890,5,0.0427,0.020436,0.0116,1,0.289169,0.009969,0.140737,0.440687
379597890,6,0.0771,0.0228187,0.0122,1,0.322864,0.009688,0.146799,0.480152
379597890,7,0.0551,0.025466,0.0122,1,0.57934,0.011141,0.143082,0.734846
379597890,8,0.0999,0.0294893,0.0122,1,0.429375,0.009498,0.151528,0.591343
379597890,9,0.2135,0.0327973,0.0111,1,0.429435,0.009839,0.13688,0.577156
379597890,10,0.2132,0.0404173,0.0113,1,0.512073,0.009949,0.152149,0.675082
379597890,11,0.2138,0.0561207,0.0119,1,0.785502,0.010019,0.141168,0.93757
379597890,12,0.214,0.0672327,0.0108,1,1.3149,0.01049,0.146498,1.47355
379597890,13,0.2144,0.111571,0.0125,1,1.35524,0.009689,0.144875,1.51079
379597890,14,0.2146,0.128125,0.0132,1,2.25698,0.009448,0.307474,2.57485
379597890,15,0.2149,0.129577,0.0123,1,1.46446,0.009217,0.148192,1.62301
379597890,16,0.2148,0.115733,0.0117,1,1.28888,0.009418,0.142801,1.44202
379597890,17,0.2152,0.134088,0.0127,1,1.55648,0.009688,0.146699,1.71412
379597890,18,0.2151,0.138314,0.0118,1,1.46893,0.009388,0.144645,1.62387
379597890,19,0.2244,0.12818,0.0117,1,1.49129,0.009338,0.141248,1.64276
379597890,20,0.2248,0.140913,0.013,1,1.66615,0.009388,0.141719,1.81826
379597890,21,0.4102,0.1435,0.0105,1,1.47059,0.009868,0.142381,1.62366
379597890,22,0.4102,0.14143,0.0111,1,1.55027,0.009077,0.136299,1.6965
379597890,23,0.4102,0.176373,0.0111,1,1.83045,0.008857,0.134024,1.97412
379597890,24,0.4102,0.192756,0.0097,1,2.36768,0.008957,0.135287,2.51281
379597890,25,0.4102,0.182164,0.0111,1,1.87166,0.009468,0.137952,2.01995
379597890,26,0.4102,0.194792,0.0109,1,2.03894,0.009408,0.132913,2.18228
379597890,27,0.4102,0.193488,0.011,1,2.06404,0.009358,0.141629,2.21599
379597890,28,0.4102,0.156882,0.0116,1,1.94973,0.010129,0.143903,2.1052
379597890,29,0.4102,0.179325,0.012,1,1.82093,0.009959,0.134897,1.96677
379597890,30,0.4102,0.199704,0.011,1,2.09217,0.01029,0.143533,2.2472
379597890,31,0.4102,0.173874,0.0109,1,1.87637,0.009127,0.140988,2.02755
379597890,32,0.4102,0.199189,0.0113,1,2.0677,0.010049,0.140226,2.21921
379597890,33,0.4103,0.204461,0.0112,1,2.47297,0.009799,0.145086,2.62903
379597890,34,0.4102,0.199377,0.0108,1,2.12188,0.009608,0.142561,2.2751
379597890,35,0.4102,0.203548,0.0106,1,2.28098,0.009629,0.143893,2.4359
379597890,36,0.4102,0.195984,0.0112,1,2.04592,0.01024,0.141899,2.19933
379597890,37,0.4102,0.226327,0.0121,1,2.40245,0.009548,0.139515,2.5525
379597890,38,0.4102,0.205545,0.0108,1,2.42036,0.009789,0.142851,2.57424
379597890,39,0.4102,0.212809,0.0106,1,2.14702,0.010099,0.14729,2.30575
379597890,40,0.4102,0.183144,0.0108,1,2.00053,0.009818,0.133414,2.14513
379597890,41,0.4102,0.224133,0.0124,1,2.23711,0.010049,0.13725,2.38565
379597890,42,0.4102,0.22197,0.0106,1,2.45291,0.010049,0.148682,2.61287
379597890,43,0.4102,0.199055,0.0113,1,2.73796,0.009077,0.118174,2.86639
379597890,44,0.4102,0.226277,0.011,1,2.29081,0.009378,0.142771,2.44405
379597890,45,0.4102,0.229767,0.0107,1,2.39983,0.008466,0.149855,2.55916
379597890,46,0.4102,0.230121,0.0108,1,2.25835,0.009257,0.142291,2.41081
379597890,47,0.4102,0.226465,0.0148,1,2.30162,0.008716,0.155104,2.46625
379597890,48,0.4102,0.205934,0.0108,1,2.22088,0.008686,0.133754,2.36446
379597890,49,0.4102,0.258288,0.0112,1,2.72853,0.009237,0.140938,2.87964
379597890,50,0.4102,0.229866,0.0113,1,2.3085,0.009398,0.140086,2.45886
379597890,51,0.4102,0.223681,0.0106,1,2.27423,0.008957,0.143553,2.42756
379597890,52,0.4102,0.223967,0.0117,1,2.39809,0.009028,0.132622,2.54064
379597890,53,0.4102,0.238943,0.0108,1,2.59575,0.008416,0.135377,2.74037
379597890,54,0.4102,0.246209,0.0109,1,3.24474,0.008245,0.130468,3.38425
379597890,55,0.4102,0.24873,0.0114,1,2.76738,0.008516,0.138683,2.91545
379597890,56,0.4102,0.246756,0.0112,1,2.79038,0.008526,0.132101,2.93191
379597890,57,0.4102,0.238789,0.0116,1,2.50147,0.008396,0.138383,2.64917
379597890,58,0.4102,0.246289,0.0106,1,2.50626,0.008777,0.138162,2.65414
379597890,59,0.4102,0.227227,0.0112,1,2.46212,0.008977,0.138473,2.61043
379597890,60,0.4102,0.216488,0.0108,1,2.27528,0.009278,0.133554,2.41899
379597890,61,0.4102,0.243047,0.0112,1,2.53197,0.009208,0.134796,2.6768
379597890,62,0.4102,0.245151,0.0114,1,2.81344,0.008416,0.136098,2.9588
379597890,63,0.4102,0.20729,0.0109,1,2.2241,0.008937,0.140026,2.37389
379597890,64,0.4102,0.242738,0.0158,1,2.50861,0.009027,0.139956,2.65842
379597890,65,0.4102,0.252321,0.0108,1,2.74676,0.008186,0.14232,2.89803
379597890,66,0.4102,0.232337,0.0111,1,2.26451,0.009558,0.140326,2.41535
379597890,67,0.4102,0.264061,0.0106,1,2.8983,0.008165,0.140387,3.0477
379597890,68,0.4102,0.247975,0.0121,1,3.19158,0.008416,0.132412,3.33329
379597890,69,0.4102,0.251437,0.0161,1,2.50498,0.008857,0.1422,2.65682
379597890,70,0.4102,0.26359,0.0111,1,2.56076,0.009328,0.135888,2.70686
379597890,71,0.4102,0.233107,0.0107,1,2.33794,0.008486,0.136048,2.48333
379597890,72,0.4102,0.256599,0.0114,1,3.45738,0.008196,0.087506,3.554
379597890,73,0.4102,0.260931,0.0111,1,2.57399,0.010139,0.144915,2.73
379597890,74,0.4102,0.248677,0.0111,1,2.71005,0.009077,0.148703,2.8687
379597890,75,0.4102,0.259365,0.0106,1,2.84054,0.009037,0.141398,2.99176
379597890,76,0.4102,0.252105,0.0107,1,2.63634,0.008616,0.139435,2.7853
379597890,77,0.4102,0.255759,0.0113,1,2.56386,0.009027,0.138463,2.71224
379597890,78,0.4102,0.237011,0.0102,1,2.45513,0.009118,0.147921,2.61313
379597890,79,0.4102,0.256791,0.0113,1,2.87535,0.009158,0.13702,3.02239
379597890,80,0.4102,0.245014,0.0166,1,2.52561,0.009799,0.142941,2.67922
379597890,81,0.4102,0.249927,0.0108,1,2.58949,0.008617,0.137331,2.73622
379597890,82,0.4102,0.240237,0.012,1,3.56402,0.006693,0.095812,3.66858
379597890,83,0.4102,0.228413,0.0097,1,2.58342,0.009859,0.137822,2.7321
379597890,84,0.4102,0.277322,0.0109,1,2.95063,0.009328,0.146768,3.10769
379597890,85,0.4102,0.249792,0.0104,1,2.79312,0.008826,0.140608,2.94335
379597890,86,0.4102,0.250972,0.0106,1,2.86659,0.009188,0.141508,3.01814
379597890,87,0.4102,0.243893,0.0173,1,2.86043,0.009108,0.141709,3.01212
379597890,88,0.4102,0.255436,0.011,1,2.62278,0.009107,0.143743,2.77648
379597890,89,0.4102,0.25027,0.0158,1,2.4584,0.009198,0.148171,2.61672
379597890,90,0.4102,0.232258,0.0115,1,2.48734,0.008886,0.134466,2.63145
379597890,91,0.4102,0.253529,0.0144,1,3.29607,0.008406,0.133784,3.43907
379597890,92,0.4102,0.252097,0.0177,1,2.63784,0.009037,0.1368,2.78452
379597890,93,0.4102,0.219491,0.0108,1,2.22195,0.009769,0.141548,2.37417
379597890,94,0.4102,0.244465,0.0116,1,2.44314,0.008727,0.141859,2.5945
379597890,95,0.4102,0.24103,0.0106,1,2.57293,0.009288,0.137661,2.72076
379597890,96,0.4102,0.251587,0.0106,1,3.30763,0.005871,0.095261,3.40965
379597890,97,0.4102,0.253401,0.0108,1,2.62542,0.009498,0.143483,2.77943
379597890,98,0.4102,0.253419,0.0113,1,3.49101,0.009719,0.127031,3.62894
379597890,99,0.4102,0.243057,0.0111,1,2.87347,0.009488,0.143583,3.0276
379597890,100,0.4102,0.239541,0.0109,1,2.70656,0.009878,0.156608,2.87412
379597890,101,0.4102,0.270143,0.0112,1,2.9101,0.008947,0.139906,3.05997
379597890,102,0.4102,0.223141,0.0106,1,2.36812,0.009478,0.150406,2.52884
379597890,103,0.4102,0.256884,0.0106,1,2.76421,0.009148,0.138984,2.91319
379597890,104,0.4102,0.251437,0.0109,1,2.59499,0.009709,0.136188,2.74185
379597890,105,0.4102,0.24414,0.0125,1,2.56069,0.008957,0.142351,2.71276
