seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
359355164,0,2626.27,1274.75,126.507,1,9,14,9,14,153.279,0.057931,0.732325,154.082
359355164,1,4888.5,1529.04,436.174,1,9,14,9.00667,13.9867,146.687,0.032107,7.77961,154.511
359355164,2,5719.48,1836.22,784.356,1,9,14,9.01333,14.0067,158.433,0.032432,0.733006,159.211
359355164,3,4888.5,2125.57,122.472,1,9,14,9.06667,14.06,171.704,0.033326,0.733859,172.483
359355164,4,5745.36,2379.14,64.7525,1,9,14,9.11333,14.0333,230.514,0.026181,0.534089,231.086
359355164,5,9574.66,2363.93,445.026,1,9,14,9.08667,13.9533,176.246,0.022884,0.581011,176.86
359355164,6,12470.8,2548.64,173.286,1,10,15,9.04667,13.9,122.618,0.033684,0.705357,123.37
359355164,7,13868.6,2819.27,617.527,1,9,14,9.08667,14.0933,149.76,0.033935,0.764929,150.573
359355164,8,13890,3299.57,897.043,1,9,14,9.12667,14.0933,147.133,0.034748,0.734414,147.914
359355164,9,15232.1,3747.02,967.94,1,9,14,9.09333,13.9733,171.956,0.023808,0.441058,172.431
359355164,10,15232.1,3914.94,250.948,1,9,14,9.10667,14.0733,95.5344,0.035692,0.729605,96.3122
359355164,11,14496,4324.01,217.096,1,9,14,9.04667,14.0067,120.282,0.034797,0.71879,121.048
359355164,12,14957.2,5257.8,154.886,1,9,14,9.03333,14.0333,155.202,0.034773,0.703393,155.961
359355164,13,14860.8,5572.63,238.391,1,9,14,9.06667,14.0467,135.754,0.034279,0.741239,136.541
359355164,14,14940.3,6301.14,1052.89,1,9,14,9.02667,13.9533,130.069,0.033613,0.698402,130.814
359355164,15,15593,7637.82,1134.63,1,9,14,9.01333,13.9933,126.352,0.033807,0.753218,127.151
359355164,16,15676.4,8043.05,857.707,1,9,14,9.02667,14,145.446,0.039797,0.778367,146.278
359355164,17,15667.9,8108.84,685.22,1,9,14,9.05333,13.9867,145.773,0.03392,0.73497,146.554
359355164,18,15687.7,8710.45,312.593,1,9,13,9.06667,13.9867,135.595,0.035097,0.708076,136.351
359355164,19,15667.9,8765.82,957.286,1,9,14,9.01333,13.7067,147.227,0.026632,0.441957,147.705
359355164,20,15595.1,8207.22,404.603,1,9,14,9.01333,13.78,155.42,0.034348,0.72364,156.19
359355164,21,15675.7,7851.64,909.078,1,9,14,9.02667,13.5067,148.868,0.033447,0.697999,149.611
359355164,22,15417.5,8990.22,1130.13,1,9,14,9.05333,13.32,148.539,0.032388,0.704266,149.288
359355164,23,15481.3,9388.15,1072.19,1,9,12,9.02,13.3733,140.933,0.033043,0.702818,141.68
359355164,24,15641.9,9076.72,82.7463,1,9,14,9.03333,13.22,143.693,0.033554,0.737501,144.476
359355164,25,15638.3,9233.09,1106.27,1,9,13,9.05333,12.98,127.465,0.033814,0.744733,128.255
359355164,26,15633.9,9967.56,759.363,1,9,12,9.11333,13.06,151.161,0.027865,0.453988,151.653
359355164,27,15548.6,9680.79,927.77,1,10,14,9.15333,13,135.91,0.024305,0.448135,136.393
359355164,28,15698.7,9011.57,1133.54,1,9,13,9.28667,12.9667,138.747,0.024825,0.432117,139.215
359355164,29,15698.7,9500.73,788.688,1,9,13,9.18,12.62,134.538,0.03444,0.705651,135.291
359355164,30,15648.7,10645.4,1122.69,1,10,13,9.15333,12.5533,123.394,0.034933,0.722427,124.163
359355164,31,15648.7,9905.76,1050.12,1,10,13,9.26667,12.44,140.853,0.03515,0.74535,141.646
359355164,32,15638.2,9065.68,913.963,1,9,12,9.24667,12.32,136.556,0.034614,0.718085,137.32
359355164,33,15614.5,10207,964.403,1,9,11,9.06667,12.0667,147.463,0.038695,0.875878,148.392
359355164,34,15658.1,9577.68,1023.88,1,9,13,9.12667,12.2067,102.86,0.038262,0.892736,103.802
359355164,35,15719.7,9591.96,615.652,1,9,13,9.02667,11.94,161.069,0.035434,0.758135,161.875
359355164,36,15691.2,10267.2,1094.14,1,9,12,9.05333,11.8467,163.316,0.027578,0.468011,163.822
359355164,37,15666.4,10089.7,625.624,1,9,11,9.04667,11.6133,128.743,0.034364,0.699027,129.488
359355164,38,15635.6,10076.2,1163.31,1,9,13,9.08667,11.66,130.127,0.034651,0.731796,130.909
359355164,39,15644.5,11123,1066.55,1,9,12,9.14,11.56,132.882,0.035212,0.754135,133.683
359355164,40,15643,9193.59,1006.5,1,9,12,9.14,11.4733,152.521,0.035604,0.719586,153.288
359355164,41,15643,11255.9,1005.3,1,9,12,9.07333,11.4333,165.216,0.024496,0.593424,165.843
359355164,42,15684.5,10768.1,417.76,1,9,13,9.05333,11.4333,132.752,0.035734,0.774277,133.574
359355164,43,15658.1,9973.51,816.347,1,9,12,9.06667,11.54,140.939,0.034939,0.738431,141.724
359355164,44,15627.3,11035.8,759.845,1,9,12,9.17333,11.3667,137.254,0.035404,0.723614,138.025
359355164,45,15650.4,10559.4,604.81,1,9,13,9.25333,11.6,141.447,0.034779,0.764477,142.259
359355164,46,15670.2,11316.6,1098.13,1,9,12,9.19333,11.5133,138.452,0.03519,0.742708,139.241
359355164,47,15649.7,10915.1,994.404,1,9,13,9.18,11.58,115.777,0.035994,0.715845,116.541
359355164,48,15648.4,11550.8,887.508,1,9,10,9.15333,11.42,140.923,0.038906,0.912663,141.887
359355164,49,15666.6,11567.3,987.059,1,9,11,9.09333,11.4733,161.218,0.034762,0.73436,162
359355164,50,15697.2,11515.6,1010.7,1,9,12,9.1,11.2533,158.201,0.034544,0.772703,159.021
359355164,51,15708.7,11437,905.34,1,9,11,9.20667,11.56,150.135,0.035328,0.800689,150.983
359355164,52,15677.3,11755.1,946.74,1,9,12,9.16,11.3,136.28,0.034657,0.743116,137.07
359355164,53,15669.2,11276.2,988.015,1,9,11,9.23333,11.3667,130.6,0.024823,0.458119,131.093
359355164,54,15681.8,11711.3,946.588,1,9,12,9.16,11.1733,132.345,0.035727,0.739879,133.133
359355164,55,15700.7,12302,1083.21,1,9,12,9.08,11.0267,136.256,0.034575,0.706045,137.009
359355164,56,15678.3,12046.7,932.171,1,9,9,9.09333,10.9067,178.968,0.035504,0.7545,179.769
359355164,57,15681.1,11463.4,278.097,1,9,9,9.14667,10.9267,160.136,0.035535,0.733695,160.919
359355164,58,15681.1,12264.8,901.28,1,9,9,9.03333,10.5867,173.822,0.038868,0.784405,174.658
359355164,59,15691.2,11590.5,631.946,1,9,10,9.06667,10.64,162.957,0.036261,0.763785,163.769
