seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
91825436,0,2541.38,1313.76,121.417,1,9,14,9,14,133.289,0.049789,0.700408,134.052
91825436,1,2668.1,1512.65,100.421,1,9,14,9.03333,14.0133,151.381,0.030546,0.721007,152.145
91825436,2,4596.41,1691.75,37.6207,1,9,14,9.1,14.0867,164.206,0.02323,0.514655,164.756
91825436,3,14203,2137.88,316.532,1,9,14,9.16,14.1333,153.503,0.032236,0.775518,154.322
91825436,4,13632.1,2608.71,623.557,1,9,14,9.28,14.48,121.975,0.033679,0.881319,122.903
91825436,5,13544.1,3190.09,73.1426,1,9,12,9.33333,14.36,158.98,0.035047,0.889009,159.917
91825436,6,15290.1,4255.49,245.059,1,9,13,9.32667,14.0667,170.856,0.027092,0.475316,171.369
91825436,7,15381.4,5686.27,1031.54,1,9,13,9.38667,13.9467,104.857,0.036837,0.855787,105.764
91825436,8,15381.4,6481.34,1000.79,1,9,13,9.41333,13.8867,151.153,0.033846,0.677201,151.876
91825436,9,14855.9,6951.03,909.692,1,11,14,9.55333,14.0267,126.252,0.03613,2.97169,129.273
91825436,10,15466.5,6888.28,609.559,1,9,12,9.86,14.24,146.822,0.037373,0.971551,147.844
91825436,11,15131.4,6857.52,910.567,1,10,14,10.14,14.4733,167.197,0.030358,0.573874,167.813
91825436,12,15607.2,7939.03,1074.76,1,11,15,10.1133,14.2133,133.744,0.039362,0.997287,134.794
91825436,13,15629.3,8697.82,658.447,1,9,12,10.2667,14.42,206.445,0.040405,1.06185,207.562
91825436,14,15629.3,7938.99,700.471,1,9,12,10.4,15.0733,132.355,0.043955,0.976208,133.389
91825436,15,15519.6,8597.45,859.234,1,10,14,10.46,15.46,164.542,0.04062,0.995089,165.592
91825436,16,15491.4,8786.61,944.676,1,11,17,10.54,15.34,126.387,0.042635,0.981867,127.426
91825436,17,15374.9,8486.13,917.999,1,10,14,10.3067,14.6067,143.705,0.03023,0.666805,144.413
91825436,18,15596.4,9092.57,919.011,1,10,13,10.3333,14.7933,154.103,0.041348,0.914697,155.074
91825436,19,15732.4,9247.6,713.383,1,10,12,10.1933,14.36,118.457,0.041262,1.00567,119.519
91825436,20,15659.4,8024.11,958.888,1,10,14,10.0933,14.22,167.038,0.0419,0.786032,167.881
91825436,21,15601.4,9141.34,842.22,1,10,12,10.2333,14.6,128.111,0.042047,0.99562,129.163
91825436,22,15601.4,8980.53,674.431,1,10,12,10.16,14.1933,139.728,0.029074,0.57656,140.346
91825436,23,15640.6,9139.31,923.8,1,11,17,10.24,13.98,130.354,0.041412,1.03534,131.445
91825436,24,15653.5,10010.3,622.145,1,10,14,10.36,13.8867,139.26,0.042309,1.01534,140.331
91825436,25,15662.2,10580.8,942.665,1,11,17,10.2933,13.6,182.299,0.031529,0.612952,182.955
91825436,26,15662.2,11387.8,363.262,1,11,17,10.48,14.2267,168.014,0.042241,1.06453,169.136
91825436,27,15706.7,10566.1,932.649,1,11,18,10.3333,13.7133,144.193,0.042452,1.03837,145.29
91825436,28,15695.6,11976.3,653.231,1,11,16,10.4733,14.0467,143.93,0.032765,0.603236,144.578
91825436,29,15669,11269,904.886,1,10,12,10.32,13.28,122.711,0.039836,1.05573,123.821
91825436,30,15633.7,11104.5,887.694,1,10,11,10.3333,13.56,153.107,0.041475,0.970208,154.133
91825436,31,15666.6,11100.7,496.137,1,10,13,10.4733,13.48,161.46,0.030813,0.614266,162.118
91825436,32,15666.6,11407.4,541.247,1,10,13,10.4933,13.9933,120.515,0.030532,1.0857,121.644
91825436,33,15649.4,11656.6,857.066,1,11,17,10.5533,14.1267,148.08,0.049355,1.0362,149.184
91825436,34,15670.6,11178.2,371.329,1,10,13,10.76,14.9867,178.974,0.03264,0.639298,179.66
91825436,35,15665.3,11339.8,765.259,1,10,12,10.6667,14.1733,155.106,0.046273,1.06419,156.232
91825436,36,15669.9,11382.3,540.629,1,11,16,10.68,14.4133,149.898,0.042747,1.41194,151.368
91825436,37,15681.9,12100.7,676.135,1,11,14,10.7667,14.8,143.271,0.049498,3.21683,146.555
91825436,38,15668.4,11243.8,1045.48,1,11,14,10.8667,15.6533,181.96,0.129177,1.20811,183.419
91825436,39,15662,11266.1,905.143,1,10,12,10.9267,15.3333,186.435,0.050527,1.3384,187.84
91825436,40,15683.9,11290.6,999.086,1,11,15,10.9667,15.5067,152.173,0.044536,1.10711,153.343
91825436,41,15675.9,11292.2,704.036,1,11,16,10.92,15.0333,142.464,0.04228,1.05963,143.582
91825436,42,15727.8,10958,498.091,1,11,16,10.8733,15.08,163.738,0.03539,0.694522,164.483
91825436,43,15673.6,11918.8,889.567,1,11,19,10.9333,14.7867,130.495,0.046758,1.18924,131.749
91825436,44,15725.5,11543.4,626.141,1,11,16,11.22,15.3933,159.691,0.045284,1.12065,160.874
91825436,45,15703.5,11147,615.542,1,10,11,11.3667,15.5733,169.274,0.048184,1.11903,170.459
91825436,46,15703.5,10549.2,816.264,1,10,11,11.12,14.4,172.627,0.038996,0.644759,173.325
91825436,47,15655.2,11530.8,712.575,1,11,16,11.0333,14.2867,127.567,0.045002,1.2065,128.835
91825436,48,15661.2,12119.2,1039.35,1,11,14,10.9667,14.08,135.858,0.032803,0.678922,136.583
91825436,49,15696.7,12095.5,786.2,1,12,16,11.0267,14.16,150.138,0.045379,1.07256,151.273
91825436,50,15717.4,11738.6,939.315,1,11,13,11.32,14.8133,132.394,0.046249,1.14884,133.605
91825436,51,15745.6,12028.6,507.384,1,12,16,11.2533,14.6067,194.914,0.05824,1.20734,196.228
91825436,52,15745.6,12112.8,903.439,1,12,16,11.28,14.64,174.525,0.035716,0.712125,175.288
91825436,53,15733.4,11550.9,889.192,1,12,16,11.4,14.7333,150.01,0.04625,1.16713,151.24
91825436,54,15733.2,11389.4,314.282,1,12,16,11.6533,14.6933,172.077,0.048613,2.1153,174.258
91825436,55,15763.8,11442.1,371.958,1,12,18,11.6867,13.8867,163.485,0.046498,1.12268,164.67
91825436,56,15671.6,11054.1,41.4778,1,11,11,11.7,13.9467,175.798,0.035528,0.690181,176.538
91825436,57,15706.3,11485.6,903.565,1,11,13,11.5533,13.54,132.076,0.04542,1.1426,133.279
91825436,58,15654.6,10540.4,54.7053,1,13,17,11.6733,14.32,133.897,0.069093,1.08931,135.079
91825436,59,15696.5,11327.8,936.273,1,13,17,11.8067,14.48,142.9,0.048401,1.64177,144.608
91825436,60,15730.6,10738.3,895.299,1,13,17,11.9333,14.9867,129.864,0.046955,1.68683,131.615
91825436,61,15736.6,11419.3,869.798,1,13,17,12.4867,16.3067,167.421,0.033416,0.73628,168.207
91825436,62,15738.1,11135.7,789.031,1,11,16,12.72,16.52,134.924,0.0567,1.64337,136.642
91825436,63,15738.1,10950.4,997.742,1,11,16,12.4933,16.3667,140.143,0.05005,1.21669,141.427
91825436,64,15708.3,10560.2,420.943,1,13,17,12.5867,16.26,176.474,0.05105,1.27357,177.818
91825436,65,15699.5,11396.2,699.818,1,13,19,12.7333,16.8467,141.919,0.051093,1.36652,143.355
91825436,66,15722.2,10608.1,499.404,1,13,17,12.8533,17.14,162.693,0.064034,1.26166,164.036
91825436,67,15707.6,11106.9,108.249,1,13,16,13.0733,17.4867,164.886,0.041071,0.830359,165.774
91825436,68,15727.5,11600.2,177.314,1,14,21,13.1533,17.6133,117.817,0.051415,1.33063,119.22
91825436,69,15736.3,10957.4,1014.85,1,14,18,13.1867,17.36,162.559,0.03773,0.838775,163.454
91825436,70,15691.3,11046.7,400.499,1,14,19,13.36,17.48,157.262,0.050208,1.31584,158.647
91825436,71,15689.4,10392.8,995.237,1,14,18,13.4067,17.3,162.338,0.054876,3.4488,165.861
91825436,72,15679.5,11218.7,633.046,1,14,17,13.52,17.6733,164.618,0.051382,1.43043,166.119
91825436,73,15737.2,11011.4,522.621,1,13,17,13.8667,18.3533,181.851,0.051862,1.38352,183.307
91825436,74,15737.2,11954.1,980.274,1,13,17,13.9667,18.68,180.337,0.03864,0.922187,181.316
91825436,75,15769.2,10280.9,920.321,1,14,20,13.9133,18.6267,180.729,0.056272,2.10614,182.911
91825436,76,15733.5,10379.3,915.759,1,14,20,14.16,19.4867,154.607,0.058287,1.54661,156.233
91825436,77,15725.9,10639.2,887.989,1,15,20,14.04,18.7067,175.818,0.060983,1.81149,177.712
91825436,78,15798.1,10935.7,466.208,1,15,22,14.1133,18.5867,162.835,0.053657,1.38846,164.297
91825436,79,15789.2,11284.7,659.477,1,15,22,13.9467,18.5467,163.534,0.041773,0.895559,164.489
91825436,80,15768.6,12317.1,961.224,1,15,22,14.0733,18.6533,137.847,0.064355,1.42091,139.355
91825436,81,15729.7,12018.9,1181.98,1,15,18,13.9533,18.18,164.409,0.058279,3.84403,168.332
91825436,82,15713.6,12174.6,892.659,1,15,19,14.06,17.66,176.355,0.035504,0.888242,177.295
91825436,83,15697,12153.6,680.229,1,13,15,14.2933,17.8333,143.817,0.05714,1.41177,145.305
91825436,84,15715.9,12229.5,676.845,1,14,14,14.2,17.1067,151.019,0.05966,1.38213,152.481
91825436,85,15691.8,11866.8,680.433,1,15,18,14.1133,16.84,189.085,0.044645,0.840387,189.989
91825436,86,15716.1,11840.6,619.473,1,15,17,14,16.38,135.953,0.055094,1.44117,137.468
91825436,87,15713,11067.4,940.024,1,14,17,14.3533,16.8933,159.079,0.06244,1.47165,160.634
91825436,88,15713,11564.6,892.662,1,14,17,14.22,16.7133,182.551,0.03739,0.898174,183.504
91825436,89,15695.6,11250.6,706.358,1,15,16,14.4667,17.02,148.791,0.056151,1.49276,150.361
91825436,90,15704.8,11414.8,200.91,1,16,20,14.56,16.9333,162.556,0.071373,3.17754,165.827
91825436,91,15717.9,11360.8,428.39,1,16,20,14.5867,17.26,166.012,0.06395,1.37996,167.479
91825436,92,15722.9,11075,559.069,1,16,18,14.6867,17.3267,129.052,0.05712,1.61597,130.746
91825436,93,15726.3,11231,1002.46,1,15,15,15.1267,18.3267,175.194,0.057792,1.54099,176.814
91825436,94,15733.9,11167.3,798.07,1,15,21,15.3267,18.3133,178.547,0.058975,1.54078,180.169
91825436,95,15755.4,11288.8,842.847,1,15,20,15.42,18.68,170.589,0.059685,1.67735,172.348
91825436,96,15695.1,11282,850.03,1,15,19,15.66,19.0267,139.305,0.068238,1.68341,141.084
91825436,97,15727.4,11130.2,305.416,1,16,18,15.6733,18.6867,189.416,0.069813,1.9723,191.48
91825436,98,15702.2,11605.9,953.235,1,16,17,15.76,18.6,182.385,0.069664,1.73604,184.213
91825436,99,15741.4,12192.2,795.155,1,15,20,15.78,18.54,180.723,0.042913,1.04838,181.834
91825436,100,15736.3,11136.4,485.412,1,16,17,15.8667,18.7867,186.396,0.062008,1.69352,188.177
91825436,101,15736.3,11827.9,912.068,1,16,17,15.9533,18.94,158.069,0.053478,1.06701,159.212
91825436,102,15736,11692,416.604,1,16,18,15.8333,18.6267,222.551,0.047954,1.28841,223.908
91825436,103,15705.5,10921.4,503.618,1,15,18,15.8067,18.38,147.047,0.063627,1.57578,148.711
91825436,104,15708.6,10122.4,895.548,1,16,19,15.72,18.4733,144.572,0.04608,1.0389,145.677
91825436,105,15715.2,10821.6,863.017,1,16,18,15.7067,18.26,161.998,0.062709,1.74684,163.83
91825436,106,15724.7,10625.8,668.158,1,16,18,15.6267,18.4467,162.501,0.061395,1.62894,164.215
91825436,107,15725,10941.5,760.098,1,17,18,15.6733,18.5267,165.043,0.063734,1.81603,166.946
91825436,108,15730,11085.3,281.314,1,17,18,15.9067,19.2067,181.549,0.069895,1.62823,183.271
91825436,109,15756.6,11766.1,964.957,1,16,21,15.8267,18.7467,153.081,0.063582,1.74339,154.909
91825436,110,15705.1,10369.7,965.744,1,16,21,15.8267,18.8333,131.273,0.077843,1.72517,133.098
91825436,111,15690.6,11018.1,69.5339,1,16,21,15.7533,18.7467,191.15,0.048359,0.984643,192.203
91825436,112,15688,12195.2,890.578,1,16,18,15.64,18.5733,179.77,0.070492,1.66756,181.532
91825436,113,15678.3,10666.5,982.334,1,15,18,15.34,18.5133,143.049,0.061314,1.65085,144.782
91825436,114,15657.1,11407.6,909.605,1,15,17,15.2867,18.4733,153.818,0.067729,2.48984,156.401
91825436,115,15720.2,10665.1,21.3157,1,15,20,15.2067,18.5533,189.773,0.073144,1.26431,191.143
91825436,116,15699.5,11717.2,17.8491,1,15,19,15.2333,18.88,172.19,0.043283,1.19268,173.446
91825436,117,15691,10901,742.615,1,15,17,15.36,18.98,131.522,0.076344,1.9645,133.588
91825436,118,15704.1,11542.6,59.7568,1,16,18,15.2667,18.58,198.211,0.063038,1.67148,199.968
91825436,119,15717.1,11200.5,1002.57,1,15,16,15.3067,18.5267,184.582,0.061407,1.62548,186.293
91825436,120,15698,11296.3,683.696,1,15,16,15.2267,18.5933,171.653,0.045173,1.09278,172.809
91825436,121,15690.7,11131.7,975.293,1,15,20,15.4,18.98,144.579,0.062492,1.72662,146.394
91825436,122,15688.5,12071.6,801.516,1,15,15,15.42,18.8133,147.371,0.063717,1.69416,149.151
91825436,123,15678.6,10413.9,448.764,1,16,17,15.3867,18.9333,170.755,0.074028,2.2342,173.086
91825436,124,15688.7,10787.7,205.497,1,16,23,15.3867,18.92,186.855,0.045011,1.12286,188.042
91825436,125,15728.2,11342.8,525.33,1,16,21,15.5,20.0667,186.828,0.064425,1.69869,188.613
