seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
743744835,0,3606.31,1343.77,300.388,1,9,14,9,14,126.56,0.057066,0.71828,127.347
743744835,1,5316.04,1635.84,240.423,1,9,14,9.02667,14.0267,120.126,0.046918,0.748343,120.934
743744835,2,5117.06,1759.3,79.9999,1,9,14,9.02667,14.0267,147.311,0.032786,0.748333,148.104
743744835,3,6120.22,2062.11,3.22034,1,9,14,9.03333,14.0133,132.833,0.032968,0.752007,133.629
743744835,4,6316.67,2346.69,61.36,1,9,14,9.07333,14.0267,142.966,0.034119,0.772202,143.785
743744835,5,12070.5,2638.16,478.75,1,9,14,9.09333,14.14,120.661,0.036551,0.719704,121.43
743744835,6,13196.5,3047.94,22.9266,1,9,13,9.16,14.2667,122.384,0.03318,0.789165,123.217
743744835,7,14495.3,3524.33,418.294,1,9,14,9.43333,14.74,128.153,0.034891,0.692503,128.891
743744835,8,14860.7,4270.74,910.785,1,9,14,9.37333,14.56,140.314,0.034888,0.776708,141.138
743744835,9,14790.2,4847.32,967.119,1,9,13,9.33333,14.3267,126.344,0.034731,0.754276,127.145
743744835,10,15675.7,5644.76,965.661,1,9,14,9.2,13.9867,116.833,0.034975,0.691196,117.571
743744835,11,15711.6,6830.83,979.541,1,9,14,9.17333,13.8467,132.043,0.033553,2.73409,134.822
743744835,12,15711.6,6802.28,1023.39,1,9,14,9.01333,13.3667,126.693,0.033616,0.754995,127.493
743744835,13,15401.7,7305.58,1037.66,1,9,14,9.03333,13.4933,111.969,0.033175,0.728479,112.742
743744835,14,15401.7,8688.93,790.615,1,9,14,9.06667,13.2867,122.441,0.033685,0.728542,123.215
743744835,15,15685.9,8914.6,591.484,1,9,13,9.02667,13.1133,137.516,0.034733,0.739007,138.3
743744835,16,15690.6,8621.19,920.081,1,9,13,9.06667,13.0267,133.183,0.04173,0.953468,134.192
743744835,17,15540.8,9515.58,857.001,1,9,13,9.06667,13.2133,126.595,0.023202,0.445406,127.073
743744835,18,15592.8,8704.76,983.949,1,9,13,9.08667,13.0333,179.715,0.034976,0.691693,180.455
743744835,19,15672,9224.63,244.715,1,9,13,9.15333,12.96,116.604,0.033867,0.735261,117.385
743744835,20,15651.3,10048.4,897.456,1,9,12,9.23333,12.6667,125.359,0.035424,2.76514,128.172
743744835,21,15653.8,10298.9,868.988,1,9,11,9.17333,12.46,131.472,0.026081,1.91362,133.422
743744835,22,15568,10148.2,956.494,1,9,11,9.12,12.1,134.352,0.033916,0.71004,135.108
743744835,23,15617.8,10432.7,167.775,1,9,13,9.04667,11.82,147.201,0.033469,0.720707,147.967
743744835,24,15673,10453.4,786.382,1,9,12,9.02667,11.7667,113.182,0.034175,0.838607,114.066
743744835,25,15615,10482.4,885.89,1,9,11,9.03333,11.7467,148.761,0.034813,0.725352,149.532
743744835,26,15707.9,11709.2,1090.55,1,9,12,9.01333,11.7867,135.949,0.034432,0.488131,136.483
743744835,27,15707.9,10757,911.309,1,9,12,9.03333,11.9333,130.787,0.027064,0.453007,131.277
743744835,28,15742.4,10446.3,940.218,1,9,12,9.04,11.7467,124.597,0.023343,0.46337,125.093
743744835,29,15757.6,9879.34,734.611,1,9,12,9.08,11.8333,120.394,0.032331,0.750836,121.188
743744835,30,15757.6,10024.8,646.964,1,9,12,9.05333,11.78,127.771,0.033143,0.74413,128.56
743744835,31,15682.5,10587.1,565.825,1,9,13,9.06,11.5867,106.741,0.033544,0.762046,107.548
743744835,32,15767.3,10885.1,905.951,1,9,11,9.03333,11.74,130.143,0.035282,0.772656,130.963
743744835,33,15596.8,10062.1,684.961,1,9,12,9.03333,11.72,142.895,0.025494,0.452954,143.382
743744835,34,15664.3,10869.8,66.2864,1,9,13,9.01333,11.62,177.213,0.026895,0.439206,177.689
743744835,35,15680.3,11181.7,814.663,1,9,13,9.02667,11.4933,129.664,0.034403,0.722601,130.433
743744835,36,15591.5,10785,1068.77,1,9,12,9.02667,11.7467,127.172,0.033973,0.717806,127.935
743744835,37,15639.2,10436.1,327.78,1,9,10,9.02667,11.62,110.709,0.033487,0.742077,111.5
743744835,38,15714.1,11036.1,817.064,1,9,11,9.02,11.3933,116.1,0.033881,0.726319,116.872
743744835,39,15666.8,11169.9,648.063,1,9,11,9.06667,11.4333,203.844,0.027209,0.456208,204.337
743744835,40,15682.2,11949.7,858.018,1,9,12,9.02667,11.24,94.9306,0.039449,0.722294,95.7023
743744835,41,15699.6,11316.1,845.274,1,9,11,9.04667,11.36,120.33,0.032921,0.709465,121.084
743744835,42,15699.6,11485.8,261.996,1,9,11,9.02,11.3867,127.678,0.033789,0.718539,128.442
743744835,43,15725.4,12016.6,914.534,1,9,11,9.02667,11.3467,140.401,0.035115,0.762653,141.21
743744835,44,15748.1,12381.1,1131.84,1,9,11,9.07333,11.2867,118.478,0.034341,0.714318,119.238
743744835,45,15748.1,11240.1,905.194,1,9,11,9.00667,11.4,123.869,0.033689,0.744047,124.659
743744835,46,15753.8,11078.1,876.198,1,9,12,9.04,11.2933,154.694,0.027484,0.438504,155.178
743744835,47,15776.5,11360.2,916.979,1,9,13,9.02,11.4467,181.065,0.027672,0.451419,181.554
743744835,48,15760.7,11877,102.997,1,9,11,9.01333,11.3467,142.523,0.034728,0.751455,143.321
743744835,49,15789.8,11559.4,1103.06,1,9,11,9.04667,11.3067,152.295,0.034683,0.735086,153.077
743744835,50,15744.6,11544.3,1055.85,1,9,11,9.08,11.5067,141.026,0.023942,0.443517,141.506
743744835,51,15744.6,11482.2,430.461,1,9,11,9.02,11.5467,105.3,0.035702,0.734591,106.082
743744835,52,15712.2,11736.8,1108.98,1,9,12,9.02,11.5,128.062,0.034353,0.703971,128.813
743744835,53,15713.4,11838,1055.71,1,9,11,9.01333,11.52,125.72,0.034249,0.75508,126.522
743744835,54,15713.6,11336.3,970.352,1,9,11,9.02,11.4267,125.755,0.033374,0.717397,126.518
743744835,55,15737.4,12082.3,338.679,1,9,10,9.02667,11.2733,129.564,0.034027,0.75135,130.361
743744835,56,15721.2,11356,1193.02,1,9,9,9.02667,11.1133,104.151,0.041606,0.771905,104.977
743744835,57,15684.5,11087,919.347,1,9,12,9.04667,10.9533,154.914,0.0283,0.462409,155.416
743744835,58,15725.1,11115.2,926.153,1,9,10,9.07333,11.1067,123.718,0.023293,0.459923,124.211
743744835,59,15761.5,11996,503.337,1,9,10,9.02667,10.8467,125.869,0.03537,0.746132,126.663
743744835,60,15729.5,12033.9,1016.01,1,9,9,9.04,10.7,147.782,0.039892,0.877835,148.712
743744835,61,15744.7,12538.6,943.11,1,9,9,9.02,10.6733,121.252,0.039952,1.29129,122.596
743744835,62,15738.2,11652.3,978.3,1,9,9,9.02,10.4933,246.313,0.025568,0.558229,246.91
743744835,63,15750.4,11683,960.3,1,9,11,9.02,10.5067,138.6,0.038461,0.783432,139.435
743744835,64,15756.1,12407.4,895.627,1,9,11,9.05333,10.5733,158.904,0.02908,0.46111,159.406
743744835,65,15762.4,12118.8,1115.7,1,9,11,9.02,10.72,126.484,0.033935,0.68268,127.214
743744835,66,15733.9,11685.2,1067.62,1,9,11,9.04,10.4933,123.69,0.036767,2.7165,126.459
743744835,67,15750.1,11561.9,1029.5,1,9,10,9.03333,10.6133,129.904,0.033928,0.74265,130.693
743744835,68,15746.7,11860,1063,1,9,10,9.01333,10.4133,119.974,0.033265,0.711365,120.73
743744835,69,15760.8,12153.7,1004.62,1,9,9,9.04,10.4067,128.374,0.034862,0.70579,129.127
743744835,70,15728.9,11857.8,939.997,1,9,10,9.08,10.68,100.951,0.032965,0.746109,101.74
743744835,71,15709.1,11422.5,112.216,1,9,11,9.1,10.7733,128.583,0.036879,0.757903,129.39
743744835,72,15717.5,11732.9,1058.28,1,9,11,9.20667,11.1733,119.891,0.035318,0.761723,120.701
743744835,73,15731.3,11027.4,604.479,1,10,12,9.12,10.7467,151.241,0.035353,0.747773,152.038
743744835,74,15724.2,11877.1,1250.07,1,9,10,9.18667,10.58,126.342,0.034985,0.744464,127.134
743744835,75,15728.1,10264.4,996.477,1,9,12,9.14,10.36,128.849,0.034096,0.752877,129.648
743744835,76,15738.1,11161.7,1027.38,1,9,10,9.16667,10.4133,121.62,0.034584,0.781115,122.447
743744835,77,15739.7,11338.8,727.471,1,9,10,9.24,10.5533,116.722,0.034687,0.739926,117.509
743744835,78,15739.2,11021.5,892.485,1,9,11,9.27333,10.2067,113.453,0.035218,0.836854,114.337
743744835,79,15792.6,9611.09,995.618,1,9,9,9.42,10.0933,112.73,0.040526,0.715048,113.498
743744835,80,15732.6,10660.8,926.298,1,9,11,9.29333,10.0733,135.086,0.035251,0.736244,135.87
743744835,81,15734.5,10018.4,1020.32,1,9,9,9.22,10.3333,116.592,0.034779,0.77705,117.415
743744835,82,15743.7,11458.2,431.537,1,9,12,9.3,10.6333,115.227,0.036669,0.79725,116.073
743744835,83,15734.5,12317.7,1000.37,1,9,9,9.20667,10.4133,117.634,0.035508,0.734855,118.417
743744835,84,15731.4,11134,911.154,1,9,12,9.09333,10.6333,141.565,0.034935,0.748027,142.359
743744835,85,15731.4,12109.3,995.312,1,9,12,9.14667,10.5333,117.66,0.034906,0.792961,118.499
743744835,86,15755.5,12402,1017.13,1,9,11,9.16,10.6533,143.716,0.035678,0.789135,144.553
743744835,87,15744,12172.2,1033.45,1,9,9,9.27333,10.88,138.219,0.03616,0.801407,139.069
743744835,88,15739.4,11535.1,965.937,1,9,10,9.3,10.46,123.556,0.034693,0.764203,124.368
743744835,89,15739.4,11521,1119.28,1,9,10,9.42,10.7867,131.551,0.036383,0.762881,132.363
743744835,90,15753.8,12134.7,1037.99,1,9,10,9.43333,10.5067,123.436,0.034916,0.758997,124.243
743744835,91,15753.8,12387.6,899.259,1,9,10,9.54,11.0267,144.794,0.046908,0.825342,145.68
743744835,92,15755.1,11668.9,967.713,1,9,11,9.48,10.8533,122.162,0.036808,0.8574,123.069
743744835,93,15742.7,11218.8,928.119,1,9,11,9.62,11.0267,103.967,0.038186,0.904768,104.922
743744835,94,15714.1,11546,910.961,1,11,13,9.83333,11.54,176.122,0.036153,0.826226,176.999
743744835,95,15708.4,11490.1,962.072,1,10,11,10.0867,11.9267,148.456,0.031131,0.599191,149.1
743744835,96,15703.3,11387.5,1000.14,1,10,11,10.1267,12.1933,156.634,0.041622,1.02452,157.713
743744835,97,15704.8,11274.3,982.373,1,10,12,10.1733,11.82,149.508,0.035452,0.870974,150.426
