seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
815815602,0,3161.89,1323.41,80.0665,1,9,14,9,14,124.541,0.06085,0.693083,125.307
815815602,1,3292.13,1559.38,72.2248,1,9,14,9.01333,14.0067,128.571,0.033461,0.765718,129.383
815815602,2,3795.51,1717.86,7.61237,1,9,14,9.04,14.0133,154.512,0.032892,0.784539,155.341
815815602,3,13738.8,1975.21,247.06,1,9,14,9.08,14.08,157.298,0.037058,0.550633,157.897
815815602,4,14561.2,2360.57,1039.7,1,9,14,9.05333,14,147.342,0.027157,0.426311,147.806
815815602,5,14561.2,2778.31,994.232,1,9,14,9.04667,13.9667,136.792,0.033706,0.743639,137.581
815815602,6,13270.6,3096,1027.42,1,9,14,9.01333,13.9667,106.974,0.032782,0.69212,107.711
815815602,7,14388.9,4237.71,10.4445,1,9,14,9.04,14.0133,137.187,0.032752,0.714376,137.946
815815602,8,15453,4777.2,1015.52,1,9,14,9.08667,14.06,139.734,0.035196,0.752209,140.534
815815602,9,15674,5823.25,1091.36,1,9,14,9.09333,13.98,142.563,0.03402,0.751492,143.365
815815602,10,15674,5419.79,503.844,1,9,14,9.18,13.96,132.666,0.024006,0.467485,133.171
815815602,11,15271.2,5982.6,904.209,1,9,14,9.28,14,98.0116,0.032793,0.776882,98.8327
815815602,12,15447.8,6842.96,996.739,1,10,16,9.27333,13.9,150.227,0.036532,0.776124,151.052
815815602,13,15674.7,7192.68,260.119,1,9,14,9.26667,13.88,143.581,0.034916,2.77662,146.406
815815602,14,15674.7,7250.31,494.558,1,9,14,9.28667,13.8133,151.103,0.035097,1.0528,152.204
815815602,15,15726.5,8413.65,1088.44,1,9,14,9.23333,13.4733,218.045,0.036577,0.680685,218.775
815815602,16,15620.7,8089.26,518.615,1,11,16,9.26,13.2933,81.832,0.024513,0.507206,82.3748
815815602,17,15673.4,9096.53,888.445,1,11,16,9.46,13.22,106.409,0.036362,0.765384,107.222
815815602,18,15706.2,9611.62,216.971,1,9,13,9.29333,12.7667,116.872,0.035626,0.742348,117.663
815815602,19,15665.1,10081.6,967.327,1,9,10,9.17333,12.1333,98.9694,0.035114,0.784583,99.8013
815815602,20,15687.4,10026.8,916.29,1,9,12,9.08,11.4867,147.055,0.035484,0.78331,147.886
815815602,21,15515.4,9179.98,1017.65,1,9,13,9.02667,11.44,135.779,0.028149,0.490861,136.308
815815602,22,15673.1,9688.48,957.399,1,9,11,9.03333,11.46,104.886,0.035153,0.684323,105.618
815815602,23,15741.6,10790.4,918.188,1,9,11,9.03333,11.34,125.385,0.037123,0.80871,126.243
815815602,24,15642.8,10550.6,914.057,1,9,12,9.02667,11.2867,135.12,0.035959,0.740389,135.908
815815602,25,15700.6,11583.2,1008.87,1,9,12,9.00667,11.2,124.573,0.034765,0.703795,125.324
815815602,26,15700.6,11581.7,923.675,1,9,12,9.09333,11.0533,111.662,0.033311,0.767074,112.474
815815602,27,15668.5,11192.2,900.265,1,9,10,9.08667,11.0267,131.846,0.035488,0.692246,132.586
815815602,28,15652.2,11502.4,964.167,1,9,10,9.06,10.8467,130.674,0.026541,0.482501,131.193
815815602,29,15587.7,10785.2,29.2208,1,9,10,9.09333,10.7933,119.375,0.035087,0.759627,120.181
815815602,30,15617.6,11119.5,829.712,1,9,10,9.09333,10.42,122.146,0.034997,0.768954,122.961
815815602,31,15617.6,10289.3,963.485,1,9,10,9.09333,10.3,118.894,0.036141,0.762607,119.704
815815602,32,15617.5,9747.4,151.024,1,9,10,9.04,9.93333,115.22,0.034612,1.08402,116.35
815815602,33,15596.3,10153.8,900.597,1,9,9,9.07333,9.97333,121.47,0.033545,0.776107,122.291
815815602,34,15683.2,10030.7,969.251,1,9,9,9.05333,9.84667,134.448,0.035908,0.723943,135.219
815815602,35,15643.9,10488.4,949.129,1,9,10,9.02,9.84667,105.859,0.034289,0.769417,106.674
815815602,36,15675.2,11611.6,632.839,1,9,9,9.03333,9.39333,148.463,0.04172,0.737381,149.255
815815602,37,15675.2,11489.1,963.673,1,9,9,9.02,9.32,119.109,0.034244,0.732418,119.887
815815602,38,15647.9,10734.6,510.223,1,9,10,9.06,9.41333,112.919,0.03604,0.699133,113.666
815815602,39,15617.4,11272.9,935.471,1,9,10,9.02667,9.05333,130.785,0.036369,0.722942,131.556
815815602,40,15629.9,10687.9,216.721,1,9,9,9.05333,9.1,139.528,0.034252,0.766546,140.34
815815602,41,15718.3,11342.7,1034.23,1,9,10,9.05333,8.99333,121.83,0.034891,0.725013,122.603
815815602,42,15712,10280.5,115.445,1,9,10,9.02,9.26,121.803,0.035428,0.765557,122.615
815815602,43,15712,10487.6,318.976,1,9,10,9.08667,9.4,155.628,0.042573,0.820204,156.506
815815602,44,15702.2,10268.2,1023.06,1,9,10,9.02667,9.40667,125.873,0.03479,0.80102,126.72
815815602,45,15703.7,10204.7,927.096,1,9,9,9.06,9.62,117.536,0.033629,0.773916,118.356
815815602,46,15639.3,10002,228.111,1,9,8,9.04,9.77333,114.551,0.035647,0.843798,115.443
815815602,47,15639.3,10698.3,709.789,1,9,8,9.06,9.52667,105.592,0.042783,0.74242,106.389
815815602,48,15668.2,10183.7,962.016,1,9,10,9.08,9.48,159.387,0.034517,0.762325,160.196
815815602,49,15663.9,10329.1,929.553,1,9,10,9.04667,9.40667,153.098,0.034955,0.749162,153.895
815815602,50,15648.4,11059.2,907.533,1,9,8,9.04667,9.26,134.043,0.026485,4.45787,138.539
815815602,51,15654.9,11245.1,1052.39,1,9,9,9.04667,9.23333,144.543,0.035499,0.733945,145.325
815815602,52,15683.4,11265.6,1107.41,1,9,9,9.07333,9.33333,116.004,0.023908,0.450737,116.489
815815602,53,15697.5,11130.1,796.978,1,9,9,9.03333,9.5,143.6,0.034354,0.721065,144.368
815815602,54,15666.1,10077.2,952.842,1,9,10,9.04667,9.57333,130.779,0.041463,0.755725,131.589
815815602,55,15700.2,10746.2,265.966,1,9,12,9.1,9.7,149.666,0.035208,0.758834,150.472
815815602,56,15670.5,11685.6,927.104,1,9,10,9.08,9.39333,135.45,0.03397,0.894524,136.392
815815602,57,15661.8,11061.5,980.763,1,9,8,9.15333,9.51333,121.719,0.035291,0.728597,122.495
815815602,58,15664.3,11146.9,920.667,1,9,9,9.21333,9.72667,113.354,0.034284,0.761623,114.161
815815602,59,15668.1,11077.6,999.392,1,9,8,9.17333,9.7,118.978,0.0355,0.746923,119.772
