seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
676174304,0,2329.35,1329.01,429.356,1,9,14,9,14,189.661,0.04847,0.431502,190.153
676174304,1,3194.17,1494.39,3.90791,1,9,14,9.03333,14.0267,123.257,0.034052,1.44112,124.746
676174304,2,3612.88,1712.09,257.037,1,9,14,9.13333,14.1,164.288,0.022971,0.455896,164.779
676174304,3,4862.48,1878.76,375.526,1,9,14,9.09333,13.9267,177.177,0.026915,0.435131,177.65
676174304,4,4949.27,2235.52,586.861,1,9,14,9.07333,13.6533,164.589,0.03293,0.694052,165.328
676174304,5,13461.4,2446,689.097,1,9,13,9.02,13.2467,104.676,0.036319,0.749062,105.475
676174304,6,13522,2952.12,258.254,1,9,13,9.04,12.8333,155.401,0.035122,0.861388,156.31
676174304,7,14165.4,3523.58,577.637,1,10,14,9.11333,12.6,169.188,0.033779,0.788572,170.024
676174304,8,14991.9,3411.87,538.184,1,9,12,9.12667,12.04,150.935,0.040905,0.716125,151.705
676174304,9,15476.5,3643.77,21.8109,1,9,12,9.18667,11.76,150.672,0.034482,0.678291,151.397
676174304,10,15720.9,4975.32,989.931,1,9,12,9.12,11.6267,157.746,0.0242,0.453481,158.234
676174304,11,15572.7,5839.19,1087.49,1,9,10,9.16,11.4533,99.328,0.036047,0.743385,100.119
676174304,12,15602,6070.21,946.112,1,9,11,9.18667,11.3133,141.681,0.035375,1.10312,142.832
676174304,13,15642.4,6035.18,884.425,1,9,11,9.16667,11.0933,157.871,0.033974,0.747627,158.665
676174304,14,15642.4,6903.26,990.473,1,9,11,9.12667,11.0267,125.202,0.034201,0.757709,126.006
676174304,15,15423.7,7220.48,991.156,1,9,11,9.08,10.5867,127.23,0.035509,0.743907,128.021
676174304,16,15489.5,8049.43,13.8544,1,9,9,9.12,10.4667,152.879,0.041963,0.741097,153.675
676174304,17,15536.6,7998.06,1057.3,1,9,11,9.14,10.6,168.626,0.027632,0.454676,169.119
676174304,18,15657.2,8208.6,783.206,1,9,10,9.06667,10.4133,119.485,0.035048,0.772167,120.304
