seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1225823543,0,41.0567,6.54768,3,1,24,63,24,63,115.115,0.232697,14.8535,130.322
1225823543,1,49.275,14.2022,3,1,24,63,24.06,63.022,67.9589,0.367684,10.5984,79.0178
1225823543,2,49.275,18.9742,3,1,24,63,24.126,63.02,118.284,0.373816,10.6369,129.392
1225823543,3,58.275,20.3942,3,1,24,62,24.138,62.924,127.673,0.385756,10.4635,138.615
1225823543,4,68.6517,21.1867,3,1,24,63,24.178,62.95,137.592,0.368405,12.2947,150.344
1225823543,5,69.345,21.9625,3,1,25,65,24.204,62.824,118.563,0.369655,10.5045,129.524
1225823543,6,88.585,22.6924,3,1,25,64,24.218,62.676,129.121,0.381029,11.2828,140.884
1225823543,7,90.4733,21.3721,3,1,25,63,24.292,62.45,138.709,0.526019,11.1295,150.457
1225823543,8,82.275,22.7464,3,1,24,61,24.272,62.092,125.469,0.379663,10.5147,136.463
1225823543,9,82.275,23.5387,3,1,24,61,24.226,61.872,126.555,0.396509,11.918,138.959
1225823543,10,90.275,24.5481,3,1,24,62,24.268,61.588,115.2,0.382082,8.50821,124.18
1225823543,11,114.99,25.0823,3,1,25,62,24.288,61.328,145.599,0.459564,12.5172,158.68
1225823543,12,115.2,26.2127,3,1,25,62,24.362,60.958,122.791,0.437639,11.9937,135.322
1225823543,13,111.828,25.5347,3,1,24,59,24.388,60.476,144.56,0.444147,26.0041,171.097
1225823543,14,115.2,27.0518,3,1,24,62,24.382,60.148,112.192,0.543087,11.2166,124.043
1225823543,15,101.735,27.1478,3,1,24,61,24.418,60.024,140.729,0.379178,10.8776,152.073
1225823543,16,93.2,27.5706,3,1,24,59,24.512,59.794,121.232,0.38482,19.023,140.748
1225823543,17,93.2,28.6281,3,1,24,59,24.562,59.068,115.17,0.26882,9.38606,124.905
1225823543,18,112.61,27.1189,3,1,25,55,24.654,58.636,147.489,0.544183,13.618,161.748
1225823543,19,112.61,26.5364,3,1,25,55,24.698,57.602,128.723,0.39574,16.3289,145.539
1225823543,20,98.8267,25.7344,3,1,25,61,24.7,56.49,121.414,0.387887,11.1872,133.079
1225823543,21,107.185,26.1738,3,1,24,60,24.766,55.868,136.218,0.397528,10.878,147.587
1225823543,22,132.582,28.0267,3,1,24,48,24.732,55.288,147.602,0.392379,15.0114,163.096
1225823543,23,121.005,27.2221,3,1,25,56,24.636,54.62,150.779,0.448012,10.7061,162.025
1225823543,24,150.005,28.164,3,1,25,55,24.724,54.534,161.845,0.403224,12.6685,175.008
1225823543,25,150.005,27.2079,3,1,25,55,24.822,54.158,167.197,0.401064,23.5027,191.194
1225823543,26,90.5267,26.6208,3,1,24,55,24.93,53.752,109.61,0.41169,22.6493,132.769
1225823543,27,120.472,27.6617,3,1,24,47,25.236,53.506,111.199,0.415876,11.0722,122.788
1225823543,28,120.472,28.0731,3,1,24,47,25.444,53.324,120.372,0.407513,10.2901,131.165
1225823543,29,120.732,28.5194,3,1,26,55,25.452,52.29,106.455,0.396485,16.4647,123.419
1225823543,30,120.958,29.1694,3,1,25,54,25.596,51.984,121.461,0.56067,11.1,133.231
1225823543,31,119.287,28.9991,3,1,27,55,25.534,51.094,118.054,0.408457,11.2462,129.811
1225823543,32,100.275,28.7815,3,1,25,47,25.618,50.956,132.558,0.425184,12.3214,145.405
1225823543,33,120.868,28.8015,3,1,25,49,25.748,50.402,116.199,0.420992,11.7254,128.444
1225823543,34,120.118,30.2277,3,1,26,46,25.956,50.732,135.271,0.445049,13.6406,149.464
1225823543,35,121.005,30.0292,3,1,25,50,25.936,49.784,147.601,0.415716,27.5125,175.627
1225823543,36,121.005,29.8581,3,1,27,50,26.09,49.552,110.982,0.425397,11.5065,123.017
1225823543,37,121.005,28.6833,3,1,26,43,26.006,48.162,145.901,0.410076,37.0967,183.502
1225823543,38,121.005,29.7155,3,1,26,43,25.984,47.11,102.252,0.423459,26.4613,129.247
1225823543,39,121.005,29.3138,3,1,27,51,25.906,46.494,130.098,0.41137,28.9445,159.55
1225823543,40,120.535,28.9859,3,1,25,51,25.912,46.146,122.4,0.421133,13.3972,136.324
1225823543,41,120.963,30.0781,3,1,26,46,25.866,45.626,127.066,0.417354,16.4865,144.078
1225823543,42,120.963,30.2777,3,1,26,47,25.962,45.492,132.216,0.486832,13.4994,146.304
1225823543,43,99.6383,28.1274,3,1,25,43,25.982,45.468,137.179,0.462819,11.7554,149.514
1225823543,44,141.845,30.2342,3,1,27,46,26.15,44.86,131.685,0.294524,12.3334,144.397
1225823543,45,120.935,31.11,3,1,26,49,26.12,44.532,145.068,0.44459,12.0507,157.664
1225823543,46,121.005,30.2342,3,1,28,48,26.044,43.902,162.172,0.502832,15.0785,177.867
1225823543,47,91.6917,30.6444,3,1,25,42,26,43.426,181.05,0.605607,12.4908,194.244
1225823543,48,120.947,29.6832,3,1,25,42,26.016,42.61,115.129,0.631729,13.7611,129.625
1225823543,49,120.947,29.4655,3,1,25,42,26.09,42.072,152.187,0.420884,13.7556,166.459
1225823543,50,112.175,29.4445,3,1,26,45,26.146,41.738,117.751,0.419216,32.5388,150.805
