seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
821826649,0,45.5333,7.12209,3,1,24,63,24,63,28.2829,0.125068,5.64212,34.1206
821826649,1,57.5433,13.943,3,1,24,63,24.072,63.026,38.826,0.215547,5.79651,44.9107
821826649,2,68.8767,20.8985,3,1,24,63,24.118,62.942,44.6414,0.257478,6.36615,51.3492
821826649,3,82.275,21.388,3,1,25,65,24.108,62.892,49.0716,0.243792,6.5424,55.9321
821826649,4,90.275,22.257,3,1,24,63,24.17,62.828,46.3158,0.205502,6.42077,52.9962
821826649,5,90.275,22.1795,3,1,24,63,24.256,62.87,50.3783,0.25713,6.39191,57.1076
821826649,6,111.218,24.4189,3,1,25,64,24.29,62.78,58.3673,0.2803,6.7486,65.4838
821826649,7,111.218,24.2194,3,1,25,64,24.366,62.708,53.6562,0.363524,6.75367,60.8415
821826649,8,111.218,24.188,3,1,25,64,24.418,62.614,52.3356,0.266665,6.82766,59.5065
821826649,9,121.005,23.9035,3,1,25,62,24.422,62.164,53.6387,0.307928,6.65564,60.6724
821826649,10,121.005,25.682,3,1,26,63,24.446,61.702,58.6533,0.301341,6.521,65.5709
821826649,11,90.5467,26.5744,3,1,24,58,24.408,61.204,53.1054,0.229028,6.61917,60.0163
821826649,12,107.622,27.1132,3,1,24,61,24.564,61.38,51.9066,0.235364,6.52144,58.7261
821826649,13,107.622,28.2211,3,1,24,59,24.61,61.15,55.4808,0.233042,6.64595,62.426
821826649,14,115.2,26.9994,3,1,25,62,24.524,60.62,54.5213,0.255312,6.65163,61.5074
821826649,15,90.6467,27.0321,3,1,24,59,24.534,60.248,55.8945,0.28901,6.81689,63.0849
821826649,16,98.8083,26.981,3,1,24,59,24.454,59.588,53.063,0.259584,6.86057,60.2552
821826649,17,112.498,27.5626,3,1,25,60,24.5,58.928,54.2749,0.265976,6.82338,61.435
