seed,generation,best_fitness,mean_fitness,worst_fitness,num_species,best_nodes,best_connections,avg_nodes,avg_connections,time_eval_ms,time_speciate_ms,time_reproduce_ms,time_total_ms
1796507709,0,51.2,6.34191,3,1,24,63,24,63,61.3298,0.150404,11.3673,72.9413
1796507709,1,37.405,12.5776,3,1,24,63,24.042,62.992,94.8578,0.381131,10.8854,106.219
1796507709,2,68.8517,20.3702,3,1,24,63,24.096,62.994,124.206,0.438709,12.0326,136.808
1796507709,3,90.2,22.4922,3,1,24,63,24.08,62.874,179.625,0.390577,12.4584,192.562
1796507709,4,93.2,23.1817,3,1,24,62,24.112,62.698,97.6135,0.381893,10.7379,108.821
1796507709,5,90.275,22.6241,3,1,24,63,24.1,62.434,108.492,0.365992,15.806,124.751
1796507709,6,90.275,23.6687,3,1,24,63,24.172,62.23,117.293,0.388617,10.7601,128.536
1796507709,7,115.2,25.1593,3,1,24,61,24.212,62.208,116.166,0.373012,9.53998,126.167
1796507709,8,132.275,25.9303,3,1,24,61,24.206,61.762,148.47,0.384665,11.5839,160.53
1796507709,9,110.908,26.3226,3,1,24,62,24.252,61.324,108.473,0.256306,12.5252,121.336
1796507709,10,68.9217,26.8427,3,1,24,60,24.202,60.772,149.962,0.372143,10.7132,161.136
1796507709,11,120.935,27.2736,3,1,24,61,24.184,60.156,116.907,0.379909,15.0073,132.38
1796507709,12,120.96,28.3006,3,1,24,60,24.152,59.772,130.285,0.38793,12.3877,143.158
1796507709,13,126.523,28.491,3,1,24,59,24.16,59.132,138.888,8.8404,30.8082,178.628
1796507709,14,120.98,27.2991,3,1,24,53,24.154,58.36,105.591,0.385693,18.7005,124.768
1796507709,15,112.113,28.0479,3,1,24,57,24.176,57.714,102.675,0.383873,24.9884,128.133
1796507709,16,121.397,28.5211,3,1,24,58,24.208,56.768,188.523,0.386688,35.2171,224.216
1796507709,17,121.397,28.428,3,1,24,58,24.268,56.126,108.978,0.531298,9.55987,119.159
1796507709,18,119.287,29.6446,3,1,25,59,24.31,55,124.854,0.385671,10.2185,135.55
1796507709,19,100.33,28.8483,3,1,24,54,24.42,54.302,148.713,0.42148,10.1767,159.434
1796507709,20,111.367,30.0732,3,1,24,47,24.448,53.232,152.453,0.394792,12.915,165.855
1796507709,21,119.287,29.6202,3,1,24,49,24.48,52.212,111.542,0.457248,11.3273,123.426
1796507709,22,119.287,29.8595,3,1,24,49,24.558,51.36,128.62,0.404058,14.0597,143.176
